epoch,curve_loss,mean_loss,shape_loss,compliance_loss,total_loss,effective_compliance_weight,raw_compliance_gradient_cosine,mean_compliance_gradient_cosine,shape_compliance_gradient_cosine,compliance_gradient_norm,derivative_mean_deg_per_nm,derivative_negative_fraction,validation_curve_mae_deg
22,0.01709592714905739,0.009329273365437984,0.010327213443815708,6.192624277900904e-05,0.022016242146492004,0.1,-0.5179579257965088,-0.536022961139679,0.03458716347813606,0.0017895729979500175,2.5810031889506035e-09,0.4399999976158142,0.0018063733587041497
23,0.0170927494764328,0.009325562976300716,0.010326727293431759,6.310458411462605e-05,0.0220121331512928,0.1,-0.5104194283485413,-0.5297667980194092,0.04073227569460869,0.0018100112210959196,2.592547065916051e-09,0.43703705072402954,0.001805983018130064
24,0.017089588567614555,0.00932187121361494,0.010326245799660683,6.41292572254315e-05,0.022008029744029045,0.1,-0.5140615105628967,-0.5320058465003967,0.0335928313434124,0.0018257623305544257,3.4425149397776522e-09,0.43259260058403015,0.001805565319955349
25,0.017086440697312355,0.009318189695477486,0.010325769893825054,6.499837036244571e-05,0.022003930062055588,0.1,-0.5265292525291443,-0.5406737327575684,0.015463127754628658,0.0018372387858107686,5.024494154071135e-09,0.43111109733581543,0.0018051144434139132
26,0.0170833058655262,0.009314514696598053,0.010325300507247448,6.578439933946356e-05,0.021999837830662727,0.1,-0.5421609878540039,-0.55135577917099,-0.006122510880231857,0.0018468375783413649,6.917524331129243e-09,0.4251851737499237,0.0018046279437839985
27,0.017080174759030342,0.009310835972428322,0.01032483670860529,6.659785140072927e-05,0.021995751187205315,0.1,-0.5534855127334595,-0.5587286949157715,-0.02202535606920719,0.00185755779966712,8.594893685653915e-09,0.42370370030403137,0.0018041059374809265
28,0.017077039927244186,0.009307152591645718,0.010324375703930855,6.752750050509349e-05,0.021991673856973648,0.1,-0.5548726916313171,-0.5590291023254395,-0.02540658414363861,0.0018718858482316136,9.700985792449046e-09,0.41777777671813965,0.0018035771790891886
29,0.017073901370167732,0.009303465485572815,0.010323909111320972,6.858923006802797e-05,0.02198760397732258,0.1,-0.547013521194458,-0.5529735088348389,-0.016194039955735207,0.0018897937843576074,1.0247330095580764e-08,0.41777777671813965,0.001803093240596354
30,0.01707075536251068,0.00929978583008051,0.010323437862098217,6.971693801460788e-05,0.02198353223502636,0.1,-0.5363005995750427,-0.5454480648040771,-0.001036565168760717,0.0019094255985692143,1.0592086319149985e-08,0.4162963032722473,0.001802688930183649
31,0.017067622393369675,0.009296119213104248,0.010322962887585163,7.080454815877602e-05,0.021979473531246185,0.1,-0.5302967429161072,-0.5421603918075562,0.01134955883026123,0.0019280058331787586,1.1204657646146643e-08,0.4162963032722473,0.0018023388693109155
32,0.017064500600099564,0.009292472153902054,0.01032248791307211,7.177064981078729e-05,0.02197541669011116,0.1,-0.53282630443573,-0.5456368923187256,0.015246432274580002,0.0019432646222412586,1.2382864511550906e-08,0.4148148000240326,0.001801971229724586
33,0.017061393707990646,0.009288841858506203,0.01032201573252678,7.260432903422043e-05,0.021971367299556732,0.1,-0.5420162677764893,-0.5538261532783508,0.010852616280317307,0.0019552288576960564,1.40948195337387e-08,0.4118518531322479,0.0018015343230217695
34,0.017058297991752625,0.009285221807658672,0.010321544483304024,7.336295675486326e-05,0.0219673253595829,0.1,-0.5525625348091125,-0.562399685382843,0.002899199491366744,0.0019656436052173376,1.6037144945357795e-08,0.40740740299224854,0.0018010400235652924
35,0.017055204138159752,0.009281606413424015,0.010321073234081268,7.413017738144845e-05,0.02196328714489937,0.1,-0.5595801472663879,-0.5679125189781189,-0.0031975312158465385,0.001976803643628955,1.7845689370687978e-08,0.40740740299224854,0.0018005468882620335
36,0.01705210842192173,0.009277994744479656,0.010320598259568214,7.496932084904984e-05,0.021959252655506134,0.1,-0.5614301562309265,-0.5695123672485352,-0.004286354407668114,0.001990053104236722,1.9295416819886668e-08,0.4059259295463562,0.0018001006683334708
37,0.01704900898039341,0.00927438959479332,0.010320114903151989,7.589582673972473e-05,0.021955223754048347,0.1,-0.5592432022094727,-0.5682096481323242,-0.00043123148498125374,0.0020057004876434803,2.0386098142921583e-08,0.4059259295463562,0.0017997047398239374
38,0.01704590767621994,0.00927079189568758,0.010319622233510017,7.687523611821234e-05,0.02195119857788086,0.1,-0.5551645755767822,-0.565593421459198,0.005810883827507496,0.0020229134242981672,2.130181364634609e-08,0.40296295285224915,0.001799333025701344
39,0.01704280637204647,0.009267209097743034,0.010319123044610023,7.784410991007462e-05,0.02194717340171337,0.1,-0.5517405271530151,-0.5634721517562866,0.010829386301338673,0.0020399417262524366,2.2291322565592964e-08,0.4014814794063568,0.0017989601474255323
40,0.017039716243743896,0.009263641200959682,0.010318620130419731,7.874529546825215e-05,0.02194315753877163,0.1,-0.5513352155685425,-0.5634851455688477,0.011822475120425224,0.002055492252111435,2.35358346145631e-08,0.4000000059604645,0.0017985692247748375
41,0.01703663170337677,0.00926008727401495,0.010318114422261715,7.956016634125262e-05,0.02193913795053959,0.1,-0.5546723008155823,-0.5660956501960754,0.008441670797765255,0.002069162204861641,2.5064126774054785e-08,0.4000000059604645,0.0017981539713218808
42,0.01703355275094509,0.009256548248231411,0.010317603126168251,8.031684410525486e-05,0.021935122087597847,0.1,-0.5597703456878662,-0.5699038505554199,0.0028667752631008625,0.0020817038603127003,2.6761608040715146e-08,0.3970370292663574,0.0017977257957682014
43,0.017030473798513412,0.009253018535673618,0.010317085310816765,8.106708992272615e-05,0.021931106224656105,0.1,-0.563744843006134,-0.572917640209198,-0.001815910218283534,0.002094460418447852,2.8462435963660937e-08,0.39259257912635803,0.0017973168287426233
44,0.017027392983436584,0.00924950186163187,0.010316556319594383,8.185191109078005e-05,0.021927092224359512,0.1,-0.5653480291366577,-0.5743258595466614,-0.00359441339969635,0.0021084086038172245,3.0050067323372787e-08,0.3911111056804657,0.0017969527980312705
45,0.01702430471777916,0.00924599263817072,0.010316013358533382,8.268062811112031e-05,0.02192307449877262,0.1,-0.5650557279586792,-0.574557900428772,-0.002313905628398061,0.002123541198670864,3.1502018771334406e-08,0.38962963223457336,0.0017966197337955236
46,0.017021212726831436,0.009242494590580463,0.01031546015292406,8.353240991709754e-05,0.02191905677318573,0.1,-0.5635867714881897,-0.5741375088691711,0.0009093094267882407,0.0021394090726971626,3.28769687030217e-08,0.38962963223457336,0.0017962753772735596
47,0.017018120735883713,0.009239008650183678,0.010314897634088993,8.437086216872558e-05,0.02191503532230854,0.1,-0.5615285038948059,-0.5733156204223633,0.00443114573135972,0.0021555344574153423,3.42821842025387e-08,0.3866666555404663,0.0017958946991711855
48,0.01701502688229084,0.009235534816980362,0.01031432393938303,8.516193338437006e-05,0.021911008283495903,0.1,-0.5602920055389404,-0.5729976296424866,0.0065288180485367775,0.0021707299165427685,3.583711460919403e-08,0.3866666555404663,0.0017954998183995485
49,0.017011934891343117,0.00923207774758339,0.010313740000128746,8.589227218180895e-05,0.021906979382038116,0.1,-0.5615096092224121,-0.5745027661323547,0.006077885627746582,0.0021846548188477755,3.761391909051781e-08,0.385185182094574,0.0017951324116438627
50,0.017008839175105095,0.009228631854057312,0.010313143953680992,8.658085425850004e-05,0.021902941167354584,0.1,-0.5655677914619446,-0.578334629535675,0.003479777602478862,0.002197752706706524,3.9575354549015174e-08,0.38814815878868103,0.001794807962141931
51,0.017005736008286476,0.00922519713640213,0.010312533937394619,8.727230306249112e-05,0.021898895502090454,0.1,-0.5705050230026245,-0.5830274224281311,0.0007617587107233703,0.0022111269645392895,4.1570888953401663e-08,0.3866666555404663,0.0017945043509826064
52,0.017002621665596962,0.009221769869327545,0.010311906225979328,8.800780051387846e-05,0.021894842386245728,0.1,-0.5731966495513916,-0.58604496717453,0.00013887132809031755,0.002225833712145686,4.3428602936046445e-08,0.3866666555404663,0.0017941925907507539
53,0.01699949987232685,0.009218350052833557,0.010311264544725418,8.879431698005646e-05,0.021890783682465553,0.1,-0.5720986127853394,-0.5860468745231628,0.00215464667417109,0.002242141403257847,4.508544648729185e-08,0.38370370864868164,0.0017938606906682253
54,0.016996361315250397,0.009214932098984718,0.01031060703098774,8.95989069249481e-05,0.021886704489588737,0.1,-0.5686379671096802,-0.5840191841125488,0.005207788664847612,0.0022592360619455576,4.664363117967696e-08,0.38370370864868164,0.0017935154028236866
55,0.016993219032883644,0.009211527183651924,0.010309935547411442,9.037443669512868e-05,0.021882621571421623,0.1,-0.5657943487167358,-0.5822451710700989,0.006939668674021959,0.0022758927661925554,4.829783861737269e-08,0.38370370864868164,0.0017931709298864007
56,0.016990071162581444,0.009208131581544876,0.01030924916267395,9.109472739510238e-05,0.021878527477383614,0.1,-0.5656914710998535,-0.5825015902519226,0.006086786277592182,0.0022915278095752,5.0190912759262574e-08,0.3822222352027893,0.0017928446177393198
57,0.016986912116408348,0.009204747155308723,0.010308545082807541,9.177163155982271e-05,0.021874411031603813,0.1,-0.5685290098190308,-0.5851824283599854,0.003307415870949626,0.0023062736727297306,5.231139610373248e-08,0.3777777850627899,0.0017925463616847992
58,0.016983741894364357,0.009201372042298317,0.010307823307812214,9.244436660083011e-05,0.021870285272598267,0.1,-0.5725318789482117,-0.5890874862670898,0.0006271903403103352,0.002321201143786311,5.450525364381065e-08,0.37481480836868286,0.001792264636605978
59,0.016980553045868874,0.009197999723255634,0.01030708383768797,9.315042552771047e-05,0.02186613902449608,0.1,-0.5750552415847778,-0.5921213030815125,1.5277611282726866e-06,0.0023373179137706757,5.659550339487396e-08,0.37037035822868347,0.001791974063962698
60,0.016977347433567047,0.009194626472890377,0.010306325741112232,9.38979210332036e-05,0.021861976012587547,0.1,-0.5744220614433289,-0.5927321910858154,0.0018831315683200955,0.0023548933677375317,5.852108131421119e-08,0.36888888478279114,0.001791662536561489
61,0.016974126920104027,0.009191256947815418,0.010305549018085003,9.465887706028298e-05,0.021857794374227524,0.1,-0.5716040730476379,-0.5914642810821533,0.004765540361404419,0.002373196417465806,6.038794708729256e-08,0.3629629611968994,0.0017913448391482234
62,0.016970889642834663,0.009187889285385609,0.01030475553125143,9.539151506032795e-05,0.02185359038412571,0.1,-0.5696419477462769,-0.5906805396080017,0.0063217259012162685,0.0023912054020911455,6.237873861891785e-08,0.3674074113368988,0.0017910414608195424
63,0.016967641189694405,0.00918453186750412,0.010303943417966366,9.607611718820408e-05,0.021849367767572403,0.1,-0.5708469748497009,-0.5923148393630981,0.005356850102543831,0.002408563857898116,6.459347190457265e-08,0.3629629611968994,0.0017907548462972045
64,0.016964374110102654,0.009181175380945206,0.010303111746907234,9.67318846960552e-05,0.021845119073987007,0.1,-0.5744703412055969,-0.5959080457687378,0.0027907690964639187,0.002425620099529624,6.696368615166648e-08,0.3629629611968994,0.0017904704436659813
