theta,theta_dot,tau_load,T,theta_TE
0.0641440507024644,900.27725326853226,-1300.3404140472401,35,-0.048331758006776339
0.080815851688918694,900.27725326853226,-1300.3404140472401,34.689999999999998,-0.048131793737201937
0.097490959903761429,900.45584360150747,-1301.8321990966799,34.689999999999998,-0.047932203030034211
0.11416439173952619,900.3653191312975,-1302.72436141968,35.100000000000001,-0.048129830715798537
0.1308422483914107,900.60425920176317,-1304.51536178589,34.789999999999999,-0.04832769226667992
0.14751851248272332,900.51826093088152,-1300.4844188690199,34.920000000000002,-0.048423126961020864
0.16418473277653711,899.97589586594438,-1304.0332794189501,34.920000000000002,-0.048276003863838901
0.1808525973728479,900.06468820078226,-1304.0332794189501,34.710000000000001,-0.047954672741153892
0.19752079310495055,900.08256953354407,-1306.7545890808101,34.710000000000001,-0.047834838429207431
0.21419202288027206,900.24640786736131,-1305.6821823120099,34.75,-0.047812502210547732
0.2308635579210081,900.26289219974706,-1305.6821823120099,34.75,-0.047910835386302322
0.24752890794692084,899.92890139928761,-1304.3639659881601,34.859999999999999,-0.048030895284203901
0.26419279579505522,899.8499437992549,-1303.18784713745,34.859999999999999,-0.048029631790333135
0.28084577061236049,899.26064013448558,-1305.72485923767,34.689999999999998,-0.047925673424654924
0.29749699040371452,899.16586873311917,-1304.22401428223,34.689999999999998,-0.047534472411976704
0.3141380308407517,898.61618360000568,-1304.22401428223,34.710000000000001,-0.047225879712053095
0.33079014780617627,899.21431613292862,-1305.7389259338399,34.710000000000001,-0.047074879208444956
0.34744634499996357,899.43464846451207,-1307.31129646301,35.030000000000001,-0.047011526508268675
0.36410019629503754,899.3079699339944,-1306.8995475769,34.850000000000001,-0.047107431002341618
0.38075513930741456,899.36692266836064,-1308.6175918579099,34.740000000000002,-0.046972499952696541
0.39741049106793686,899.3889950682028,-1306.57553672791,34.740000000000002,-0.04692431125421772
0.41406855194076658,899.53528713280616,-1304.6813011169399,34.689999999999998,-0.046942031217084963
0.43073083584565819,899.76333086414638,-1304.6503067016599,34.689999999999998,-0.046806729708949259
0.44739204148393968,899.70510446720039,-1304.6503067016599,35.079999999999998,-0.046626177305225794
0.46405579377408551,899.84262366787482,-1307.04307556152,34.789999999999999,-0.046385055821409268
0.48071464109753154,899.57775546608696,-1309.15808677673,34.850000000000001,-0.046488051819839074
0.49737102559011293,899.44476259939256,-1309.15808677673,34.850000000000001,-0.046700986308404725
0.51401769224935445,898.91999959904581,-1305.37486076355,34.93,-0.046736564900623771
0.53066626191115152,899.02276173704036,-1309.26918983459,34.710000000000001,-0.046633398159433778
0.54731860653335229,899.22660959883797,-1308.7182044982901,34.780000000000001,-0.046326805732638664
0.56396754665557369,899.04276659995855,-1308.7182044982901,34.780000000000001,-0.046266924796847589
0.58062764712473958,899.64542533495739,-1305.9411048889201,34.859999999999999,-0.046304370172025155
0.59729225105679673,899.888612331084,-1304.927110672,34.859999999999999,-0.046415972626083705
0.61395459911856509,899.76679533549429,-1310.3859424591101,34.670000000000002,-0.046559852650838056
0.63061663053087413,899.74969626468555,-1310.2965354919399,34.670000000000002,-0.046538963085185889
0.64727303468518649,899.44582433286871,-1310.2965354919399,35.100000000000001,-0.046632642753473827
0.66393653344817882,899.82893320158928,-1309.4267845153799,34.770000000000003,-0.046720844176466866
0.68060417038644128,900.05239466617263,-1309.4117641449,34.850000000000001,-0.046801532928749237
0.69727168418517826,900.04574513179614,-1309.4117641449,34.850000000000001,-0.047034313902451712
