group_id,surface,family,composite_score,raw_score,shape_score,offset_score,robust_score,mae,rmse,mean_pct,p95_pct,centered_mae,centered_rmse,abs_offset,signed_offset,p2p_error,max_mean_pct,std_mean_pct,max_mae,collage_path,onnx_model_path,python_model_path
polished_dataset__setpoints,forward,wave5_1_harmonic_prior_smooth_l1_structured,0.49238095238095236,0.6,0.27619047619047615,0.8571428571428571,0.6952380952380951,0.0021045771706036712,0.0024702912569399896,4.676598260471008,11.917016888041958,0.001561906466465387,0.0018937299163422872,0.0012235290872595075,-0.0002745659836279183,0.003935252179217059,19.622276428553,3.323649227609663,0.009703496917,output/validation_checks/track2_familywise_onnx_report/wave5_1_harmonic_prior_smooth_l1_structured/2026-07-16-10-14-11__track2_wave5_1_harmonic_prior_smooth_l1_structured_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave5_1_harmonic_prior_smooth_l1_structured/forward/2026-07-16-05-26-56__te_wave5_1_harmonic_prior_smooth_l1_structured_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave5_1_harmonic_prior_smooth_l1_structured/forward/2026-07-16-05-26-56__te_wave5_1_harmonic_prior_smooth_l1_structured_fw__polished_setpoints/python/wave3_harmonic_prior_residual-epoch=095-val_mae=0.00197140.ckpt
polished_dataset__setpoints,forward,gru_sequence,0.4990476190476191,0.6476190476190476,0.6761904761904761,0.34285714285714286,0.4285714285714286,0.002164238356016478,0.0026223868738162463,4.782778268733204,9.796495802158097,0.0018909938561798892,0.002315321278868588,0.0009559975570537205,-0.0002876494014502147,0.008607604329299648,20.847117224857,2.838776701456194,0.00966736036,output/validation_checks/track2_familywise_onnx_report/gru_sequence/2026-07-08-15-30-01__track2_gru_sequence_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/gru_sequence/forward/2026-07-08-12-18-02__te_gru_sequence_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/gru_sequence/forward/2026-07-08-12-18-02__te_gru_sequence_fw__polished_setpoints/python/gru_sequence-epoch=152-val_mae=0.00216223.ckpt
polished_dataset__setpoints,forward,wave3_1_sequential_residual_offset_probe,0.5076190476190476,0.7142857142857143,0.6952380952380953,0.37142857142857144,0.3142857142857143,0.002220346451616919,0.0026765465682000488,4.920284588884236,9.784257876539332,0.0019045355976213452,0.002328377282309997,0.0009753281172173208,8.536503663224932e-05,0.008076473393302877,19.686411750289,2.837464907121134,0.009658093196,output/validation_checks/track2_familywise_onnx_report/wave3_1_sequential_residual_offset_probe/2026-07-10-13-15-16__track2_wave3_1_sequential_residual_offset_probe_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave3_1_sequential_residual_offset_probe/forward/2026-07-10-09-39-31__te_wave3_1_sequential_residual_offset_probe_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave3_1_sequential_residual_offset_probe/forward/2026-07-10-09-39-31__te_wave3_1_sequential_residual_offset_probe_fw__polished_setpoints/python/sequential_residual_offset_probe-epoch=111-val_mae=0.00217538.ckpt
polished_dataset__setpoints,forward,lstm_sequence,0.5280952380952381,0.7428571428571429,0.6761904761904761,0.4,0.41904761904761906,0.002222338122386252,0.0026823664349455894,4.922429475260919,9.87932931970061,0.0019052778916973459,0.002328154937135441,0.000990574941363486,0.000290193023474193,0.007869366959494074,20.341605184602,2.8681442002423507,0.009646396094,output/validation_checks/track2_familywise_onnx_report/lstm_sequence/2026-07-08-23-29-14__track2_lstm_sequence_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/lstm_sequence/forward/2026-07-08-16-05-59__te_lstm_sequence_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/lstm_sequence/forward/2026-07-08-16-05-59__te_lstm_sequence_fw__polished_setpoints/python/lstm_sequence-epoch=078-val_mae=0.00219094.ckpt
polished_dataset__setpoints,forward,wave4_4_gru_latent_offset_residual,0.5566666666666666,0.8095238095238096,0.7809523809523808,0.2,0.5428571428571428,0.002266068402036818,0.0027205761626965873,5.037581453558596,10.929252860016224,0.0019478713469070288,0.002377287100015347,0.0009227833775202517,-0.00026437894718455367,0.00546311457597767,20.079153296466,2.96105880081901,0.009848390337,output/validation_checks/track2_familywise_onnx_report/wave4_4_gru_latent_offset_residual/2026-07-15-22-18-25__track2_wave4_4_gru_latent_offset_residual_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave4_4_gru_latent_offset_residual/forward/2026-07-15-17-03-49__te_wave4_4_gru_latent_offset_residual_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave4_4_gru_latent_offset_residual/forward/2026-07-15-17-03-49__te_wave4_4_gru_latent_offset_residual_fw__polished_setpoints/python/latent_state_hysteresis_probe-epoch=164-val_mae=0.00221821.ckpt
polished_dataset__setpoints,forward,wave3_2_clean_sequential_residual_offset,0.5628571428571428,0.7714285714285715,0.7142857142857143,0.5714285714285714,0.29523809523809524,0.002253161988280515,0.0027153116604777027,5.000464013454472,10.589164404015019,0.0019113880549874373,0.0023364148504979357,0.0010549733344584194,2.8653256821916305e-05,0.008037813401606399,18.302534705274,2.790459817558326,0.009673072859,output/validation_checks/track2_familywise_onnx_report/wave3_2_clean_sequential_residual_offset/2026-07-11-10-22-05__track2_wave3_2_clean_sequential_residual_offset_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave3_2_clean_sequential_residual_offset/forward/2026-07-10-14-12-44__te_wave3_2_clean_sequential_residual_offset_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave3_2_clean_sequential_residual_offset/forward/2026-07-10-14-12-44__te_wave3_2_clean_sequential_residual_offset_fw__polished_setpoints/python/sequential_residual_offset_probe-epoch=092-val_mae=0.00219799.ckpt
polished_dataset__setpoints,forward,temporal_convolution,0.6052380952380952,0.8476190476190476,0.7714285714285714,0.7142857142857143,0.1523809523809524,0.002296954939341944,0.002769887787195661,5.109915230650675,9.806836760277129,0.0019231905334253917,0.002363755418215289,0.0011298447917858093,-0.00020130453952999026,0.007101239052426536,17.273068182577,2.693436514601046,0.00970201887,output/validation_checks/track2_familywise_onnx_report/temporal_convolution/2026-07-08-13-07-11__track2_temporal_convolution_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/temporal_convolution/forward/2026-07-08-09-01-27__te_temporal_convolution_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/temporal_convolution/forward/2026-07-08-09-01-27__te_temporal_convolution_fw__polished_setpoints/python/temporal_convolution-epoch=042-val_mae=0.00225272.ckpt
polished_dataset__setpoints,forward,wave4_4_causal_tcn_latent_offset_residual,0.6371428571428571,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.8666666666666667,0.002307361056875313,0.0027629084765499303,5.147983623052437,11.985929200063415,0.0019176935496824541,0.0023489053210045173,0.0010031245502347495,4.736957003667428e-05,0.00654806368824211,22.034381553286,3.571227407083874,0.009731241288,output/validation_checks/track2_familywise_onnx_report/wave4_4_causal_tcn_latent_offset_residual/2026-07-15-23-45-15__track2_wave4_4_causal_tcn_latent_offset_residual_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave4_4_causal_tcn_latent_offset_residual/forward/2026-07-15-21-27-08__te_wave4_4_causal_tcn_latent_offset_residual_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave4_4_causal_tcn_latent_offset_residual/forward/2026-07-15-21-27-08__te_wave4_4_causal_tcn_latent_offset_residual_fw__polished_setpoints/python/latent_state_hysteresis_probe-epoch=107-val_mae=0.00221473.ckpt
polished_dataset__setpoints,forward,feedforward,0.6652380952380952,0.8571428571428571,0.8761904761904762,0.7428571428571429,0.2571428571428572,0.002406584487879331,0.002884837130512624,5.036381172459984,10.659394921240674,0.001975351037437204,0.0024068184817341563,0.0011512681310673234,0.0005843599725617437,0.009923413248179714,16.211811576578,2.7890465087094998,0.009690146805,output/validation_checks/track2_familywise_onnx_report/feedforward/2026-07-08-00-22-03__track2_feedforward_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/feedforward/forward/2026-07-07-17-25-58__te_feedforward_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/feedforward/forward/2026-07-07-17-25-58__te_feedforward_fw__polished_setpoints/python/feedforward-epoch=042-val_mae=0.00168289.ckpt
polished_dataset__setpoints,forward,harmonic_regression,0.8047619047619048,0.9238095238095237,0.7999999999999999,0.9714285714285714,0.9714285714285714,0.017219659708937577,0.0174938067041714,38.403646577955854,78.94829912452025,0.0019226259063909903,0.002338839049888017,0.01701384767055493,-0.002228403860751821,0.011495924174232642,102.697228503434,25.49764402483915,0.040049764121,output/validation_checks/track2_familywise_onnx_report/harmonic_regression/2026-07-08-09-24-54__track2_harmonic_regression_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/harmonic_regression/forward/2026-07-07-23-29-07__te_harmonic_regression_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/harmonic_regression/forward/2026-07-07-23-29-07__te_harmonic_regression_fw__polished_setpoints/python/harmonic_regression-epoch=032-val_mae=0.01714993.ckpt
polished_dataset__setpoints,forward,wave4_3_mixture_density_k2,0.8438095238095238,0.9333333333333332,0.9428571428571427,0.9428571428571428,0.9238095238095237,0.017215146549198746,0.021523551913058173,40.41207622290755,60.35947254676244,0.015894527188880597,0.019866709143466225,0.006788806009727964,0.00475312417744379,0.07170749819575577,79.173840380613,11.936066221615336,0.02990816769,output/validation_checks/track2_familywise_onnx_report/wave4_3_mixture_density_k2/2026-07-15-09-53-26__track2_wave4_3_mixture_density_k2_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave4_3_mixture_density_k2/forward/2026-07-15-02-19-32__te_wave4_3_mixture_density_k2_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave4_3_mixture_density_k2/forward/2026-07-15-02-19-32__te_wave4_3_mixture_density_k2_fw__polished_setpoints/python/curve_aware_harmonic_residual_offset_probe-epoch=101-val_mae=0.00184963.ckpt
polished_dataset__setpoints,forward,wave4_3_mixture_density_k3,0.8571428571428571,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.9333333333333332,0.020326123807460426,0.02538464324371362,47.445923495438585,68.89826554913175,0.019723965155843983,0.0246964484721079,0.004816266341179182,0.004207221010855709,0.09968898571067257,82.69569761349,11.292063414728528,0.033687462206,output/validation_checks/track2_familywise_onnx_report/wave4_3_mixture_density_k3/2026-07-15-17-24-28__track2_wave4_3_mixture_density_k3_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave4_3_mixture_density_k3/forward/2026-07-15-12-21-49__te_wave4_3_mixture_density_k3_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave4_3_mixture_density_k3/forward/2026-07-15-12-21-49__te_wave4_3_mixture_density_k3_fw__polished_setpoints/python/curve_aware_harmonic_residual_offset_probe-epoch=140-val_mae=0.00184649.ckpt
polished_dataset__setpoints,forward,wave4_2_gaussian_nll,0.9,1.0,1.0,1.0,1.0,0.08440458036068836,0.10409586768771784,196.5552684474448,267.08038216659884,0.0811613932697128,0.1007701040148748,0.021862118179563076,0.02039482416496201,0.4810149586919579,314.160297036681,38.31559448559596,0.126406385522,output/validation_checks/track2_familywise_onnx_report/wave4_2_gaussian_nll/2026-07-15-00-50-22__track2_wave4_2_gaussian_nll_familywise_onnx_report/collages/polished_dataset__setpoints/forward_12_curve_collage.png,models/polished_dataset/setpoints/exported/wave4_2_gaussian_nll/forward/2026-07-14-19-42-55__te_wave4_2_gaussian_nll_fw__polished_setpoints/onnx/model.onnx,models/polished_dataset/setpoints/exported/wave4_2_gaussian_nll/forward/2026-07-14-19-42-55__te_wave4_2_gaussian_nll_fw__polished_setpoints/python/curve_aware_harmonic_residual_offset_probe-epoch=001-val_mae=0.08819758.ckpt
