epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,0.006145093124359846,0.3331151008605957,0.0,0.0,0.33926019072532654,0.0019464801298454404
2,0.0061449091881513596,0.33310163021087646,0.0,0.0,0.339246541261673,0.0019461424089968204
3,0.006144728511571884,0.3330886960029602,0.0,0.0,0.3392334282398224,0.001946053234860301
4,0.006144502200186253,0.33307284116744995,0.0,0.0,0.33921733498573303,0.0019459995673969388
5,0.006144282873719931,0.3330570161342621,0.0,0.0,0.33920130133628845,0.0019459058530628681
6,0.0061440360732376575,0.33304011821746826,0.0,0.0,0.3391841650009155,0.001945809810422361
7,0.00614375714212656,0.3330208957195282,0.0,0.0,0.3391646444797516,0.001945750555023551
8,0.0061434535309672356,0.3330000638961792,0.0,0.0,0.3391435146331787,0.0019457492744550109
9,0.006143124308437109,0.33297786116600037,0.0,0.0,0.3391209840774536,0.0019457914168015122
10,0.006142763886600733,0.332953542470932,0.0,0.0,0.3390963077545166,0.0019458495080471039
11,0.0061423699371516705,0.33292704820632935,0.0,0.0,0.3390694260597229,0.0019458881579339504
12,0.00614194106310606,0.33289846777915955,0.0,0.0,0.3390403985977173,0.0019458590541034937
13,0.00614147586748004,0.33286765217781067,0.0,0.0,0.3390091359615326,0.001945733092725277
14,0.006140971556305885,0.3328343629837036,0.0,0.0,0.33897534012794495,0.0019455342553555965
15,0.006140426266938448,0.33279865980148315,0.0,0.0,0.3389391005039215,0.0019453295972198248
16,0.006139842793345451,0.3327605128288269,0.0,0.0,0.3389003574848175,0.0019451708067208529
17,0.006139220669865608,0.3327198028564453,0.0,0.0,0.33885902166366577,0.001945046940818429
18,0.006138558033853769,0.3326767385005951,0.0,0.0,0.338815301656723,0.0019448918756097555
19,0.0061378562822937965,0.33263128995895386,0.0,0.0,0.3387691378593445,0.0019447209779173136
20,0.006137116812169552,0.3325834572315216,0.0,0.0,0.33872056007385254,0.0019446093356236815
21,0.006136336363852024,0.332533061504364,0.0,0.0,0.33866938948631287,0.0019445001380518079
22,0.006135511677712202,0.3324801027774811,0.0,0.0,0.33861562609672546,0.001944311079569161
23,0.0061346422880887985,0.33242425322532654,0.0,0.0,0.3385588824748993,0.0019441903568804264
24,0.0061337267979979515,0.33236539363861084,0.0,0.0,0.33849912881851196,0.0019441591575741768
25,0.0061327614821493626,0.33230364322662354,0.0,0.0,0.33843639492988586,0.001944060786627233
26,0.006131748668849468,0.3322388231754303,0.0,0.0,0.33837056159973145,0.0019439907046034932
27,0.00613068463280797,0.3321709930896759,0.0,0.0,0.3383016884326935,0.001943977433256805
28,0.0061295656487345695,0.33209994435310364,0.0,0.0,0.3382295072078705,0.0019438633462414145
29,0.00612838938832283,0.33202528953552246,0.0,0.0,0.3381536900997162,0.0019437851151451468
30,0.006127151194959879,0.33194684982299805,0.0,0.0,0.3380739986896515,0.0019436413422226906
31,0.006125848740339279,0.3318644165992737,0.0,0.0,0.33799025416374207,0.0019435210851952434
32,0.006124479696154594,0.3317779302597046,0.0,0.0,0.33790239691734314,0.001943325623869896
33,0.006123044062405825,0.3316872715950012,0.0,0.0,0.33781030774116516,0.001943228766322136
34,0.006121539510786533,0.3315924406051636,0.0,0.0,0.33771398663520813,0.0019429678795859218
35,0.006119971629232168,0.33149370551109314,0.0,0.0,0.33761367201805115,0.0019430778920650482
36,0.006118353456258774,0.33139264583587646,0.0,0.0,0.33751100301742554,0.0019422624027356505
37,0.006116801872849464,0.33129462599754333,0.0,0.0,0.33741143345832825,0.0019427048973739147
38,0.0061150891706347466,0.33118927478790283,0.0,0.0,0.33730435371398926,0.0019422475015744567
39,0.00611336762085557,0.33108195662498474,0.0,0.0,0.33719533681869507,0.0019417349249124527
40,0.006111739668995142,0.3309800922870636,0.0,0.0,0.3370918333530426,0.001941924449056387
41,0.006109920796006918,0.3308681547641754,0.0,0.0,0.33697807788848877,0.0019414956914260983
42,0.0061081089079380035,0.3307555019855499,0.0,0.0,0.33686360716819763,0.001941043883562088
43,0.00610633147880435,0.33064502477645874,0.0,0.0,0.3367513418197632,0.001941061345860362
44,0.006104388739913702,0.3305254876613617,0.0,0.0,0.33662986755371094,0.001940682646818459
45,0.006102455779910088,0.33040568232536316,0.0,0.0,0.3365081250667572,0.001940108835697174
46,0.006100542843341827,0.33028680086135864,0.0,0.0,0.3363873362541199,0.0019401386380195618
47,0.006098479498177767,0.3301604390144348,0.0,0.0,0.3362589180469513,0.0019398288568481803
48,0.006096414756029844,0.3300322890281677,0.0,0.0,0.33612871170043945,0.0019390948582440615
