epoch,curve_loss,spectral_loss,derivative_loss,weak_loss,active_spectral_weight,active_derivative_weight,active_weak_weight,total_loss,curve_gradient_norm,spectral_gradient_norm,derivative_gradient_norm,weak_gradient_norm,validation_curve_mae_deg
1,0.05079413577914238,5.109342098236084,0.0,0.0,0.5,0.0,0.0,2.6054651737213135,5.0148210525512695,6641.99560546875,nan,nan,0.004230188205838203
2,0.05859785154461861,36.165870666503906,0.0,0.0,0.5,0.0,0.0,18.14153289794922,nan,nan,nan,nan,0.004246767610311508
3,0.058602362871170044,27.33953094482422,0.0,0.0,0.5,0.0,0.0,13.728367805480957,nan,nan,nan,nan,0.004084554500877857
4,0.0554250068962574,14.83627700805664,0.0,0.0,0.5,0.0,0.0,7.4735636711120605,nan,nan,nan,nan,0.003928551450371742
5,0.05329311639070511,12.670024871826172,0.0,0.0,0.5,0.0,0.0,6.3883056640625,nan,nan,nan,nan,0.003755217883735895
6,0.050563279539346695,12.958993911743164,0.0,0.0,0.5,0.0,0.0,6.530060291290283,nan,nan,nan,nan,0.0035692795645445585
7,0.04644711688160896,10.288182258605957,0.0,0.0,0.5,0.0,0.0,5.19053840637207,nan,nan,nan,nan,0.0034199687652289867
8,0.042677681893110275,7.294824600219727,0.0,0.0,0.5,0.0,0.0,3.6900899410247803,3.5517687797546387,15530.29296875,nan,nan,0.003340970491990447
9,0.04031245410442352,5.4521164894104,0.0,0.0,0.5,0.0,0.0,2.7663707733154297,nan,nan,nan,nan,0.0033187372609972954
10,0.03897223249077797,5.495059967041016,0.0,0.0,0.5,0.0,0.0,2.7865021228790283,nan,nan,nan,nan,0.003306687343865633
11,0.03800145909190178,6.2547383308410645,0.0,0.0,0.5,0.0,0.0,3.1653707027435303,nan,nan,nan,nan,0.003302664728835225
12,0.03730941191315651,6.294662952423096,0.0,0.0,0.5,0.0,0.0,3.184640884399414,nan,nan,nan,nan,0.0032966206781566143
13,0.036628954112529755,5.287746429443359,0.0,0.0,0.5,0.0,0.0,2.68050217628479,nan,nan,nan,nan,0.0032914290204644203
14,0.0358542762696743,4.076919078826904,0.0,0.0,0.5,0.0,0.0,2.0743138790130615,nan,nan,nan,nan,0.0033252094872295856
15,0.035637080669403076,3.767094373703003,0.0,0.0,0.5,0.0,0.0,1.9191842079162598,nan,nan,nan,nan,0.0033763868268579245
16,0.035978928208351135,3.828687906265259,0.0,0.0,0.5,0.0,0.0,1.9503228664398193,2.182206869125366,7970.28759765625,nan,nan,0.00338645838201046
17,0.03603903576731682,3.597679615020752,0.0,0.0,0.5,0.0,0.0,1.8348788022994995,nan,nan,nan,nan,0.0033502699807286263
18,0.0356791615486145,3.409775733947754,0.0,0.0,0.5,0.0,0.0,1.7405669689178467,nan,nan,nan,nan,0.003318175207823515
19,0.03542863205075264,3.477304697036743,0.0,0.0,0.5,0.0,0.0,1.7740809917449951,nan,nan,nan,nan,0.003291491884738207
20,0.03498048335313797,3.0981202125549316,0.0,0.0,0.5,0.0,0.0,1.584040641784668,nan,nan,nan,nan,0.0032639605924487114
21,0.03428386524319649,2.482508659362793,0.0,0.0,0.5,0.0,0.0,1.2755382061004639,nan,nan,nan,nan,0.0032511339522898197
22,0.034077294170856476,2.5080599784851074,0.0,0.0,0.5,0.0,0.0,1.2881072759628296,nan,nan,nan,nan,0.0032191805075854063
23,0.03404681012034416,2.6893975734710693,0.0,0.0,0.5,0.0,0.0,1.3787455558776855,nan,nan,nan,nan,0.0031666653230786324
24,0.03380230441689491,2.4894063472747803,0.0,0.0,0.5,0.0,0.0,1.2785054445266724,1.2855910062789917,4441.71533203125,nan,nan,0.0031172498129308224
25,0.03332127258181572,2.1525120735168457,0.0,0.0,0.5,0.0,0.0,1.1095772981643677,nan,nan,nan,nan,0.003100260626524687
26,0.03276016563177109,2.062302589416504,0.0,0.0,0.5,0.0,0.0,1.0639114379882812,nan,nan,nan,nan,0.003098448971286416
27,0.03257396072149277,2.057004928588867,0.0,0.0,0.5,0.0,0.0,1.0610764026641846,nan,nan,nan,nan,0.0030691279098391533
28,0.03238954395055771,1.9458000659942627,0.0,0.0,0.5,0.0,0.0,1.0052895545959473,nan,nan,nan,nan,0.003016839735209942
29,0.032045140862464905,1.8857399225234985,0.0,0.0,0.5,0.0,0.0,0.974915087223053,nan,nan,nan,nan,0.002993346657603979
30,0.03170790523290634,1.6034404039382935,0.0,0.0,0.5,0.0,0.0,0.8334280848503113,nan,nan,nan,nan,0.0029914735350757837
31,0.03150384500622749,1.6685670614242554,0.0,0.0,0.5,0.0,0.0,0.8657873868942261,nan,nan,nan,nan,0.002976078540086746
32,0.03134527802467346,1.7487375736236572,0.0,0.0,0.5,0.0,0.0,0.9057140350341797,1.263351321220398,2987.71826171875,nan,nan,0.002943931147456169
33,0.030921919271349907,1.5383790731430054,0.0,0.0,0.5,0.0,0.0,0.8001114726066589,nan,nan,nan,nan,0.002952745882794261
34,0.03054070845246315,1.4002459049224854,0.0,0.0,0.5,0.0,0.0,0.7306636571884155,nan,nan,nan,nan,0.0029750498943030834
35,0.03028535097837448,1.3572347164154053,0.0,0.0,0.5,0.0,0.0,0.7089027166366577,nan,nan,nan,nan,0.0029673222452402115
36,0.030142618343234062,1.370895504951477,0.0,0.0,0.5,0.0,0.0,0.7155903577804565,nan,nan,nan,nan,0.0029300577007234097
37,0.029909862205386162,1.3323434591293335,0.0,0.0,0.5,0.0,0.0,0.6960815787315369,nan,nan,nan,nan,0.0029055883642286062
38,0.02948027104139328,1.1621332168579102,0.0,0.0,0.5,0.0,0.0,0.610546886920929,nan,nan,nan,nan,0.00290836114436388
39,0.029177598655223846,1.2255491018295288,0.0,0.0,0.5,0.0,0.0,0.6419521570205688,nan,nan,nan,nan,0.0029027045238763094
40,0.029066743329167366,1.351155161857605,0.0,0.0,0.5,0.0,0.0,0.7046443223953247,1.2717552185058594,3771.92822265625,nan,nan,0.0028657822404056787
41,0.028741132467985153,1.140319585800171,0.0,0.0,0.5,0.0,0.0,0.5989009141921997,nan,nan,nan,nan,0.0028510834090411663
42,0.02848985232412815,1.0748566389083862,0.0,0.0,0.5,0.0,0.0,0.5659181475639343,nan,nan,nan,nan,0.002864721929654479
43,0.028367117047309875,1.0677229166030884,0.0,0.0,0.5,0.0,0.0,0.5622285604476929,nan,nan,nan,nan,0.002850084565579891
44,0.02813902124762535,1.0050015449523926,0.0,0.0,0.5,0.0,0.0,0.5306397676467896,nan,nan,nan,nan,0.0028123913798481226
45,0.02794971875846386,1.0218288898468018,0.0,0.0,0.5,0.0,0.0,0.5388641357421875,nan,nan,nan,nan,0.00277971220202744
46,0.02759000100195408,0.8498658537864685,0.0,0.0,0.5,0.0,0.0,0.4525229334831238,nan,nan,nan,nan,0.002770504681393504
47,0.027425559237599373,0.9836568832397461,0.0,0.0,0.5,0.0,0.0,0.5192540287971497,nan,nan,nan,nan,0.002757796784862876
48,0.027300335466861725,1.0021692514419556,0.0,0.0,0.5,0.0,0.0,0.5283849835395813,0.9571622610092163,2128.709228515625,nan,nan,0.002734965877607465
