epoch,curve_loss,spectral_loss,derivative_loss,weak_loss,active_spectral_weight,active_derivative_weight,active_weak_weight,total_loss,curve_gradient_norm,spectral_gradient_norm,derivative_gradient_norm,weak_gradient_norm,validation_curve_mae_deg
16,0.01711389236152172,0.41942930221557617,0.8896954655647278,0.0,0.0,0.0,0.0,0.01711389236152172,0.0006955979042686522,0.02358773909509182,0.010934240184724331,nan,0.0018087776843458414
17,0.017110688611865044,0.41933077573776245,0.8896622061729431,0.0,0.5,0.0,0.0,0.22677607834339142,nan,nan,nan,nan,0.0018080334411934018
18,0.017108632251620293,0.41924527287483215,0.8896361589431763,0.0,0.5,0.0,0.0,0.22673127055168152,nan,nan,nan,nan,0.0018069780198857188
19,0.01710667833685875,0.41914036870002747,0.8896039724349976,0.0,0.5,0.0,0.0,0.22667686641216278,nan,nan,nan,nan,0.0018062108429148793
20,0.017104579135775566,0.41901832818984985,0.8895620107650757,0.0,0.5,0.0,0.0,0.22661374509334564,nan,nan,nan,nan,0.0018058766145259142
21,0.017102396115660667,0.4188835620880127,0.8895151615142822,0.0,0.5,0.0,0.0,0.22654417157173157,nan,nan,nan,nan,0.0018055734690278769
22,0.017100268974900246,0.41874101758003235,0.8894686698913574,0.0,0.5,0.0,0.0,0.22647078335285187,nan,nan,nan,nan,0.0018049224745482206
23,0.017098182812333107,0.4185904264450073,0.8894198536872864,0.0,0.5,0.0,0.0,0.22639340162277222,nan,nan,nan,nan,0.0018040146678686142
24,0.017096128314733505,0.41843271255493164,0.8893681168556213,0.0,0.5,0.0,0.0,0.22631248831748962,0.0006206596153788269,0.02298915758728981,0.01120335515588522,nan,0.001803186722099781
25,0.01709413342177868,0.41827091574668884,0.8893154859542847,0.0,0.5,0.0,0.0,0.22622959315776825,nan,nan,nan,nan,0.0018026084871962667
26,0.017092151567339897,0.41810518503189087,0.8892616033554077,0.0,0.5,0.0,0.0,0.22614474594593048,nan,nan,nan,nan,0.0018021416617557406
27,0.017090141773223877,0.41793590784072876,0.8892059922218323,0.0,0.5,0.0,0.0,0.22605809569358826,nan,nan,nan,nan,0.0018015798414126039
28,0.017088131979107857,0.41776371002197266,0.88914954662323,0.0,0.5,0.0,0.0,0.22596998512744904,nan,nan,nan,nan,0.0018009060295298696
29,0.017086179926991463,0.41758987307548523,0.8890931606292725,0.0,0.5,0.0,0.0,0.22588111460208893,nan,nan,nan,nan,0.00180025864392519
30,0.017084302380681038,0.41741397976875305,0.8890364766120911,0.0,0.5,0.0,0.0,0.22579129040241241,nan,nan,nan,nan,0.0017997041577473283
31,0.017082475125789642,0.4172362983226776,0.8889787793159485,0.0,0.5,0.0,0.0,0.22570061683654785,nan,nan,nan,nan,0.0017991831991821527
32,0.017080700024962425,0.4170573055744171,0.8889205455780029,0.0,0.5,0.0,0.0,0.22560934722423553,0.0005430055898614228,0.022838236764073372,0.010954038240015507,nan,0.001798652927391231
33,0.017078954726457596,0.41687729954719543,0.8888617753982544,0.0,0.5,0.1,0.0,0.314403772354126,nan,nan,nan,nan,0.001798238605260849
34,0.017077209427952766,0.4166957437992096,0.8888005614280701,0.0,0.5,0.1,0.0,0.3143051266670227,nan,nan,nan,nan,0.0017978873802348971
35,0.017075475305318832,0.4165128767490387,0.8887379765510559,0.0,0.5,0.1,0.0,0.31420570611953735,nan,nan,nan,nan,0.0017974613001570106
36,0.017073754221200943,0.41632866859436035,0.8886743783950806,0.0,0.5,0.1,0.0,0.3141055107116699,nan,nan,nan,nan,0.0017969263717532158
37,0.017072053626179695,0.4161433279514313,0.8886096477508545,0.0,0.5,0.1,0.0,0.31400468945503235,nan,nan,nan,nan,0.001796431839466095
38,0.01707037352025509,0.41595715284347534,0.8885435461997986,0.0,0.5,0.1,0.0,0.3139033019542694,nan,nan,nan,nan,0.0017961091361939907
39,0.017068710178136826,0.4157700836658478,0.8884761929512024,0.0,0.5,0.1,0.0,0.3138013780117035,nan,nan,nan,nan,0.001795889693312347
40,0.01706705242395401,0.4155820310115814,0.8884077668190002,0.0,0.5,0.1,0.0,0.3136988580226898,0.0005135991377756,0.02320239692926407,0.010676555335521698,nan,0.0017956120427697897
41,0.017065390944480896,0.4153931438922882,0.888338565826416,0.0,0.5,0.1,0.0,0.31359583139419556,nan,nan,nan,nan,0.0017952356720343232
42,0.01706371083855629,0.41520339250564575,0.8882689476013184,0.0,0.5,0.1,0.0,0.3134922981262207,nan,nan,nan,nan,0.001794867217540741
43,0.017062021419405937,0.4150128960609436,0.8881986737251282,0.0,0.5,0.1,0.0,0.3133883476257324,nan,nan,nan,nan,0.0017945897998288274
44,0.017060326412320137,0.4148215353488922,0.8881276845932007,0.0,0.5,0.1,0.0,0.31328386068344116,nan,nan,nan,nan,0.0017943811835721135
45,0.017058633267879486,0.4146294891834259,0.8880555629730225,0.0,0.5,0.1,0.0,0.3131789267063141,nan,nan,nan,nan,0.0017941902624443173
46,0.017056936398148537,0.4144366681575775,0.8879826068878174,0.0,0.5,0.1,0.0,0.3130735456943512,nan,nan,nan,nan,0.0017939924728125334
47,0.017055222764611244,0.41424286365509033,0.8879090547561646,0.0,0.5,0.1,0.0,0.31296756863594055,nan,nan,nan,nan,0.0017937731463462114
48,0.017053483054041862,0.41404828429222107,0.8878352046012878,0.0,0.5,0.1,0.0,0.3128611445426941,0.0005203645559959114,0.023710446432232857,0.011100591160356998,nan,0.0017935240175575018
