epoch,chunk_length,training_total_loss,training_raw_mae_deg,training_mean_mae_deg,training_shape_mae_deg,validation_score,validation_curve_mae_deg
1,33,0.002826022781322108,0.0019731324261930937,0.0009295521711464971,0.0015523427179740632,0.002724200254306197,0.0019054190488532186
2,33,0.0027863524333738227,0.001947050735436599,0.0009144763037671938,0.0015280869953772601,0.002691307570785284,0.0018861584831029177
3,33,0.0027871860807542415,0.0019467641339253852,0.0009172726573203416,0.001526965488515356,0.002701177727431059,0.0018924857722595334
4,33,0.0027721406385192975,0.001935336777173421,0.000915605662842555,0.001515821528429275,0.0027017742395401,0.001894445507787168
5,33,0.0027817707454018733,0.0019422626424142543,0.0009192834409665973,0.0015192827278309885,0.0026856211479753256,0.0018807756714522839
6,33,0.0027635150068603892,0.0019292803399045678,0.0009133296779028194,0.0015100904041901232,0.002703820588067174,0.0018924418836832047
7,33,0.002770193586783374,0.0019346639192115297,0.0009136714599341811,0.0015145823147202679,0.0026591247878968716,0.0018630881095305085
8,33,0.0027554706437513234,0.0019232479793786564,0.000912034056861611,0.001504588870139902,0.0026556793600320816,0.0018569774692878127
9,33,0.002741241826237563,0.0019117565442095784,0.0009139385365415365,0.001489808105671888,0.0026622533332556486,0.0018620198825374246
10,33,0.0027390158036723735,0.0019103008966125986,0.0009117214587818393,0.0014911510892595876,0.0026408552657812834,0.0018463684245944023
11,33,0.0027217026032945687,0.0018991982057581054,0.0009059464017970158,0.0014778513077865628,0.0026006854604929686,0.001824350911192596
12,33,0.002707018154015874,0.0018909907995668404,0.000894367355880711,0.0014750951236826093,0.0026095127686858177,0.001830694847740233
13,33,0.0026962624273865537,0.0018854507710784675,0.0008840751858181594,0.0014747845988227603,0.002585626905784011,0.0018157941522076726
14,33,0.0026826665503904223,0.001880142726825879,0.0008637527140843517,0.0014822860474369543,0.00256572593934834,0.001803492079488933
15,33,0.002663723039714729,0.001864035433048711,0.0008669485478415428,0.001464538391241256,0.0025923773646354675,0.0018187551759183407
16,33,0.0027003161088727853,0.001887108777266215,0.000894011916277711,0.0014644777436521562,0.0025526885874569416,0.0017995595699176192
