condition_id,split,direction,source_path,row_count,finite_value_pass,theta_min_deg,theta_max_deg,median_absolute_angle_step_deg,p95_absolute_angle_step_deg,unwrapped_revolution_count,wrap_count,direction_speed_sign_pass,torque_sign_observation,mean_speed_rpm,speed_std_rpm,mean_torque_nm,torque_std_nm,mean_temperature_deg_c,temperature_std_deg_c,mean_te_deg,te_std_deg,te_peak_to_peak_deg,nominal_speed_error_rpm,nominal_torque_magnitude_error_nm,nominal_temperature_error_deg_c,operating_metadata_pass,operating_metadata_issue
speed_400rpm__torque_1100Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/400rpm/400.0rpm1100.0Nm25.0deg.csv,48600,True,0.005695535283943058,359.99829999895564,0.007407575225954588,0.007422250798811092,0.9999794586256927,1,True,negative_measured,400.00001525874353,0.5007634755594947,-1100.0343403109798,5.998318623604475,25.91940411522634,0.15318621116702028,-0.06413674270323584,0.012234791061973423,0.042526489123775574,1.5258743530921492e-05,0.0343403109798146,0.9194041152263388,True,none
speed_400rpm__torque_1100Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/400rpm/400.0rpm1100.0Nm25.0deg.csv,48600,True,0.0012134201827099535,359.99380565041497,0.0074078670371591215,0.007427760709393283,0.999979450272531,1,True,positive_measured,-400.0000056523183,0.6792226075031245,1100.0554679713027,8.198735004883824,25.976460082304527,0.15409288475091054,0.02897768571890843,0.012184541773047952,0.04118453401543363,5.652318293414282e-06,0.05546797130273262,0.9764600823045271,True,none
speed_400rpm__torque_1100Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/400rpm/400.0rpm1100.0Nm30.0deg.csv,48600,True,0.005875339524720133,359.99848169274566,0.0074075948864731345,0.007422498117250598,0.9999793129455692,1,True,negative_measured,399.9999563152207,0.5076356381989638,-1100.1041800200694,5.913243711080229,30.201884362139918,0.1506232340787642,-0.06408234734217179,0.012223864214651386,0.043720322557759095,-4.3684779313934996e-05,0.10418002006940696,0.20188436213991778,True,none
speed_400rpm__torque_1100Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/400rpm/400.0rpm1100.0Nm30.0deg.csv,48600,True,0.0010772411606062972,359.99366934100743,0.007407646627200393,0.00742794273218692,0.9999792690728049,1,True,positive_measured,-399.9999471687145,0.6793871566820088,1099.9943217223663,8.376533654991777,30.325144444444444,0.1480355024985557,0.03016704230934868,0.012188055549467086,0.040663795340392106,-5.283128547262095e-05,-0.005678277633705875,0.3251444444444438,True,none
speed_400rpm__torque_1100Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/400rpm/400.0rpm1100.0Nm35.0deg.csv,48600,True,0.005899278654392647,359.9985025792074,0.007407698366648674,0.007422932838088059,0.999979369066382,1,True,negative_measured,399.99997826569137,0.5235213478996201,-1099.911031512076,5.464127837069744,35.11469279835391,0.14792344626990925,-0.06507640920477888,0.012201607469515631,0.044051646771911764,-2.1734308631948807e-05,-0.0889684879239212,0.11469279835390722,True,none
speed_400rpm__torque_1100Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/400rpm/400.0rpm1100.0Nm35.0deg.csv,48600,True,0.001191800045835681,359.9937891877359,0.007407335150475092,0.007427681444539758,0.9999793606557204,1,True,positive_measured,-399.9999754567598,0.6654832926514771,1099.9143167872382,9.235965302751357,35.25298436213991,0.1461981115517604,0.03202978333680264,0.012176858163805234,0.04220435189093143,-2.4543240215280093e-05,-0.08568321276175084,0.2529843621399124,True,none
speed_400rpm__torque_1200Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/400rpm/400.0rpm1200.0Nm25.0deg.csv,48600,True,0.005535151188942198,359.99814297900497,0.007407608338240834,0.0074219331148157154,0.9999795051142111,1,True,negative_measured,400.00002208844165,0.4878572326355714,-1200.0850341104185,5.842073021457565,26.170124485596705,0.1523894962830779,-0.06781934010107953,0.012261061635417653,0.04307330792869499,2.208844165352275e-05,0.08503411041851905,1.1701244855967055,True,none
speed_400rpm__torque_1200Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/400rpm/400.0rpm1200.0Nm25.0deg.csv,48600,True,0.0012751306507522275,359.99386780895327,0.007407737691437433,0.007428612248963873,0.9999794978044889,1,True,positive_measured,-400.00003215017693,0.7087283416804928,1200.0646857203371,9.14453549061314,26.266487448559673,0.1539174510426464,0.03278852878839214,0.01219019308490322,0.0414834947651361,3.215017693491973e-05,0.06468572033713826,1.2664874485596727,True,none
speed_400rpm__torque_1200Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/400rpm/400.0rpm1200.0Nm30.0deg.csv,48600,True,0.005740706498799156,359.99833969916784,0.007407543145689033,0.007423504049020835,0.9999794170323665,1,True,negative_measured,399.99999470985733,0.5328587458039131,-1199.9530413072296,5.37677787658362,30.057175102880656,0.14995761197206348,-0.06865734832027844,0.0122137645708365,0.043413040952345605,-5.29014266703598e-06,-0.0469586927704313,0.05717510288065597,True,none
speed_400rpm__torque_1200Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/400rpm/400.0rpm1200.0Nm30.0deg.csv,48600,True,0.0013030589456902014,359.99389766715433,0.007407601095110294,0.00742891037646416,0.9999793192061285,1,True,positive_measured,-399.9999635611412,0.7131432174622098,1200.0114314167477,9.468193795032773,30.091742386831275,0.14931146876718523,0.034316413853596954,0.012191131701511372,0.04164781627935531,-3.643885878545916e-05,0.011431416747655021,0.09174238683127456,True,none
speed_400rpm__torque_1200Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/400rpm/400.0rpm1200.0Nm35.0deg.csv,48600,True,0.0054659891048802495,359.9980748889766,0.007407640417227412,0.007423692279252237,0.9999793464185699,1,True,negative_measured,399.99996755318233,0.5429992903431791,-1200.0187171437613,5.519575591405167,36.53929526748971,0.1471880437553165,-0.06805767197012681,0.012213562763130553,0.044197428763938305,-3.244681767000657e-05,0.018717143761250554,1.5392952674897131,True,none
speed_400rpm__torque_1200Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/400rpm/400.0rpm1200.0Nm35.0deg.csv,48600,True,0.0009989324542865024,359.9935976457261,0.007407178901047473,0.007428747284694737,0.9999793434061451,1,True,positive_measured,-399.999969034104,0.6936182951416116,1199.9807525884578,10.244751391447256,36.64298950617284,0.1482030468639432,0.03565276744770964,0.012186753129483408,0.04171422371808541,-3.096589597362254e-05,-0.019247411542210102,1.6429895061728388,True,none
speed_400rpm__torque_1300Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/400rpm/400.0rpm1300.0Nm25.0deg.csv,48600,True,0.0055394776987985036,359.99814662978883,0.007407458292590263,0.007422900654316322,0.9999794719114129,1,True,negative_measured,400.00000470720295,0.5123913558129257,-1300.109102936929,5.567479978012186,26.404923868312757,0.14965355866000668,-0.07192063047318836,0.012277564521520358,0.043491217203575135,4.707202947429323e-06,0.10910293692904816,1.404923868312757,True,none
speed_400rpm__torque_1300Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/400rpm/400.0rpm1300.0Nm25.0deg.csv,48600,True,0.0015899507949637232,359.99418220068867,0.007407458296256664,0.007429805889455565,0.9999793237334024,1,True,positive_measured,-399.9999500477779,0.7388009551469824,1299.9291974491518,10.238719648485501,26.504870576131687,0.1481210428391822,0.0361263582809054,0.01221808810992875,0.04287082907788321,-4.995222212755834e-05,-0.0708025508481569,1.5048705761316867,True,none
speed_400rpm__torque_1300Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/400rpm/400.0rpm1300.0Nm35.0deg.csv,48600,True,0.005450514662929438,359.9980576346728,0.007407542111195653,0.007424296707162626,0.9999793617393998,1,True,negative_measured,399.99996976306034,0.5654610328878531,-1300.0694727308955,5.823003110721589,34.555179835390945,0.14717426390347088,-0.06925165707397653,0.012185754771249765,0.04395511518807516,-3.023693966497376e-05,0.06947273089554074,-0.44482016460905527,True,none
speed_400rpm__torque_1300Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/400rpm/400.0rpm1300.0Nm35.0deg.csv,48600,True,0.0010655603061684737,359.9936595962693,0.007407251330789677,0.007430138583941925,0.9999794344285533,1,True,positive_measured,-400.00000464972055,0.7348462648976074,1300.0174570889344,10.624747077661368,34.35041666666667,0.15046095582706892,0.03770606313471626,0.01218715245569974,0.04227684809703264,4.649720551697101e-06,0.017457088934406784,-0.6495833333333323,True,none
speed_400rpm__torque_1400Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/400rpm/400.0rpm1400.0Nm30.0deg.csv,48600,True,0.005262811771691544,359.9978738619629,0.007407399308590357,0.007425043834479084,0.9999793484939266,1,True,negative_measured,399.9999538604417,0.579580419325079,-1399.937689152274,4.789255787763646,29.984447530864195,0.1504924130406325,-0.07597002572970399,0.01225605478506137,0.044783904321061094,-4.613955832155625e-05,-0.06231084772593931,-0.015552469135805325,True,none
speed_400rpm__torque_1400Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/400rpm/400.0rpm1400.0Nm30.0deg.csv,48600,True,0.001489189970368082,359.9940748523098,0.007407432422098736,0.007430812757954186,0.9999795502287421,1,True,positive_measured,-400.0000537189166,0.7679460855070287,1399.9009302937573,11.513841083780019,30.062941152263374,0.14658822198597604,0.04203171265693312,0.012201453850763181,0.042232452996142804,5.371891660388428e-05,-0.09906970624274436,0.06294115226337382,True,none
speed_400rpm__torque_1400Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/400rpm/400.0rpm1400.0Nm35.0deg.csv,48600,True,0.005560857761705865,359.99817320042223,0.0074075162406757045,0.007423803107138837,0.9999794669472324,1,True,negative_measured,400.00000303197254,0.5480821161349912,-1400.0021177358587,5.531813321997125,35.21389176954733,0.14863714972354206,-0.0732703194649196,0.012254778771279843,0.04429128848922808,3.0319725397021102e-06,0.002117735858746528,0.21389176954733102,True,none
speed_400rpm__torque_1400Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/400rpm/400.0rpm1400.0Nm35.0deg.csv,48600,True,0.0015114672061755459,359.99410529517405,0.007407080580094316,0.007432113091246606,0.9999794392288884,1,True,positive_measured,-400.00000122682286,0.7899950431780985,1399.9689355762168,11.900195801099454,35.174959670781895,0.15063340347302426,0.04227610469377682,0.0121870643440424,0.04204784105608389,1.2268228601897135e-06,-0.031064423783163875,0.17495967078189523,True,none
speed_400rpm__torque_1500Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/400rpm/400.0rpm1500.0Nm25.0deg.csv,48600,True,0.00542634166783453,359.99803840493206,0.0074074003432826885,0.007424635605912044,0.9999791366180387,1,True,negative_measured,399.999871823568,0.5683994324020555,-1499.827642220038,5.069361352733221,25.038654526748974,0.15056006003266406,-0.07981877889032558,0.012310744386281122,0.04484201574477203,-0.0001281764319855938,-0.17235777996211255,0.038654526748974405,True,none
speed_400rpm__torque_1500Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/400rpm/400.0rpm1500.0Nm25.0deg.csv,48600,True,0.0018840862641940814,359.9944779597642,0.007407522449199178,0.007431847151821103,0.999979533266588,1,True,positive_measured,-400.0000431593239,0.8085979329583837,1500.0611375216383,12.292103480669264,25.19310349794239,0.1480062699848983,0.043890099420739494,0.012235532098872298,0.04235032324875637,4.31593239227368e-05,0.06113752163832942,0.19310349794238846,True,none
speed_400rpm__torque_1500Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/400rpm/400.0rpm1500.0Nm30.0deg.csv,48600,True,0.005463793253083277,359.9980703089383,0.007407393100095305,0.007425537333293164,0.9999794685885426,1,True,negative_measured,399.9999986202619,0.600482075295234,-1499.9739822487772,4.560498776255515,30.083279218107,0.15146431291440055,-0.07981277598282177,0.01224885000407119,0.04465430147081238,-1.3797380802316184e-06,-0.02601775122275285,0.08327921810699834,True,none
speed_400rpm__torque_1500Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/400rpm/400.0rpm1500.0Nm30.0deg.csv,48599,True,0.001629838306179909,359.9942248490531,0.007407162856054583,0.00743202342516156,0.999958814719668,1,True,positive_measured,-399.9999771186887,0.7910932068789956,1499.93572931779,12.473772456537299,30.164795983456447,0.15051612216115626,0.0455776040115752,0.01220328607139172,0.042803573113981856,-2.2881311281253147e-05,-0.06427068221000809,0.16479598345644675,True,none
speed_400rpm__torque_1500Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/400rpm/400.0rpm1500.0Nm35.0deg.csv,48599,True,0.0055401078939030885,359.9981389577605,0.007407465535806068,0.007426532813586561,0.9999589574620987,1,True,negative_measured,400.0000176010082,0.6284086944893809,-1500.0082923933353,4.762661192157197,35.09460976563304,0.1517427024199694,-0.07720040346239146,0.012242638462457002,0.044432691194647926,1.7601008210021973e-05,0.008292393335295856,0.09460976563303802,True,none
speed_400rpm__torque_1500Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/400rpm/400.0rpm1500.0Nm35.0deg.csv,48600,True,0.0016806026296459994,359.9942752812061,0.007406886045771444,0.007434256580324927,0.9999792970297396,1,True,positive_measured,-399.9999527796598,0.8528491808912388,1500.1230241241253,12.862179294762297,35.05813312757202,0.15149408975858447,0.04632700757281596,0.01225023521106142,0.04267812706590897,-4.7220340206877154e-05,0.12302412412532249,0.05813312757202027,True,none
speed_400rpm__torque_1600Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/400rpm/400.0rpm1600.0Nm25.0deg.csv,48600,True,0.005182488303671676,359.9977799287692,0.007407348602413322,0.007425382112361945,0.9999794861112071,1,True,negative_measured,400.0000017683636,0.5871778385325497,-1600.0191566679214,4.7637673521064485,25.972032921810694,0.1561753358942082,-0.08283047309206493,0.012345600635153477,0.04453583517003818,1.7683635746834625e-06,0.019156667921379267,0.972032921810694,True,none
speed_400rpm__torque_1600Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/400rpm/400.0rpm1600.0Nm25.0deg.csv,48600,True,0.00209984680011929,359.9946906603875,0.007407283407474097,0.007431936555536822,0.9999795041052711,1,True,positive_measured,-400.00002522158707,0.8015256926001584,1599.9817212302787,13.142771795483949,26.13387325102881,0.15083945483972117,0.04741773224249179,0.01224140454591558,0.04248696689890833,2.5221587065971107e-05,-0.01827876972129161,1.1338732510288096,True,none
speed_400rpm__torque_1600Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/400rpm/400.0rpm1600.0Nm30.0deg.csv,48600,True,0.005307865018604063,359.99791582942845,0.00740741897038788,0.007426851118484024,0.9999794365211556,1,True,negative_measured,399.9999952939478,0.6394977263121212,-1600.009271941558,4.232594130985456,30.139494032921814,0.1507703850823891,-0.0830051498369043,0.01223615195663648,0.04457617075169122,-4.706052209257905e-06,0.009271941557926766,0.13949403292181373,True,none
speed_400rpm__torque_1600Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/400rpm/400.0rpm1600.0Nm30.0deg.csv,48600,True,0.0016481719087285103,359.9942491793382,0.007407295827192684,0.007432392487629613,0.9999794679187963,1,True,positive_measured,-400.0000164775104,0.8234734370002178,1600.013668999908,13.169089766351785,30.18900740740741,0.1519012645892503,0.04890558677410227,0.012262789415384669,0.04296127189333093,1.6477510428103415e-05,0.01366899990807724,0.1890074074074093,True,none
speed_400rpm__torque_1700Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/400rpm/400.0rpm1700.0Nm25.0deg.csv,48600,True,0.005033030692635514,359.9976423858766,0.00740734756789152,0.007426135552827872,0.9999794124677369,1,True,negative_measured,399.9999836075721,0.6113881218550499,-1699.978902913906,4.25010132109143,26.485150205761315,0.15024864874791705,-0.08614940741354113,0.012377924942188874,0.045390717892500515,-1.6392427880873583e-05,-0.02109708609395966,1.4851502057613146,True,none
speed_400rpm__torque_1700Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/400rpm/400.0rpm1700.0Nm25.0deg.csv,48600,True,0.0018414948136263357,359.99443437490254,0.007407412765559229,0.007432866538579219,0.9999794423505285,1,True,positive_measured,-400.0000059984008,0.8365568016370912,1700.0325863145106,14.255614624833509,26.603379835390946,0.15169187337941212,0.05139421599088547,0.01224529720951894,0.04297199659679996,5.998400808948645e-06,0.03258631451058136,1.603379835390946,True,none
speed_400rpm__torque_1700Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/400rpm/400.0rpm1700.0Nm30.0deg.csv,48600,True,0.005092467698868367,359.9977112157889,0.0074074189702457716,0.007426609492344483,0.9999793808688818,1,True,negative_measured,399.99997506815066,0.6311877635909746,-1700.0095136420716,3.820517865028585,29.9391341563786,0.14944192241438034,-0.08686703915253693,0.012324960217159881,0.04490435330390108,-2.4931849338827305e-05,0.009513642071624417,-0.06086584362140002,True,none
speed_400rpm__torque_1700Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/400rpm/400.0rpm1700.0Nm30.0deg.csv,48601,True,0.0018319063309010343,359.99442258332346,0.00740717889500786,0.007433638804972986,0.9999999954353705,1,True,positive_measured,-399.9999955391412,0.851503109727924,1699.9959953908035,14.231154583025402,30.016958498796324,0.15009241854980912,0.052833321864035256,0.01224412041542368,0.042754547257379774,-4.460858804122836e-06,-0.004004609196499587,0.01695849879632405,True,none
speed_400rpm__torque_1700Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/400rpm/400.0rpm1700.0Nm35.0deg.csv,48600,True,0.005236039351900352,359.99783876041613,0.007407452083924682,0.007426648711037842,0.999979516629266,1,True,negative_measured,400.0000111172304,0.6357772168405753,-1699.9531076523501,3.9876235723584914,35.343701851851854,0.14974483783248135,-0.08520706037694549,0.01231091224663936,0.04705566602477141,1.111723037183765e-05,-0.046892347649873045,0.3437018518518542,True,none
speed_400rpm__torque_1700Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/400rpm/400.0rpm1700.0Nm35.0deg.csv,48600,True,0.0018845395086046302,359.994467167805,0.007406671842090873,0.00743471085932299,0.9999794271188165,1,True,positive_measured,-399.9999975808582,0.8533587675417199,1699.9567695750598,14.728876284824047,35.36583641975309,0.1473523254292384,0.054223751212619395,0.012262055230256206,0.04355940553837936,-2.4191418219743355e-06,-0.04323042494024776,0.3658364197530872,True,none
speed_400rpm__torque_1800Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/400rpm/400.0rpm1800.0Nm25.0deg.csv,48600,True,0.004936167970411693,359.9975472440322,0.007407438630849583,0.007425564237175308,0.9999794883504045,1,True,negative_measured,400.0000138019698,0.6014422011268356,-1799.9520493632972,3.9614746727870758,25.37193353909465,0.1466334702422804,-0.09030468802083508,0.012361107519027427,0.04605200866017632,1.3801969828364236e-05,-0.04795063670280797,0.3719335390946483,True,none
speed_400rpm__torque_1800Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/400rpm/400.0rpm1800.0Nm25.0deg.csv,48600,True,0.0024374688248971757,359.9950341228395,0.007407198555540617,0.007433451091381471,0.9999792336480661,1,True,positive_measured,-399.999932116949,0.844300662120225,1799.9917584770485,15.014228895193959,25.580256378600822,0.15142838462187333,0.05460019476281436,0.012278928525327299,0.04374313375404292,-6.788305097416014e-05,-0.008241522951493607,0.5802563786008221,True,none
speed_400rpm__torque_1800Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/400rpm/400.0rpm1800.0Nm30.0deg.csv,48600,True,0.005034433885271661,359.9976414824938,0.0074073930999816184,0.00742708332836628,0.9999793951606587,1,True,negative_measured,399.9999698918354,0.6505712411858429,-1800.003771149082,3.662007453758945,29.974144032921814,0.15228080731035556,-0.09068448235886394,0.012254815020044774,0.04639020189659589,-3.0108164594366826e-05,0.0037711490820129256,-0.02585596707818638,True,none
speed_400rpm__torque_1800Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/400rpm/400.0rpm1800.0Nm30.0deg.csv,48600,True,0.0020181801581076694,359.9946065381581,0.007407353777921344,0.0074349908777662675,0.9999794639146846,1,True,positive_measured,-400.00001590147065,0.8934260561349427,1799.9674642684988,15.095148811590096,30.058922633744853,0.15053495752924273,0.056391476212943124,0.01228122092747137,0.04371791456744309,1.5901470646895177e-05,-0.03253573150118427,0.05892263374485296,True,none
speed_500rpm__torque_0Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/500rpm/500.0rpm0.0Nm25.0deg.csv,38880,True,0.006725183791381392,359.99745825512593,0.009258820986474348,0.009271366522219182,0.9999743447018179,1,True,near_zero_setpoint,500.00001689171995,0.3802056056795564,-0.12923499561651672,5.491329017965259,25.12692515432099,0.14873050778320304,-0.021352619451703827,0.012124097046075383,0.03855474707151227,1.6891719951672712e-05,0.12923499561651672,0.12692515432098972,True,none
speed_500rpm__torque_0Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/500rpm/500.0rpm0.0Nm25.0deg.csv,38880,True,0.0016482753890165159,359.992388921479,0.009258612990208803,0.00927269769128145,0.9999744213950823,1,True,near_zero_setpoint,-500.0000723629025,0.41270659502832197,-0.09460814418209267,5.357576924885007,25.128273405349795,0.14812174478556914,-0.012583017414219484,0.012377656478869738,0.03895095860245725,7.236290247192301e-05,0.09460814418209267,0.1282734053497947,True,none
speed_500rpm__torque_0Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/500rpm/500.0rpm0.0Nm35.0deg.csv,38880,True,0.006556905185220798,359.99728650061604,0.00925871026186087,0.009272594728594185,0.9999742403045816,1,True,near_zero_setpoint,499.9999657480263,0.4075594311980499,0.023004011719266658,5.58491112684482,34.86696579218107,0.1550929923574394,-0.015758765820656665,0.012119864597702323,0.03819131292331972,-3.4251973715981876e-05,0.023004011719266658,-0.13303420781893038,True,none
speed_500rpm__torque_0Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/500rpm/500.0rpm0.0Nm35.0deg.csv,38880,True,0.001123826950616748,359.991862231658,0.009258327385339271,0.00927447134447732,0.9999742444897841,1,True,near_zero_setpoint,-499.99998437016626,0.45688468060264503,0.053220894721445235,5.225616291542206,34.812962191358025,0.15721567389364105,-0.008026972278470636,0.012491922313659892,0.039563030009805475,-1.562983374014948e-05,0.053220894721445235,-0.18703780864197483,True,none
speed_500rpm__torque_100Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/500rpm/500.0rpm100.0Nm35.0deg.csv,38880,True,0.006939646683998335,359.9976686057124,0.009258872725752099,0.009272626912118654,0.999974171263107,1,True,negative_measured,499.99994374265447,0.4178510682568227,-99.94914586284033,5.5069401701409,34.5433654835391,0.14589844458977913,-0.025612891416245724,0.012219869118826754,0.03902413571829444,-5.625734553404982e-05,-0.050854137159674906,-0.4566345164609018,True,none
speed_500rpm__torque_100Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/500rpm/500.0rpm100.0Nm35.0deg.csv,38880,True,0.002092200642037525,359.9928385578099,0.00925837291612197,0.009274562406119458,0.9999744001011354,1,True,positive_measured,-500.00004451951673,0.4585952708736097,99.94137689937514,3.841133470206962,34.221505401234566,0.14875513865884107,-0.008026501283330972,0.012242278326947052,0.03934351417352831,4.4519516734453646e-05,-0.05862310062485676,-0.7784945987654339,True,none
speed_500rpm__torque_200Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/500rpm/500.0rpm200.0Nm25.0deg.csv,38880,True,0.006460348765475909,359.99718838474814,0.009258788907402504,0.009272606629735947,0.9999742913031173,1,True,negative_measured,500.00001302845845,0.41304159260867185,-200.07289049556715,6.129367365019584,25.826725308641976,0.1507696532153142,-0.031349739917292646,0.012249355350930248,0.03921925090270059,1.3028458454300562e-05,0.07289049556715099,0.8267253086419757,True,none
speed_500rpm__torque_200Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/500rpm/500.0rpm200.0Nm25.0deg.csv,38880,True,0.002094311639383595,359.99283807662584,0.009258406029431399,0.009274139172703144,0.9999742256535085,1,True,positive_measured,-499.99995663745403,0.45366680286001076,200.0102803000688,3.435646068704439,25.96582175925926,0.14962560828316337,-0.00515535549405801,0.012154541729448853,0.03861048259115704,-4.3362545966374455e-05,0.010280300068814086,0.96582175925926,True,none
speed_500rpm__torque_200Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/500rpm/500.0rpm200.0Nm30.0deg.csv,38880,True,0.0066403206432651355,359.997369676,0.009258664730765531,0.009272911896249524,0.9999742102579289,1,True,negative_measured,499.9999729399058,0.4202339159830862,-199.97027243483706,6.113331721791808,30.20104218106996,0.1512634691842224,-0.031145625636535137,0.012257145665028744,0.03946224331147384,-2.706009422581701e-05,-0.029727565162943392,0.2010421810699583,True,none
speed_500rpm__torque_200Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/500rpm/500.0rpm200.0Nm30.0deg.csv,38880,True,0.002071275892580588,359.9928150274272,0.009258171129431503,0.009275062215988329,0.9999742836168276,1,True,positive_measured,-499.9999909598455,0.46898497918454557,199.98774404487585,3.24688751798815,30.29958359053498,0.14719646510627513,-0.003788915485951766,0.012178690989099215,0.03824441383543033,-9.040154509420972e-06,-0.012255955124146567,0.2995835905349793,True,none
speed_500rpm__torque_300Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/500rpm/500.0rpm300.0Nm25.0deg.csv,38880,True,0.006329918072821364,359.99706500934195,0.009259048643230017,0.009271619945687348,0.9999741933159054,1,True,negative_measured,499.9999523430162,0.3904139729124685,-300.0859571091923,6.380554520442099,26.149409722222224,0.1459849787502284,-0.03513780631264797,0.012241433126550556,0.0396426746409968,-4.7656983781507734e-05,0.08595710919229305,1.1494097222222237,True,none
speed_500rpm__torque_300Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/500rpm/500.0rpm300.0Nm25.0deg.csv,38880,True,0.0020681300926597953,359.992817241905,0.009258347049410531,0.009275048868116188,0.9999743571539472,1,True,positive_measured,-500.0000266461782,0.47789091791823746,299.98791578844424,3.3898965388545435,26.27769804526749,0.14803873636759673,-0.0010600958818794651,0.012150530217600434,0.03815112636566571,2.664617818481929e-05,-0.012084211555759339,1.2776980452674884,True,none
speed_500rpm__torque_300Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/500rpm/500.0rpm300.0Nm30.0deg.csv,38880,True,0.006485723165485087,359.997215760458,0.009258866517257047,0.009273113682695566,0.9999741566436419,1,True,negative_measured,499.99993584653276,0.4314252202975242,-300.0129667942416,6.208447665915817,30.53676851851852,0.14661580177424258,-0.034910498533097876,0.012235971144001457,0.03957362224627625,-6.415346723542825e-05,0.012966794241606294,0.5367685185185209,True,none
speed_500rpm__torque_300Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/500rpm/500.0rpm300.0Nm30.0deg.csv,38880,True,0.0023240399444372398,359.99307171545064,0.009258242530620464,0.0092755558174332,0.9999744084370514,1,True,positive_measured,-500.0000491028347,0.4909741625841001,299.9279859416772,3.430804491433818,30.60894470164609,0.14548390245017895,0.0005278583847632558,0.012150793569959828,0.03822914945451112,4.910283468007037e-05,-0.07201405832279306,0.6089447016460916,True,none
speed_500rpm__torque_400Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/500rpm/500.0rpm400.0Nm25.0deg.csv,38880,True,0.00629063385186338,359.99701969635936,0.009259054851810333,0.00927219695161341,0.9999743345205075,1,True,negative_measured,500.00002641765604,0.4127034609492783,-400.14759223034355,6.588532170055901,26.462547325102882,0.1454353752620682,-0.03907734921293041,0.012219544041507917,0.0398242742648929,2.6417656044941396e-05,0.14759223034354818,1.4625473251028822,True,none
