condition_id,split,direction,nominal_speed_rpm,nominal_torque_nm,measured_signed_torque_nm,measured_temperature_deg_c,measured_curve_mean_te_deg,measured_curve_peak_to_peak_te_deg,low_torque_condition,direction_torque_sign_pass
speed_1500rpm__torque_400Nm__temperature_25degC,train,Fw,1500.0,400.0,-399.97449500693216,25.66844598765432,-0.03696219609153471,0.042465114969010204,False,True
speed_1500rpm__torque_400Nm__temperature_25degC,train,Bw,1500.0,400.0,400.1191410343595,26.182844135802473,0.00027650909646655857,0.04436875175770289,False,True
speed_1500rpm__torque_400Nm__temperature_30degC,train,Fw,1500.0,400.0,-400.0866953421522,30.101520833333336,-0.037530213435147,0.04147174250678768,False,True
speed_1500rpm__torque_400Nm__temperature_30degC,train,Bw,1500.0,400.0,399.9005937531379,30.795449845679016,0.0015582268762095732,0.04334844751992542,False,True
speed_1500rpm__torque_400Nm__temperature_35degC,train,Fw,1500.0,400.0,-399.97855029356333,34.920467592592594,-0.03555049828266399,0.04311763888395446,False,True
speed_1500rpm__torque_400Nm__temperature_35degC,train,Bw,1500.0,400.0,399.93936284469737,35.167833333333334,0.0036506576994220683,0.04219978013048831,False,True
speed_1500rpm__torque_500Nm__temperature_35degC,train,Fw,1500.0,500.0,-499.98879276308014,34.84894444444444,-0.03943937287621674,0.043421547032976376,False,True
speed_1500rpm__torque_500Nm__temperature_35degC,train,Bw,1500.0,500.0,499.9015205318886,35.05735185185185,0.007515219444588726,0.042136115951620284,False,True
speed_1500rpm__torque_600Nm__temperature_25degC,train,Fw,1500.0,600.0,-599.9332143384734,25.19930324074074,-0.042616229279085566,0.04331407344610378,False,True
speed_1500rpm__torque_600Nm__temperature_25degC,train,Bw,1500.0,600.0,599.9046034537316,26.033859567901235,0.006209570509282743,0.046300862184938785,False,True
speed_1500rpm__torque_600Nm__temperature_30degC,train,Fw,1500.0,600.0,-599.9745030462007,31.31026388888889,-0.04337564996020566,0.04496745661683567,False,True
speed_1500rpm__torque_600Nm__temperature_30degC,train,Bw,1500.0,600.0,599.7496207624589,31.881886574074073,0.008263303278106243,0.04256830550868788,False,True
speed_1500rpm__torque_600Nm__temperature_35degC,train,Fw,1500.0,600.0,-599.9439212827035,34.713466820987655,-0.042994471464358384,0.043200569019785945,False,True
speed_1500rpm__torque_600Nm__temperature_35degC,train,Bw,1500.0,600.0,599.7787187968893,35.00208487654321,0.011102801043249495,0.04500258403714449,False,True
speed_1500rpm__torque_700Nm__temperature_25degC,train,Fw,1500.0,700.0,-700.0096646907889,25.180714506172844,-0.047278109857089225,0.043867397020595986,False,True
speed_1500rpm__torque_700Nm__temperature_25degC,train,Bw,1500.0,700.0,699.8206660857522,25.62229398148148,0.01004834700104268,0.04542868997455601,False,True
speed_1500rpm__torque_700Nm__temperature_30degC,train,Fw,1500.0,700.0,-700.5554778892317,32.60185339506173,-0.04690634449145866,0.04368871243755698,False,True
speed_1500rpm__torque_700Nm__temperature_30degC,train,Bw,1500.0,700.0,699.6569149798967,33.04469598765432,0.012135424436209134,0.04420804170297028,False,True
speed_1500rpm__torque_700Nm__temperature_35degC,train,Fw,1500.0,700.0,-699.7486213843027,34.92684645061728,-0.04662981721974549,0.043802535574893456,False,True
speed_1500rpm__torque_700Nm__temperature_35degC,train,Bw,1500.0,700.0,699.7710919401652,35.197620370370366,0.014755661429727028,0.04485774991946924,False,True
speed_1500rpm__torque_800Nm__temperature_25degC,train,Fw,1500.0,800.0,-800.2483458062749,25.27575540123457,-0.05066049296811231,0.04351140517402878,False,True
speed_1500rpm__torque_800Nm__temperature_25degC,train,Bw,1500.0,800.0,799.8844510657412,25.874060185185183,0.01398110349265057,0.04599932063179713,False,True
speed_1500rpm__torque_800Nm__temperature_35degC,train,Fw,1500.0,800.0,-799.9411008240264,34.741199074074075,-0.049700825004079,0.04408722639931231,False,True
speed_1500rpm__torque_800Nm__temperature_35degC,train,Bw,1500.0,800.0,799.9407804787942,35.01662037037037,0.017672613386603454,0.04406943813456761,False,True
speed_1500rpm__torque_900Nm__temperature_25degC,train,Fw,1500.0,900.0,-899.759866370831,25.361582561728394,-0.048715879376534744,0.04515832393037103,False,True
speed_1500rpm__torque_900Nm__temperature_25degC,train,Bw,1500.0,900.0,899.9586008899691,26.16467515432099,0.019967455013178138,0.04635527522027813,False,True
speed_1600rpm__torque_0Nm__temperature_35degC,train,Fw,1600.0,0.0,-0.025266037477847635,34.879618106995885,-0.01584470085289351,0.04499813437437892,True,True
speed_1600rpm__torque_0Nm__temperature_35degC,train,Bw,1600.0,0.0,0.037662785808956614,35.17595720164609,-0.007631749664655663,0.04646363667878582,True,True
speed_1600rpm__torque_1000Nm__temperature_25degC,train,Fw,1600.0,1000.0,-999.9578230665544,24.982880658436216,-0.05361268506589118,0.04659311638345327,False,True
speed_1600rpm__torque_1000Nm__temperature_25degC,train,Bw,1600.0,1000.0,999.966656696599,25.697497119341566,0.019694942696156768,0.04861892409049716,False,True
speed_1600rpm__torque_1000Nm__temperature_30degC,train,Fw,1600.0,1000.0,-999.9015149756224,30.705020576131687,-0.058007185464304466,0.061954266077609496,False,True
speed_1600rpm__torque_1000Nm__temperature_30degC,train,Bw,1600.0,1000.0,999.7434482347121,31.594560493827164,0.02311751347083651,0.06525450697141684,False,True
speed_1600rpm__torque_1000Nm__temperature_35degC,train,Fw,1600.0,1000.0,-1001.1038428765756,34.79789135802469,-0.05596804086500491,0.06745225438182895,False,True
speed_1600rpm__torque_1000Nm__temperature_35degC,train,Bw,1600.0,1000.0,1000.0939831433658,35.074641152263375,0.023045383869174412,0.06630576214941358,False,True
speed_1600rpm__torque_100Nm__temperature_25degC,train,Fw,1600.0,100.0,-100.05340943120635,26.0259316872428,-0.02262550005631968,0.04623164008640533,False,True
speed_1600rpm__torque_100Nm__temperature_25degC,train,Bw,1600.0,100.0,99.8317601646993,26.59702304526749,-0.00759671784317923,0.04801783504360717,False,True
speed_1600rpm__torque_100Nm__temperature_30degC,train,Fw,1600.0,100.0,-99.98623537919158,31.30015390946502,-0.02631619397813659,0.05183552702666443,False,True
speed_1600rpm__torque_100Nm__temperature_30degC,train,Bw,1600.0,100.0,100.03534622574497,32.10266913580247,-0.009193400369257658,0.052759972297693775,False,True
speed_1600rpm__torque_100Nm__temperature_35degC,train,Fw,1600.0,100.0,-99.87150449321103,34.761158847736624,-0.025021690724506475,0.05781612669193702,False,True
speed_1600rpm__torque_100Nm__temperature_35degC,train,Bw,1600.0,100.0,100.07668316542562,35.04339670781893,-0.008714461741853073,0.0546921737879251,False,True
speed_1600rpm__torque_1100Nm__temperature_25degC,train,Fw,1600.0,1100.0,-1100.0104165567782,25.045981069958852,-0.05835457948250006,0.04786858644508822,False,True
speed_1600rpm__torque_1100Nm__temperature_25degC,train,Bw,1600.0,1100.0,1099.9830990739777,25.460868312757206,0.02374892855307897,0.04921107553772253,False,True
speed_1600rpm__torque_1100Nm__temperature_30degC,train,Fw,1600.0,1100.0,-1100.0210904093926,30.14178353909465,-0.06117554558615493,0.06417016188447931,False,True
speed_1600rpm__torque_1100Nm__temperature_30degC,train,Bw,1600.0,1100.0,1100.0161585709325,30.938609876543207,0.026609109846985245,0.06663190096888688,False,True
speed_1600rpm__torque_1100Nm__temperature_35degC,train,Fw,1600.0,1100.0,-1099.9564263850082,34.806154732510294,-0.059907745621224535,0.06636794862140682,False,True
speed_1600rpm__torque_1100Nm__temperature_35degC,train,Bw,1600.0,1100.0,1099.773447486573,35.12103209876543,0.027090207826242874,0.06813593621558313,False,True
speed_1600rpm__torque_1200Nm__temperature_25degC,train,Fw,1600.0,1200.0,-1199.9601445767123,25.375871604938272,-0.06194392949919133,0.047697994023054635,False,True
speed_1600rpm__torque_1200Nm__temperature_25degC,train,Bw,1600.0,1200.0,1199.6248991640755,25.87682962962963,0.027998341575070192,0.049181096260724214,False,True
speed_1600rpm__torque_1200Nm__temperature_30degC,train,Fw,1600.0,1200.0,-1199.895381201442,31.592674074074072,-0.06443347724020117,0.06643058111260815,False,True
speed_1600rpm__torque_1200Nm__temperature_30degC,train,Bw,1600.0,1200.0,1199.9632238218633,32.194175308641974,0.03061861313254788,0.06873260459639204,False,True
speed_1600rpm__torque_1200Nm__temperature_35degC,train,Fw,1600.0,1200.0,-1200.2080057874139,34.854399176954736,-0.06332534194549937,0.0688817776287993,False,True
speed_1600rpm__torque_1200Nm__temperature_35degC,train,Bw,1600.0,1200.0,1199.7918798842188,35.242393415637856,0.03137348155418155,0.06878309159696501,False,True
speed_1600rpm__torque_1300Nm__temperature_25degC,train,Fw,1600.0,1300.0,-1299.9292337747268,25.332917695473252,-0.06580063832103156,0.05110527803087421,False,True
speed_1600rpm__torque_1300Nm__temperature_25degC,train,Bw,1600.0,1300.0,1300.3356089521108,25.982407407407408,0.03172524954481168,0.05027567968712089,False,True
speed_1600rpm__torque_1300Nm__temperature_30degC,train,Fw,1600.0,1300.0,-1300.0460866841759,31.476330041152263,-0.0688085160573222,0.06798113386356917,False,True
speed_1600rpm__torque_1300Nm__temperature_30degC,train,Bw,1600.0,1300.0,1299.9185344320285,32.18590781893004,0.03399748207017742,0.06929418485450264,False,True
speed_1600rpm__torque_1400Nm__temperature_25degC,train,Fw,1600.0,1400.0,-1399.947709585904,25.364810699588478,-0.06776389287178491,0.05160535064588148,False,True
speed_1600rpm__torque_1400Nm__temperature_25degC,train,Bw,1600.0,1400.0,1400.040849800427,26.40014650205761,0.03547792195647994,0.05188163059898874,False,True
speed_1600rpm__torque_1400Nm__temperature_30degC,train,Fw,1600.0,1400.0,-1399.7596973450586,31.86885102880658,-0.07212417394537861,0.07043932150357232,False,True
speed_1600rpm__torque_1400Nm__temperature_30degC,train,Bw,1600.0,1400.0,1400.2074332347163,32.590439506172835,0.03791843142341864,0.07269394066180271,False,True
speed_1600rpm__torque_1400Nm__temperature_35degC,train,Fw,1600.0,1400.0,-1399.5565112431843,34.79294403292181,-0.07141237386742956,0.0710300314792445,False,True
speed_1600rpm__torque_1400Nm__temperature_35degC,train,Bw,1600.0,1400.0,1399.7696026578428,35.10094320987655,0.038755791775509994,0.0722113344822548,False,True
speed_1600rpm__torque_1500Nm__temperature_25degC,train,Fw,1600.0,1500.0,-1499.52662591581,25.00789300411523,-0.06815347025109564,0.050804842678111216,False,True
speed_1600rpm__torque_1500Nm__temperature_25degC,train,Bw,1600.0,1500.0,1500.1049752713764,25.711067489711933,0.037868317399162646,0.052282208989273604,False,True
speed_1600rpm__torque_1500Nm__temperature_30degC,train,Fw,1600.0,1500.0,-1500.0463683124433,31.627336625514406,-0.0729970036140965,0.07671297424371584,False,True
speed_1600rpm__torque_1500Nm__temperature_30degC,train,Bw,1600.0,1500.0,1499.9441677878583,32.32993086419752,0.0391739157765948,0.07767023103955625,False,True
speed_1600rpm__torque_1500Nm__temperature_35degC,train,Fw,1600.0,1500.0,-1499.9170014298993,34.98233580246914,-0.07480711633678801,0.07338963863216125,False,True
speed_1600rpm__torque_1500Nm__temperature_35degC,train,Bw,1600.0,1500.0,1500.0781386766844,35.36362057613169,0.042731384612865,0.07339552769041746,False,True
speed_1600rpm__torque_1600Nm__temperature_25degC,train,Fw,1600.0,1600.0,-1599.3893088431025,25.203818930041155,-0.07342474276815676,0.05218756282105173,False,True
speed_1600rpm__torque_1600Nm__temperature_25degC,train,Bw,1600.0,1600.0,1599.6490465146126,25.675246913580246,0.042059824312620654,0.05302905726961661,False,True
speed_1600rpm__torque_1600Nm__temperature_35degC,train,Fw,1600.0,1600.0,-1599.5040940453487,34.74751769547325,-0.07880545306873744,0.07486758442939462,False,True
speed_1600rpm__torque_1600Nm__temperature_35degC,train,Bw,1600.0,1600.0,1600.019587177681,35.20516543209877,0.046177229647492726,0.07609251369155226,False,True
speed_1600rpm__torque_1700Nm__temperature_25degC,train,Fw,1600.0,1700.0,-1699.9906632144755,25.5972329218107,-0.07723450116360557,0.052844547764384645,False,True
speed_1600rpm__torque_1700Nm__temperature_25degC,train,Bw,1600.0,1700.0,1700.3036115855236,26.152350617283954,0.04624828222343275,0.05310960010522553,False,True
speed_1600rpm__torque_1800Nm__temperature_25degC,train,Fw,1600.0,1800.0,-1800.6104808579746,25.4803366255144,-0.08132912679151115,0.05483844421010073,False,True
speed_1600rpm__torque_1800Nm__temperature_25degC,train,Bw,1600.0,1800.0,1800.0812734104227,26.020064197530868,0.050249841560750394,0.05466961095866278,False,True
speed_1600rpm__torque_1800Nm__temperature_30degC,train,Fw,1600.0,1800.0,-1799.743162849803,31.726368724279837,-0.08672756149510999,0.08070213719637857,False,True
speed_1600rpm__torque_1800Nm__temperature_30degC,train,Bw,1600.0,1800.0,1799.9773153819604,32.39100823045267,0.0514535321367217,0.08322245027897573,False,True
speed_1600rpm__torque_1800Nm__temperature_35degC,train,Fw,1600.0,1800.0,-1799.8904183273944,35.53538930041152,-0.08565176362643026,0.08066508091102476,False,True
speed_1600rpm__torque_1800Nm__temperature_35degC,train,Bw,1600.0,1800.0,1799.8722312916218,35.937237037037036,0.053931604589688605,0.08110686309144184,False,True
speed_1600rpm__torque_200Nm__temperature_25degC,train,Fw,1600.0,200.0,-200.00968721177844,26.13118600823045,-0.026224592593445784,0.04511710773597377,False,True
speed_1600rpm__torque_200Nm__temperature_25degC,train,Bw,1600.0,200.0,199.8883067888775,26.87639259259259,-0.004504307547147904,0.04794245792873325,False,True
speed_1600rpm__torque_200Nm__temperature_35degC,train,Fw,1600.0,200.0,-200.00993083043355,34.9416279835391,-0.02848325513291094,0.056718188434782324,False,True
speed_1600rpm__torque_200Nm__temperature_35degC,train,Bw,1600.0,200.0,200.09097031708401,35.320809053497946,-0.0046410967234494244,0.05235235000654118,False,True
speed_1600rpm__torque_300Nm__temperature_25degC,train,Fw,1600.0,300.0,-300.0063735859875,26.422855967078185,-0.029483033617530973,0.044994229037339316,False,True
speed_1600rpm__torque_300Nm__temperature_25degC,train,Bw,1600.0,300.0,300.0845334365739,27.17470534979424,-0.0008373736315983949,0.04846714851858737,False,True
speed_1600rpm__torque_400Nm__temperature_35degC,train,Fw,1600.0,400.0,-399.89017082339944,34.69838024691358,-0.03550666785378082,0.05536173263659707,False,True
speed_1600rpm__torque_400Nm__temperature_35degC,train,Bw,1600.0,400.0,399.78529020975924,35.02960823045267,0.0036885425728138414,0.054069735740493424,False,True
speed_1600rpm__torque_500Nm__temperature_25degC,train,Fw,1600.0,500.0,-500.00395337250006,25.42225761316873,-0.03732089160676705,0.044513691434782024,False,True
speed_1600rpm__torque_500Nm__temperature_25degC,train,Bw,1600.0,500.0,500.0431262468015,26.066821399176956,0.0058576499164246145,0.048180134553316295,False,True
speed_1600rpm__torque_600Nm__temperature_25degC,train,Fw,1600.0,600.0,-599.8524864612783,24.943972016460908,-0.04090897842468749,0.04446038976280304,False,True
speed_1600rpm__torque_600Nm__temperature_25degC,train,Bw,1600.0,600.0,599.9371053283188,25.636778600823042,0.008987744431352659,0.04706643107497604,False,True
speed_1600rpm__torque_600Nm__temperature_30degC,train,Fw,1600.0,600.0,-600.0060900150503,30.640366255144034,-0.04377278701519026,0.05706842678301561,False,True
speed_1600rpm__torque_600Nm__temperature_30degC,train,Bw,1600.0,600.0,599.9220688259958,31.393299588477365,0.00888700582440917,0.06014041500176733,False,True
speed_1600rpm__torque_700Nm__temperature_25degC,train,Fw,1600.0,700.0,-699.85315369971,24.93333744855967,-0.04436733188096123,0.04529656840387059,False,True
speed_1600rpm__torque_700Nm__temperature_25degC,train,Bw,1600.0,700.0,699.9265552068214,25.599262551440333,0.012109656067349468,0.047684414318848,False,True
speed_1600rpm__torque_700Nm__temperature_35degC,train,Fw,1600.0,700.0,-699.8680946758254,35.61906172839506,-0.04645677879738179,0.05916500049619443,False,True
speed_1600rpm__torque_700Nm__temperature_35degC,train,Bw,1600.0,700.0,699.982735284466,36.02466419753086,0.014517604266443732,0.05877757961728289,False,True
speed_1600rpm__torque_800Nm__temperature_30degC,train,Fw,1600.0,800.0,-800.0095391960301,32.10464938271605,-0.050850643123489726,0.05951248420052075,False,True
speed_1600rpm__torque_800Nm__temperature_30degC,train,Bw,1600.0,800.0,799.6940328876914,32.81547160493827,0.01643384641697693,0.06222206582473797,False,True
speed_1600rpm__torque_800Nm__temperature_35degC,train,Fw,1600.0,800.0,-799.9342218249914,35.849093827160495,-0.04985488748447363,0.061138108777074256,False,True
speed_1600rpm__torque_800Nm__temperature_35degC,train,Bw,1600.0,800.0,799.8845392843053,36.214738271604936,0.01817785377294025,0.05963804717596151,False,True
speed_1600rpm__torque_900Nm__temperature_25degC,train,Fw,1600.0,900.0,-899.924940297633,25.280224691358022,-0.05129013747262883,0.04686853641960931,False,True
speed_1600rpm__torque_900Nm__temperature_25degC,train,Bw,1600.0,900.0,899.5674244537687,25.92768888888889,0.019324737219107976,0.04832277281929635,False,True
speed_1600rpm__torque_900Nm__temperature_30degC,train,Fw,1600.0,900.0,-900.2455916816806,30.0970658436214,-0.05425946518547425,0.06074333873549355,False,True
speed_1600rpm__torque_900Nm__temperature_30degC,train,Bw,1600.0,900.0,899.276936968803,30.93958600823045,0.01949951602714959,0.06253371636250056,False,True
speed_1600rpm__torque_900Nm__temperature_35degC,train,Fw,1600.0,900.0,-899.9931865268284,36.111060082304526,-0.05334889116939424,0.06189126106946254,False,True
speed_1600rpm__torque_900Nm__temperature_35degC,train,Bw,1600.0,900.0,899.8901461737172,36.48436543209876,0.022143906966535083,0.06163327023419034,False,True
speed_1700rpm__torque_0Nm__temperature_30degC,train,Fw,1700.0,0.0,-0.034098040729624114,29.428095321381726,-0.020065848222492733,0.04122991219391907,True,True
speed_1700rpm__torque_0Nm__temperature_30degC,train,Bw,1700.0,0.0,-0.08243769445897706,29.922596414516835,-0.011259024524846308,0.04216485553247219,True,True
speed_1700rpm__torque_0Nm__temperature_35degC,train,Fw,1700.0,0.0,0.007424070772180079,34.77147092260603,-0.016666040774641695,0.0406788455146684,True,True
speed_1700rpm__torque_0Nm__temperature_35degC,train,Bw,1700.0,0.0,-0.29010645287670295,34.94747267162221,-0.008300191464270199,0.04271389502652175,True,True
speed_1700rpm__torque_1000Nm__temperature_25degC,train,Fw,1700.0,1000.0,-999.8539788263251,26.783700043725403,-0.05335875079952738,0.04350207435562067,False,True
speed_1700rpm__torque_1000Nm__temperature_25degC,train,Bw,1700.0,1000.0,1000.0373460357852,27.772670514165792,0.022848775662289406,0.04455804307066958,False,True
speed_1700rpm__torque_1000Nm__temperature_30degC,train,Fw,1700.0,1000.0,-1000.0888925200786,32.45612102133613,-0.05718164029175733,0.058998929127707676,False,True
speed_1700rpm__torque_1000Nm__temperature_30degC,train,Bw,1700.0,1000.0,999.9403799413903,33.32812259531305,0.022669807911435653,0.07658063538119861,False,True
speed_1700rpm__torque_1000Nm__temperature_35degC,train,Fw,1700.0,1000.0,-1000.3379819483855,35.26453782247486,-0.05801162092095917,0.05829879081681477,False,True
speed_1700rpm__torque_1000Nm__temperature_35degC,train,Bw,1700.0,1000.0,1000.0812849214751,35.761057187827916,0.023880109436985566,0.0780909198155232,False,True
speed_1700rpm__torque_100Nm__temperature_25degC,train,Fw,1700.0,100.0,-99.86592300291608,24.968783559247925,-0.023312639195085534,0.0408191420150787,False,True
speed_1700rpm__torque_100Nm__temperature_25degC,train,Bw,1700.0,100.0,100.02407534670486,25.7764209513816,-0.008338647308571692,0.043519622551792675,False,True
speed_1700rpm__torque_100Nm__temperature_30degC,train,Fw,1700.0,100.0,-99.88556149206865,32.03586831059811,-0.026217254123591768,0.05003502696062864,False,True
speed_1700rpm__torque_100Nm__temperature_30degC,train,Bw,1700.0,100.0,99.93963774093706,32.90736423261915,-0.009225655829943204,0.054249645523677496,False,True
speed_1700rpm__torque_100Nm__temperature_35degC,train,Fw,1700.0,100.0,-99.94133576900614,35.39664975951027,-0.025561802695279325,0.049506704222314075,False,True
speed_1700rpm__torque_100Nm__temperature_35degC,train,Bw,1700.0,100.0,100.02903587840062,35.920922606034104,-0.008000186122787693,0.05962704515305979,False,True
speed_1700rpm__torque_1100Nm__temperature_25degC,train,Fw,1700.0,1100.0,-1099.9668867555727,25.984706602536072,-0.056512723690810625,0.04427296730936629,False,True
speed_1700rpm__torque_1100Nm__temperature_25degC,train,Bw,1700.0,1100.0,1099.8254166695513,26.66571091290661,0.023606826171658542,0.04474357804087661,False,True
speed_1700rpm__torque_1100Nm__temperature_35degC,train,Fw,1700.0,1100.0,-1100.763574311657,35.69274070835155,-0.06146279556360478,0.060682853478791904,False,True
speed_1700rpm__torque_1100Nm__temperature_35degC,train,Bw,1700.0,1100.0,1100.1155266035553,36.17292060160896,0.02783155913699709,0.08030508955277138,False,True
speed_1700rpm__torque_1200Nm__temperature_30degC,train,Fw,1700.0,1200.0,-1200.024929034121,32.87632794053344,-0.06348025079312745,0.05901241157920326,False,True
speed_1700rpm__torque_1200Nm__temperature_30degC,train,Bw,1700.0,1200.0,1199.772631443376,33.70837516397027,0.030204667512053692,0.07947621867871592,False,True
speed_1700rpm__torque_1200Nm__temperature_35degC,train,Fw,1700.0,1200.0,-1199.8924128812216,36.14750065588107,-0.06470887547762448,0.061547143592559535,False,True
speed_1700rpm__torque_1200Nm__temperature_35degC,train,Bw,1700.0,1200.0,1200.3927714395309,36.66386969829471,0.031849131060531305,0.08326258303945563,False,True
speed_1700rpm__torque_1300Nm__temperature_25degC,train,Fw,1700.0,1300.0,-1299.5049715167202,26.46915879678209,-0.06406460197914708,0.04482389634988412,False,True
speed_1700rpm__torque_1300Nm__temperature_25degC,train,Bw,1700.0,1300.0,1300.008067884477,27.453744643637954,0.03127619663724591,0.04576472979744694,False,True
speed_1700rpm__torque_1300Nm__temperature_30degC,train,Fw,1700.0,1300.0,-1300.0474329541019,31.622229995627457,-0.06831588840693724,0.06244483611570652,False,True
speed_1700rpm__torque_1300Nm__temperature_30degC,train,Bw,1700.0,1300.0,1299.599531710389,32.509898557061646,0.03363485673331256,0.08325911437924093,False,True
speed_1700rpm__torque_1400Nm__temperature_30degC,train,Fw,1700.0,1400.0,-1399.7324926445565,30.128309575863575,-0.07009677676479277,0.06073565532655181,False,True
speed_1700rpm__torque_1400Nm__temperature_30degC,train,Bw,1700.0,1400.0,1400.1302732511194,31.062736335811106,0.034908207297353694,0.08730834661439253,False,True
speed_1700rpm__torque_1400Nm__temperature_35degC,train,Fw,1700.0,1400.0,-1399.8987487689553,34.629398338434626,-0.07290205437638944,0.0640332740190238,False,True
speed_1700rpm__torque_1400Nm__temperature_35degC,train,Bw,1700.0,1400.0,1400.0060351599552,35.37628421512898,0.03854566091441389,0.09246775052393945,False,True
speed_1700rpm__torque_1500Nm__temperature_25degC,train,Fw,1700.0,1500.0,-1499.7256943269438,25.54971578487101,-0.07225571672053784,0.045399738260579296,False,True
speed_1700rpm__torque_1500Nm__temperature_25degC,train,Bw,1700.0,1500.0,1500.1876336979417,26.412958460865763,0.038733935852372635,0.04641213558140533,False,True
speed_1700rpm__torque_1500Nm__temperature_30degC,train,Fw,1700.0,1500.0,-1499.822943691192,32.5613283777875,-0.07349348250535147,0.0608346062828155,False,True
speed_1700rpm__torque_1500Nm__temperature_30degC,train,Bw,1700.0,1500.0,1500.3905450715617,33.07573414954088,0.03899392437600126,0.09039797716803526,False,True
speed_1700rpm__torque_1500Nm__temperature_35degC,train,Fw,1700.0,1500.0,-1500.1138759065936,36.00434280717097,-0.07596010966030503,0.06728858169811852,False,True
speed_1700rpm__torque_1500Nm__temperature_35degC,train,Bw,1700.0,1500.0,1499.8953825040282,36.613938784433756,0.042517702427033455,0.10083738921258865,False,True
speed_1700rpm__torque_1600Nm__temperature_30degC,train,Fw,1700.0,1600.0,-1600.0891020165607,32.62458067337123,-0.07732035527497676,0.06456599260593295,False,True
speed_1700rpm__torque_1600Nm__temperature_30degC,train,Bw,1700.0,1600.0,1600.2755757982704,33.326770441626586,0.04333469507531752,0.09463721162111552,False,True
speed_1700rpm__torque_1600Nm__temperature_35degC,train,Fw,1700.0,1600.0,-1600.195083255376,36.77901617839965,-0.07951739833367454,0.06790016778172725,False,True
speed_1700rpm__torque_1600Nm__temperature_35degC,train,Bw,1700.0,1600.0,1600.1354924293848,37.27865063401836,0.04620829297516783,0.10985593310920372,False,True
speed_1700rpm__torque_1700Nm__temperature_25degC,train,Fw,1700.0,1700.0,-1700.1548675767292,25.96732925229558,-0.07550294425750675,0.046131160732247906,False,True
speed_1700rpm__torque_1700Nm__temperature_25degC,train,Bw,1700.0,1700.0,1697.1119295052154,26.744878880629646,0.045581382391791415,0.04835008229574483,False,True
speed_1700rpm__torque_1700Nm__temperature_30degC,train,Fw,1700.0,1700.0,-1699.9122037499765,31.620446873633586,-0.08280756450045541,0.06710076911937121,False,True
speed_1700rpm__torque_1700Nm__temperature_30degC,train,Bw,1700.0,1700.0,1699.9939522727675,32.31061390467862,0.04722825963826251,0.10106657321145766,False,True
speed_1700rpm__torque_1800Nm__temperature_25degC,train,Fw,1700.0,1800.0,-1799.5601598383507,26.506114560559688,-0.07956294511126547,0.04802622727554523,False,True
speed_1700rpm__torque_1800Nm__temperature_25degC,train,Bw,1700.0,1800.0,1800.3600843401164,27.382876880027982,0.049602575521686836,0.048837853180692906,False,True
speed_1700rpm__torque_1800Nm__temperature_30degC,train,Fw,1700.0,1800.0,-1799.7595117241406,31.481747114375658,-0.08691510910333143,0.06759331147774486,False,True
speed_1700rpm__torque_1800Nm__temperature_30degC,train,Bw,1700.0,1800.0,1799.8397906082814,32.32557149103629,0.05073345483765507,0.11081943701518504,False,True
speed_1700rpm__torque_300Nm__temperature_30degC,train,Fw,1700.0,300.0,-299.93160082671545,31.467158723218187,-0.032636857218286554,0.05142560435623559,False,True
speed_1700rpm__torque_300Nm__temperature_30degC,train,Bw,1700.0,300.0,299.89163550593366,32.42578662002624,-0.002096249248198813,0.057674414568265095,False,True
speed_1700rpm__torque_400Nm__temperature_25degC,train,Fw,1700.0,400.0,-400.0076223889657,25.33112724092698,-0.03373081208929323,0.04046333642006343,False,True
speed_1700rpm__torque_400Nm__temperature_25degC,train,Bw,1700.0,400.0,399.9898308782294,26.025792741582865,0.002127188581310964,0.042272184239125044,False,True
speed_1700rpm__torque_400Nm__temperature_35degC,train,Fw,1700.0,400.0,-399.7084448939074,37.1747853082641,-0.036457993975337784,0.05130635264470835,False,True
speed_1700rpm__torque_400Nm__temperature_35degC,train,Bw,1700.0,400.0,399.8949601840897,37.654947966768695,0.00353815143983067,0.059080414677688625,False,True
speed_1700rpm__torque_500Nm__temperature_25degC,train,Fw,1700.0,500.0,-500.0026591750905,26.708362046348928,-0.03619246939722614,0.041023702877544074,False,True
speed_1700rpm__torque_500Nm__temperature_25degC,train,Bw,1700.0,500.0,499.9663339321618,27.707395714910362,0.005926183602505548,0.04262344912181399,False,True
speed_1700rpm__torque_500Nm__temperature_30degC,train,Fw,1700.0,500.0,-500.3118874258384,31.43101792741583,-0.04012394408894515,0.05098050253899215,False,True
speed_1700rpm__torque_500Nm__temperature_30degC,train,Bw,1700.0,500.0,499.81145516142436,32.20800612155662,0.0054220778292592715,0.061143068602642736,False,True
speed_1700rpm__torque_600Nm__temperature_30degC,train,Fw,1700.0,600.0,-599.9337120039472,32.28811718408395,-0.04234544153296307,0.051052409950429395,False,True
speed_1700rpm__torque_600Nm__temperature_30degC,train,Bw,1700.0,600.0,599.97142568105,33.263357236554434,0.009207230081134997,0.06548331222515259,False,True
speed_1700rpm__torque_600Nm__temperature_35degC,train,Fw,1700.0,600.0,-600.056194706572,36.62973327503279,-0.0438296338615403,0.05330706740192748,False,True
speed_1700rpm__torque_600Nm__temperature_35degC,train,Bw,1700.0,600.0,600.0935973177665,37.24027109750765,0.010985267610769393,0.06573959148761874,False,True
