term_name,output_index,coefficient,selected,selection_probability,sign_agreement
one,0,0.00046298182913577767,True,1.0,1.0
one,1,-0.04214791253424229,True,1.0,1.0
one,2,0.026789612588354755,True,1.0,1.0
one,3,-0.0011192247542435331,True,1.0,1.0
one,4,-0.0039675044294178,True,1.0,1.0
one,5,-0.006162720416826178,True,1.0,1.0
one,6,-0.00048686497017740553,True,1.0,1.0
one,7,-0.011688637904621404,True,1.0,1.0
one,8,-0.00846561707261751,True,1.0,1.0
one,9,-0.010227534636095718,True,1.0,1.0
one,10,-0.006615266787406197,True,1.0,1.0
one,11,-0.011207323165286893,True,1.0,1.0
one,12,-0.0033829772589652795,True,1.0,1.0
one,13,-0.0317542112834065,True,1.0,1.0
one,14,0.09041997869952134,True,1.0,1.0
one,15,0.029499128597245308,True,1.0,1.0
one,16,-0.03746880547151755,True,1.0,1.0
one,17,0.0015371273373285508,True,1.0,1.0
one,18,-0.11009184180506798,True,1.0,1.0
torque,0,91.7112129561348,True,1.0,1.0
torque,1,636.9886937133246,True,1.0,1.0
torque,2,-888.3010275767327,True,1.0,1.0
torque,3,-505.5229138139437,True,1.0,1.0
torque,4,-143.52218908735742,True,1.0,1.0
torque,5,-88.31628344035265,True,1.0,1.0
torque,6,-115.92716804747369,True,1.0,1.0
torque,7,-199.96798106103444,True,1.0,1.0
torque,8,331.62729971224996,True,1.0,1.0
torque,9,-7.736784891248139,True,1.0,1.0
torque,10,70.26576230735988,True,1.0,1.0
torque,11,151.46884394863056,True,1.0,1.0
torque,12,153.8065424755135,True,1.0,1.0
torque,13,-155.83606162621757,True,1.0,1.0
torque,14,25.597407799875516,True,1.0,1.0
torque,15,65.92229000436889,True,1.0,1.0
torque,16,-65.10265229091908,True,1.0,1.0
torque,17,-267.26411235298826,True,1.0,1.0
torque,18,3.2029962102257508,True,1.0,1.0
speed,0,-39.33571132087501,True,1.0,1.0
speed,1,-639.7563894288071,True,1.0,1.0
speed,2,-5.9960047252252435,True,1.0,1.0
speed,3,75.74320363946285,True,1.0,1.0
speed,4,-64.2463593740567,True,1.0,1.0
speed,5,132.78198387764266,True,1.0,1.0
speed,6,52.70452365842378,True,1.0,1.0
speed,7,86.80978679342303,True,1.0,1.0
speed,8,-117.37840906569572,True,1.0,1.0
speed,9,145.51424541718603,True,1.0,1.0
speed,10,-30.114030294576846,True,1.0,1.0
speed,11,-157.83835993742764,True,1.0,1.0
speed,12,-116.85046902936386,True,1.0,1.0
speed,13,-1534.4992453659854,True,1.0,1.0
speed,14,2331.2822888724077,True,1.0,1.0
speed,15,252.35175234626365,True,1.0,1.0
speed,16,-410.9659391763135,True,1.0,1.0
speed,17,-315.114807180412,True,1.0,1.0
speed,18,1196.5666884012276,True,1.0,1.0
temperature,0,0.0,False,1.0,1.0
temperature,1,0.020295476364331634,True,1.0,1.0
temperature,2,0.0,False,1.0,1.0
temperature,3,-0.024278160569304555,True,1.0,1.0
temperature,4,-0.027997412011868797,True,1.0,1.0
temperature,5,-0.0775647601755938,True,1.0,1.0
temperature,6,-0.007422019874186248,True,1.0,1.0
temperature,7,0.006012385364458937,True,1.0,1.0
temperature,8,-0.07620126779895176,True,1.0,1.0
temperature,9,-0.029954294979741405,True,1.0,1.0
temperature,10,0.0,False,1.0,1.0
temperature,11,-0.01138614259612779,True,1.0,1.0
temperature,12,0.0165798438898194,True,1.0,1.0
temperature,13,0.08604927340840647,True,1.0,1.0
temperature,14,0.01994997840364503,True,1.0,1.0
temperature,15,0.014733665087025217,True,1.0,1.0
temperature,16,-0.008517013418725374,True,1.0,1.0
temperature,17,0.0,False,1.0,1.0
temperature,18,-0.01239964012710241,True,1.0,1.0
torque_sq,0,-0.007779459098102835,True,1.0,1.0
torque_sq,1,-0.023751089737774858,True,1.0,1.0
torque_sq,2,0.1093332284810902,True,1.0,1.0
torque_sq,3,0.053396356224576794,True,1.0,1.0
