angular_position_deg,measured_te_deg,predicted_te_deg,residual_te_deg,speed_rpm,torque_nm,oil_temperature_deg
0.006772913038730621,-0.06625774502754211,-0.06757413595914841,-0.0013163909316062927,800.0,1800.0,35.0
0.02175724133849144,-0.06611305475234985,-0.06750478595495224,-0.0013917312026023865,800.0,1800.0,35.0
0.03650754690170288,-0.06620603054761887,-0.06743849068880081,-0.0012324601411819458,800.0,1800.0,35.0
0.05107705295085907,-0.06647614389657974,-0.06737508624792099,-0.0008989423513412476,800.0,1800.0,35.0
0.06574337184429169,-0.06663207709789276,-0.06731348484754562,-0.0006814077496528625,800.0,1800.0,35.0
0.08063826709985733,-0.06655178219079971,-0.06725336611270905,-0.0007015839219093323,800.0,1800.0,35.0
0.09567029029130936,-0.0663302093744278,-0.0671953335404396,-0.0008651241660118103,800.0,1800.0,35.0
0.11077339202165604,-0.06603454053401947,-0.06713984161615372,-0.0011053010821342468,800.0,1800.0,35.0
0.12563768029212952,-0.0659765675663948,-0.06708811968564987,-0.001111552119255066,800.0,1800.0,35.0
0.14027349650859833,-0.0661565437912941,-0.0670401006937027,-0.0008835569024085999,800.0,1800.0,35.0
0.1546989232301712,-0.06654451787471771,-0.06699571013450623,-0.0004511922597885132,800.0,1800.0,35.0
0.16925711929798126,-0.06679961830377579,-0.06695394963026047,-0.00015433132648468018,800.0,1800.0,35.0
0.18415401875972748,-0.06672438979148865,-0.06691448390483856,-0.00019009411334991455,800.0,1800.0,35.0
0.1994035542011261,-0.06629295647144318,-0.0668775662779808,-0.0005846098065376282,800.0,1800.0,35.0
0.21475358307361603,-0.06576832383871078,-0.06684406101703644,-0.001075737178325653,800.0,1800.0,35.0
0.2298024445772171,-0.06554954499006271,-0.06681482493877411,-0.0012652799487113953,800.0,1800.0,35.0
0.2446443736553192,-0.06553249806165695,-0.06678953766822815,-0.0012570396065711975,800.0,1800.0,35.0
0.2591780722141266,-0.06582113355398178,-0.06676823645830154,-0.0009471029043197632,800.0,1800.0,35.0
0.2738264799118042,-0.06598009914159775,-0.06675023585557938,-0.0007701367139816284,800.0,1800.0,35.0
0.2888326644897461,-0.06576983630657196,-0.06673543900251389,-0.000965602695941925,800.0,1800.0,35.0
0.30392739176750183,-0.06546521931886673,-0.0667242556810379,-0.001259036362171173,800.0,1800.0,35.0
0.31915998458862305,-0.06502238661050797,-0.0667167454957962,-0.0016943588852882385,800.0,1800.0,35.0
0.3342092037200928,-0.06477022171020508,-0.06671300530433655,-0.0019427835941314697,800.0,1800.0,35.0
0.3488538861274719,-0.06493569165468216,-0.06671284884214401,-0.001777157187461853,800.0,1800.0,35.0
0.3632538318634033,-0.06534385681152344,-0.06671600788831711,-0.0013721510767936707,800.0,1800.0,35.0
0.37763792276382446,-0.06576071679592133,-0.06672238558530807,-0.0009616687893867493,800.0,1800.0,35.0
0.3923627436161041,-0.06584029644727707,-0.06673219799995422,-0.0008919015526771545,800.0,1800.0,35.0
0.40760716795921326,-0.0653914362192154,-0.06674575805664062,-0.001354321837425232,800.0,1800.0,35.0
0.4229751527309418,-0.06482210755348206,-0.06676284968852997,-0.0019407421350479126,800.0,1800.0,35.0
0.43804430961608887,-0.06455269455909729,-0.06678283959627151,-0.002230145037174225,800.0,1800.0,35.0
0.45276015996932983,-0.06464741379022598,-0.06680533289909363,-0.0021579191088676453,800.0,1800.0,35.0
0.46709975600242615,-0.06511887907981873,-0.06682997941970825,-0.0017111003398895264,800.0,1800.0,35.0
0.4815705120563507,-0.06544826179742813,-0.06685745716094971,-0.001409195363521576,800.0,1800.0,35.0
0.49630051851272583,-0.06551145762205124,-0.0668879896402359,-0.0013765320181846619,800.0,1800.0,35.0
0.5113846659660339,-0.06522589176893234,-0.06692180037498474,-0.0016959086060523987,800.0,1800.0,35.0
