term_name,output_index,coefficient,selected,selection_probability,sign_agreement
speed_sq,13,-0.004275288645007376,True,1.0,1.0
speed_sq,14,0.001439184495013148,True,1.0,1.0
speed_sq,15,-0.014988034521998381,True,1.0,1.0
speed_sq,16,0.004108062881706839,True,1.0,1.0
speed_sq,17,0.026950680681015252,True,1.0,1.0
speed_sq,18,0.005991363299208573,True,1.0,1.0
temperature_sq,0,-0.0012546089822294318,True,1.0,1.0
temperature_sq,1,0.029844860438521834,True,1.0,1.0
temperature_sq,2,-0.046872643297783304,True,1.0,1.0
temperature_sq,3,-0.011320074972148736,True,1.0,1.0
temperature_sq,4,-0.003644165218847199,True,1.0,1.0
temperature_sq,5,0.01032568010867632,True,1.0,1.0
temperature_sq,6,-0.0015543343848074625,True,1.0,1.0
temperature_sq,7,-0.021518626956607757,True,1.0,1.0
temperature_sq,8,-0.007451373514828849,True,1.0,1.0
temperature_sq,9,0.00036617148147114284,True,1.0,1.0
temperature_sq,10,0.0006216898682753072,True,1.0,1.0
temperature_sq,11,0.023216545094593283,True,1.0,1.0
temperature_sq,12,-0.0020866497794983464,True,1.0,1.0
temperature_sq,13,-0.022116086940542987,True,1.0,1.0
temperature_sq,14,0.00502420463212293,True,1.0,1.0
temperature_sq,15,0.049774068894317215,True,1.0,1.0
temperature_sq,16,-0.03829224307198058,True,1.0,1.0
temperature_sq,17,0.016555482975166295,True,1.0,1.0
temperature_sq,18,-0.0023932571017501493,True,1.0,1.0
torque_speed,0,-0.0022957617919442713,True,1.0,1.0
torque_speed,1,0.03239399662824216,True,1.0,1.0
torque_speed,2,0.012638102719728641,True,1.0,1.0
torque_speed,3,0.009976078291926819,True,1.0,1.0
torque_speed,4,0.002033358702910369,True,1.0,1.0
torque_speed,5,0.006022799343852591,True,1.0,1.0
torque_speed,6,-0.0009998952918706453,True,1.0,1.0
torque_speed,7,-0.0261994639731335,True,1.0,1.0
torque_speed,8,-0.01692907219603346,True,1.0,1.0
torque_speed,9,0.0008778466222322103,True,1.0,1.0
torque_speed,10,-0.005770289313312083,True,1.0,1.0
torque_speed,11,0.009804715629884381,True,1.0,1.0
torque_speed,12,-0.008489644134552577,True,1.0,1.0
torque_speed,13,0.03161371168842498,True,1.0,1.0
torque_speed,14,-0.003464206945242361,True,1.0,1.0
torque_speed,15,-0.027100232682329632,True,1.0,1.0
torque_speed,16,0.02635628012471477,True,1.0,1.0
torque_speed,17,-0.0036833547853827395,True,1.0,1.0
torque_speed,18,0.002223428595179712,True,1.0,1.0
torque_temperature,0,0.003776317764244602,True,1.0,1.0
torque_temperature,1,-0.009999691874757521,True,1.0,1.0
torque_temperature,2,-0.009641728511036547,True,1.0,1.0
torque_temperature,3,-0.009182693986703377,True,1.0,1.0
torque_temperature,4,-0.007184783755690682,True,1.0,1.0
torque_temperature,5,0.003472471924580844,True,1.0,1.0
torque_temperature,6,0.002984750498166619,True,1.0,1.0
torque_temperature,7,0.0025667635496327067,True,1.0,1.0
torque_temperature,8,-0.010656605103708684,True,1.0,1.0
torque_temperature,9,0.0027043887379186436,True,1.0,1.0
torque_temperature,10,-0.0025711409256507925,True,1.0,1.0
torque_temperature,11,1.8759974501293633e-05,True,1.0,1.0
torque_temperature,12,-0.0015342986040478169,True,1.0,1.0
torque_temperature,13,0.011591858208888696,True,1.0,1.0
torque_temperature,14,-0.00785570935079665,True,1.0,1.0
torque_temperature,15,-0.018087718569380497,True,1.0,1.0
torque_temperature,16,0.018548434652298773,True,1.0,1.0
torque_temperature,17,-0.013206327196119432,True,1.0,1.0
torque_temperature,18,0.02575054951687034,True,1.0,1.0
speed_temperature,0,0.0021757715440616715,True,1.0,1.0
speed_temperature,1,-0.019581168722211027,True,1.0,1.0
speed_temperature,2,0.005399593045991964,True,1.0,1.0
speed_temperature,3,0.00931258863053405,True,1.0,1.0
speed_temperature,4,5.2829268565363144e-05,True,1.0,1.0
speed_temperature,5,-0.0006718147248868322,True,1.0,1.0
speed_temperature,6,0.0005891501607154709,True,1.0,1.0
speed_temperature,7,0.019790169627076016,True,1.0,1.0
speed_temperature,8,0.0029384939774253194,True,1.0,1.0
speed_temperature,9,-0.004651500111482611,True,1.0,1.0
speed_temperature,10,-0.003544991342465418,True,1.0,1.0
speed_temperature,11,0.008007414916874891,True,1.0,1.0
speed_temperature,12,-0.004206952239761079,True,1.0,1.0
speed_temperature,13,-0.02021915724647676,True,1.0,1.0
speed_temperature,14,0.023251694788912116,True,1.0,1.0
speed_temperature,15,0.027155986348270208,True,1.0,1.0
speed_temperature,16,-0.024033030211790502,True,1.0,1.0
speed_temperature,17,-0.008379316422331917,True,1.0,1.0
speed_temperature,18,0.006422054807868843,True,1.0,1.0
