epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,6.381070613861084,1781.233642578125,0.0,0.0,1787.61474609375,0.05342322960495949
2,5.956936359405518,1873.4564208984375,0.0,0.0,1879.413330078125,0.05112685263156891
3,5.33292293548584,994.7725219726562,0.0,0.0,1000.10546875,0.04880069941282272
4,4.86331033706665,777.1031494140625,0.0,0.0,781.9664306640625,0.04637756943702698
5,4.4071197509765625,586.02001953125,0.0,0.0,590.4271240234375,0.043848853558301926
6,3.9203240871429443,247.95005798339844,0.0,0.0,251.87037658691406,0.04124493896961212
7,3.4769177436828613,73.48191833496094,0.0,0.0,76.9588394165039,0.03866880387067795
8,3.0989866256713867,73.73755645751953,0.0,0.0,76.83654022216797,0.036032628268003464
9,2.7337050437927246,73.14431762695312,0.0,0.0,75.87802124023438,0.033528879284858704
10,2.414788007736206,121.23204803466797,0.0,0.0,123.64683532714844,0.031198186799883842
11,2.1373960971832275,180.28643798828125,0.0,0.0,182.423828125,0.029029440134763718
12,1.8859667778015137,172.1632843017578,0.0,0.0,174.04925537109375,0.026993200182914734
13,1.6577438116073608,121.48442840576172,0.0,0.0,123.14217376708984,0.025074409320950508
14,1.4555577039718628,83.15332794189453,0.0,0.0,84.60888671875,0.023276636376976967
15,1.2785123586654663,58.42050552368164,0.0,0.0,59.69901657104492,0.0215563103556633
16,1.1188675165176392,29.3856143951416,0.0,0.0,30.50448226928711,0.019823608919978142
17,0.9688159823417664,21.723691940307617,0.0,0.0,22.692508697509766,0.018110156059265137
18,0.8331356644630432,38.5739860534668,0.0,0.0,39.40712356567383,0.016361737623810768
19,0.7048968076705933,46.52539825439453,0.0,0.0,47.23029327392578,0.01457484345883131
20,0.584194540977478,51.32851028442383,0.0,0.0,51.91270446777344,0.012854731641709805
21,0.4775524437427521,51.129661560058594,0.0,0.0,51.607215881347656,0.0112456064671278
22,0.38538920879364014,40.28365707397461,0.0,0.0,40.669044494628906,0.009766466915607452
23,0.3060130476951599,24.959022521972656,0.0,0.0,25.26503562927246,0.008606620132923126
24,0.24284210801124573,13.890389442443848,0.0,0.0,14.133231163024902,0.007873963564634323
25,0.1978955715894699,13.218315124511719,0.0,0.0,13.416211128234863,0.007383604533970356
26,0.16803455352783203,18.50078582763672,0.0,0.0,18.668819427490234,0.007053003180772066
27,0.14940038323402405,21.939260482788086,0.0,0.0,22.088661193847656,0.006807243451476097
28,0.13707922399044037,23.322301864624023,0.0,0.0,23.459381103515625,0.0065763238817453384
29,0.12762030959129333,17.591325759887695,0.0,0.0,17.71894645690918,0.006315199192613363
30,0.11843277513980865,9.520532608032227,0.0,0.0,9.638965606689453,0.0060449023731052876
31,0.11000794917345047,8.08427906036377,0.0,0.0,8.194287300109863,0.005770229734480381
32,0.10224363207817078,12.100595474243164,0.0,0.0,12.202838897705078,0.0055472515523433685
33,0.09618418663740158,15.514490127563477,0.0,0.0,15.610673904418945,0.005361813120543957
34,0.09144500643014908,14.1046724319458,0.0,0.0,14.196117401123047,0.005191845819354057
35,0.08701346814632416,10.696576118469238,0.0,0.0,10.783589363098145,0.005045553203672171
36,0.08313862234354019,7.138653755187988,0.0,0.0,7.221792221069336,0.004829059354960918
37,0.07758208364248276,6.743733882904053,0.0,0.0,6.821315765380859,0.004534272011369467
38,0.07067741453647614,9.29704475402832,0.0,0.0,9.367722511291504,0.004080257844179869
39,0.06064902991056442,9.37989616394043,0.0,0.0,9.440545082092285,0.003694977844133973
40,0.05236484110355377,7.380826950073242,0.0,0.0,7.433191776275635,0.0034220917150378227
41,0.04597782716155052,5.766062259674072,0.0,0.0,5.812039852142334,0.0033507889602333307
42,0.04272303357720375,5.499992370605469,0.0,0.0,5.542715549468994,0.0034637744538486004
43,0.043563321232795715,7.044805526733398,0.0,0.0,7.088368892669678,0.0036024535074830055
44,0.04485831409692764,6.5605387687683105,0.0,0.0,6.6053972244262695,0.0037843252066522837
45,0.046695537865161896,5.049069404602051,0.0,0.0,5.095765113830566,0.003914552740752697
46,0.04770119488239288,4.0816450119018555,0.0,0.0,4.1293463706970215,0.004039284773170948
47,0.04902365058660507,6.246007919311523,0.0,0.0,6.295031547546387,0.004082905128598213
48,0.04921403154730797,5.979801654815674,0.0,0.0,6.02901554107666,0.004077112302184105
