theta,theta_dot,tau_load,T,theta_TE
0.26129313434198087,600.12353580068543,3.9739613501979498,34.75,0.0019246269589534236
0.2724065331531047,600.12353580068543,3.9739613501979498,34.689999999999998,0.0021342573228431269
0.28352140759381939,600.20321979859443,3.6110882295475299,34.689999999999998,0.0022295078221024698
0.29463196173332407,599.96992353325368,0.550031727556196,34.670000000000002,0.0021564114165806554
0.30573852670741064,599.75450860067485,0.550031727556196,34.670000000000002,0.0019824465685025537
0.31684450701733058,599.72293673567549,0.86331377784177998,35.020000000000003,0.0017990919195712146
0.3279476550716009,599.56999493059561,2.8269294294034801,35.020000000000003,0.0016977785113083256
0.33905392823086411,599.73875060021351,1.1548997348427501,35.07,0.0017850341230359647
0.35015521778021824,599.46963566512477,1.1548997348427501,35.07,0.0021195103466717245
0.36126015914816056,599.66683386888599,0.39601330709616001,35.030000000000001,0.002473468804734859
0.37236747124940139,599.79485346700312,0.13518335046569699,35.030000000000001,0.00267862468150248
0.38347646594075818,599.88571333326877,1.66702290380274,34.729999999999997,0.0027002106681759154
0.39458611669632476,599.92114080059241,4.2586331675807401,34.729999999999997,0.0025761336666094473
0.40569876941486516,600.08324680118187,3.5908226479080501,34.729999999999997,0.0023992661970532771
0.41681071950373799,600.04530479913319,1.1074544319456101,34.729999999999997,0.002319409424136928
0.42792747831979705,600.30497606718927,2.3422244003086599,34.759999999999998,0.0023725424121160531
0.43904333996300687,600.25652873333183,2.4471285876189,34.759999999999998,0.0025621079479273817
0.45015797329503121,600.19019992931248,2.68268617185189,34.810000000000002,0.0027870999598488947
0.46126821595803236,599.95310380206422,2.68268617185189,34.810000000000002,0.0029209289438872862
0.47237489786421949,599.76082293410354,2.3992064475067201,34.75,0.0028695582267049581
0.48348478869380379,599.93410479755357,1.6622545316522801,34.75,0.0026793593911096755
0.49459482957040624,599.94220733653083,2.5427344492357302,34.770000000000003,0.0024574107345113317
0.5057032271803038,599.85347093446967,3.5438541822259602,34.670000000000002,0.0022679507485876618
0.51681232535189781,599.89130126607301,3.6463741834609702,34.82,0.0021533949670198699
0.52792189849755367,599.9169498654162,5.3679949483865403,34.82,0.0021838740503752709
0.53903212149999424,599.95204213179193,5.3679949483865403,34.899999999999999,0.0022774057408885386
0.55014346829759109,600.01272707023031,4.9586301992690798,34.899999999999999,0.0023558996773187612
0.56125672430618612,600.11582446413274,3.9470200475478201,35,0.0023595618457371991
0.57237050082100238,600.14393180007619,4.9262052686459201,35,0.0022323649128970511
0.58348247057038494,600.04636646665733,4.9262052686459201,34.609999999999999,0.0020219822475232093
0.5945932068345573,599.97975826531092,5.0339704792464302,34.609999999999999,0.0018228075313616006
0.6057002260864548,599.7790396024651,1.84297583615492,34.689999999999998,0.0017510667194650146
0.61680375805311471,599.59072619963422,1.3306142485874,34.689999999999998,0.0017736730227878206
0.62790658738888572,599.55278413163353,1.3306142485874,34.670000000000002,0.0019215370380197185
0.63901093684934251,599.63487086466625,3.89027641895728,34.670000000000002,0.0021299070115475848
0.65011912025559959,599.84190393788458,4.7760015459062499,35.07,0.0022998257802934233
0.66123110966539012,600.04742812868562,2.96211277986917,35.07,0.0023853046365202458
0.6723414361481187,599.95763006734421,2.96211277986917,35.009999999999998,0.0023599612787756478
0.68345113243457223,599.92359946849274,3.1704906428445199,35.009999999999998,0.0022550333043112386
0.69455915337651863,599.83313086510759,3.3290390168474899,34.960000000000001,0.0022126332913806586
