epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,0.02687900699675083,2.871826171875,3.592784881591797,0.0,3.7969014644622803,0.004836229141801596
2,0.07536321133375168,218.56118774414062,168.720947265625,0.0,260.8167724609375,0.0037540860939770937
3,0.05042104050517082,112.4257583618164,121.3592300415039,0.0,142.8159942626953,0.003072000341489911
4,0.03806077688932419,42.15864181518555,50.47465896606445,0.0,54.815364837646484,0.0030129796359688044
5,0.036243654787540436,34.01301574707031,21.023025512695312,0.0,39.305015563964844,0.0025186920538544655
6,0.031138576567173004,26.635866165161133,22.161575317382812,0.0,32.2073974609375,0.0025381932500749826
7,0.03187151998281479,26.119728088378906,32.6629753112793,0.0,34.317344665527344,0.0026734150014817715
8,0.03341791033744812,24.81942367553711,29.100818634033203,0.0,32.128047943115234,0.002543308539316058
9,0.031589724123477936,18.75632667541504,14.989117622375488,0.0,22.53519630432129,0.002317853504791856
10,0.028805501759052277,9.640694618225098,5.679485321044922,0.0,11.089371681213379,0.0022437770385295153
11,0.027799585834145546,6.367715835571289,6.793015956878662,0.0,8.093769073486328,0.002287939889356494
12,0.028561146929860115,9.957660675048828,9.301630973815918,0.0,12.311630249023438,0.0022784764878451824
13,0.028819644823670387,10.834336280822754,8.96005630493164,0.0,13.103170394897461,0.0021972861140966415
14,0.028065897524356842,6.858331680297852,5.7570929527282715,0.0,8.32567024230957,0.0021272804588079453
15,0.027164362370967865,3.7914507389068604,2.860036611557007,0.0,4.533624172210693,0.0021124309860169888
16,0.026944676414132118,3.3835575580596924,2.5038106441497803,0.0,4.036454677581787,0.00213031517341733
17,0.027143707498908043,3.5953354835510254,3.79656720161438,0.0,4.571620941162109,0.0020800542552024126
18,0.026860374957323074,3.403130292892456,2.958550214767456,0.0,4.169628143310547,0.002055285032838583
19,0.026687059551477432,2.5947186946868896,1.7553116083145142,0.0,3.0602338314056396,0.002058189595118165
20,0.026628509163856506,1.684364914894104,1.6476818323135376,0.0,2.1229138374328613,0.0020552403293550014
21,0.026470445096492767,1.7921544313430786,1.5075124502182007,0.0,2.195502996444702,0.0020817385520786047
22,0.026595713570713997,2.049074411392212,1.6585441827774048,0.0,2.4903063774108887,0.0020645319018512964
23,0.026477020233869553,1.9268676042556763,1.8859690427780151,0.0,2.4248368740081787,0.0020546033047139645
24,0.026470042765140533,1.9812525510787964,1.5016851425170898,0.0,2.383143901824951,0.0020255204290151596
25,0.02632565051317215,1.3785046339035034,1.0224475860595703,0.0,1.6604422330856323,0.0020232675597071648
26,0.026248734444379807,1.4274977445602417,0.9988870620727539,0.0,1.7034682035446167,0.0020521474070847034
27,0.02638988383114338,1.5711084604263306,1.1143596172332764,0.0,1.8760881423950195,0.002041588770225644
28,0.02628329209983349,1.3022263050079346,1.1558588743209839,0.0,1.6174743175506592,0.002034643432125449
29,0.02620503678917885,1.360793113708496,0.9771782159805298,0.0,1.631292700767517,0.002036826219409704
30,0.02622891403734684,1.3833208084106445,0.9795946478843689,0.0,1.654448390007019,0.0020232039969414473
31,0.02614458091557026,0.8888956904411316,0.8061871528625488,0.0,1.1165870428085327,0.0020595139358192682
32,0.026254544034600258,1.1672167778015137,1.010350227355957,0.0,1.4460588693618774,0.0020754870492964983
33,0.026418954133987427,1.4076188802719116,1.148568034172058,0.0,1.7211798429489136,0.0020365333184599876
34,0.02620253711938858,0.9817713499069214,0.8749489188194275,0.0,1.2267111539840698,0.002038178965449333
35,0.026157274842262268,1.0768043994903564,0.8399932980537415,0.0,1.3129600286483765,0.002050328068435192
36,0.026330968365073204,1.152026891708374,0.9202145934104919,0.0,1.4084115028381348,0.0020289805252104998
37,0.02612592838704586,0.9801480174064636,0.7855942845344543,0.0,1.2026726007461548,0.0020427631679922342
38,0.02616535872220993,0.9456754326820374,0.7164854407310486,0.0,1.1509621143341064,0.0020532170310616493
