epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,6.381070613861084,1781.233642578125,0.0,0.0,1787.61474609375,0.05374670401215553
2,6.0008931159973145,1696.3516845703125,0.0,0.0,1702.3525390625,0.05188058316707611
3,5.549697399139404,1107.8497314453125,0.0,0.0,1113.3994140625,0.04981561005115509
4,5.134418487548828,850.06005859375,0.0,0.0,855.1944580078125,0.047503966838121414
5,4.694300174713135,612.6361694335938,0.0,0.0,617.3304443359375,0.04490586742758751
6,4.2130560874938965,293.8010559082031,0.0,0.0,298.01409912109375,0.04206017404794693
7,3.74845552444458,114.97441864013672,0.0,0.0,118.7228775024414,0.03901270776987076
8,3.300156354904175,55.952064514160156,0.0,0.0,59.252220153808594,0.0360063798725605
9,2.9031386375427246,60.49570083618164,0.0,0.0,63.39883804321289,0.033593811094760895
10,2.617663621902466,141.51377868652344,0.0,0.0,144.13143920898438,0.03162621334195137
11,2.3910179138183594,166.36123657226562,0.0,0.0,168.75225830078125,0.03005146235227585
12,2.2084333896636963,127.67205810546875,0.0,0.0,129.8804931640625,0.028825409710407257
13,2.065236806869507,88.99454498291016,0.0,0.0,91.05978393554688,0.027856282889842987
14,1.9515682458877563,54.36944580078125,0.0,0.0,56.321014404296875,0.027010302990674973
15,1.8518279790878296,21.2143497467041,0.0,0.0,23.066177368164062,0.026186561211943626
16,1.746580958366394,22.915348052978516,0.0,0.0,24.661928176879883,0.025194182991981506
17,1.617546796798706,38.21238327026367,0.0,0.0,39.82992935180664,0.02397492341697216
18,1.466493010520935,43.53727722167969,0.0,0.0,45.00376892089844,0.022554228082299232
19,1.3007229566574097,43.67499542236328,0.0,0.0,44.9757194519043,0.020971352234482765
20,1.1302202939987183,37.6297607421875,0.0,0.0,38.759979248046875,0.01927885226905346
21,0.9640970230102539,26.869972229003906,0.0,0.0,27.834068298339844,0.01760909892618656
22,0.8137704133987427,15.944156646728516,0.0,0.0,16.75792694091797,0.016244253143668175
23,0.6956030130386353,12.570844650268555,0.0,0.0,13.266448020935059,0.015452295541763306
24,0.6240988969802856,16.346269607543945,0.0,0.0,16.970369338989258,0.015066413208842278
25,0.5840951204299927,16.432476043701172,0.0,0.0,17.016571044921875,0.014857505448162556
26,0.561344563961029,14.974897384643555,0.0,0.0,15.53624153137207,0.014666790142655373
27,0.5438556671142578,11.140841484069824,0.0,0.0,11.684697151184082,0.014289066195487976
28,0.5165871977806091,8.933164596557617,0.0,0.0,9.449751853942871,0.013551418669521809
29,0.467929869890213,10.689752578735352,0.0,0.0,11.157682418823242,0.01262538880109787
30,0.4100242257118225,10.831628799438477,0.0,0.0,11.241653442382812,0.011582614853978157
31,0.3483567535877228,9.449824333190918,0.0,0.0,9.798181533813477,0.010602274909615517
32,0.29554909467697144,6.0707316398620605,0.0,0.0,6.366280555725098,0.009789937175810337
33,0.2567107677459717,7.0266194343566895,0.0,0.0,7.283329963684082,0.009228275157511234
34,0.23334336280822754,7.22728967666626,0.0,0.0,7.460633277893066,0.008893036283552647
35,0.22012771666049957,11.0748929977417,0.0,0.0,11.295021057128906,0.008619111031293869
36,0.20925834774971008,10.469202995300293,0.0,0.0,10.678461074829102,0.008294505067169666
37,0.1961381733417511,5.776363849639893,0.0,0.0,5.9725022315979,0.007950923405587673
38,0.1824374794960022,5.338294982910156,0.0,0.0,5.520732402801514,0.007595433853566647
39,0.16872450709342957,4.490901470184326,0.0,0.0,4.659626007080078,0.007253400050103664
40,0.15589626133441925,5.552175998687744,0.0,0.0,5.708072185516357,0.006905319634824991
41,0.1433158814907074,5.0300750732421875,0.0,0.0,5.173390865325928,0.0065195197239518166
42,0.13016849756240845,4.260842800140381,0.0,0.0,4.3910112380981445,0.006047779694199562
43,0.1150411069393158,3.926393508911133,0.0,0.0,4.0414347648620605,0.005502937827259302
44,0.09862849116325378,3.958148956298828,0.0,0.0,4.056777477264404,0.00489190174266696
45,0.08181914687156677,3.3808743953704834,0.0,0.0,3.462693452835083,0.004304662812501192
46,0.06752974539995193,2.9921112060546875,0.0,0.0,3.059640884399414,0.003852261696010828
47,0.05713561922311783,2.875162124633789,0.0,0.0,2.932297706604004,0.0036725883837789297
48,0.05113092437386513,3.4519011974334717,0.0,0.0,3.5030322074890137,0.003613976761698723
