epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,0.01749066449701786,2.737189531326294,3.3926913738250732,0.0,3.6028530597686768,0.004621979780495167
2,0.06437820941209793,244.7648468017578,215.0758819580078,0.0,298.59820556640625,0.003609125269576907
3,0.041157208383083344,127.07228088378906,143.1345672607422,0.0,162.89707946777344,0.002888311631977558
4,0.028133245185017586,54.88420104980469,61.91303634643555,0.0,70.39059448242188,0.002759092254564166
5,0.026896579191088676,30.63985252380371,22.725934982299805,0.0,36.34823226928711,0.0022809291258454323
6,0.021390369161963463,28.912046432495117,31.174182891845703,0.0,36.72698211669922,0.002421159530058503
7,0.023218151181936264,35.42829895019531,39.222145080566406,0.0,45.257049560546875,0.002564264228567481
8,0.025164810940623283,30.98639678955078,32.05900192260742,0.0,39.02631378173828,0.002444768790155649
9,0.023399479687213898,19.52747344970703,18.50469207763672,0.0,24.177045822143555,0.0021474799141287804
10,0.0196235291659832,9.409381866455078,8.646562576293945,0.0,11.590646743774414,0.0020329884719103575
11,0.018498513847589493,7.669266223907471,7.96331787109375,0.0,9.678594589233398,0.002225482137873769
12,0.020594332367181778,13.757514953613281,13.986151695251465,0.0,17.274646759033203,0.002300979569554329
13,0.02150880917906761,15.348278045654297,14.938394546508789,0.0,19.104385375976562,0.002171627478674054
14,0.02006303146481514,9.867959976196289,8.808857917785645,0.0,12.090237617492676,0.001972322817891836
15,0.017920978367328644,3.7212977409362793,3.2927796840667725,0.0,4.562413692474365,0.0019843929912894964
16,0.01782442256808281,3.778864622116089,3.994309186935425,0.0,4.795266151428223,0.0021068165078759193
17,0.018994923681020737,7.129238128662109,6.407356262207031,0.0,8.750072479248047,0.002090287394821644
18,0.019047746434807777,7.134522914886475,5.907808780670166,0.0,8.630522727966309,0.0019553808961063623
19,0.017979133874177933,3.7775044441223145,3.404526472091675,0.0,4.646615028381348,0.0018848435720428824
20,0.01736827753484249,2.373220682144165,2.064138174057007,0.0,2.906623601913452,0.0019517716718837619
21,0.017780479043722153,3.5907442569732666,2.6092145442962646,0.0,4.260828495025635,0.001976205036044121
22,0.017992695793509483,3.5421383380889893,2.9237606525421143,0.0,4.29107141494751,0.0018845037557184696
23,0.017457449808716774,2.6226577758789062,2.241687774658203,0.0,3.2005372047424316,0.0018596366280689836
24,0.01727808266878128,2.235321521759033,1.6711206436157227,0.0,2.670379877090454,0.0018650293350219727
25,0.017281435430049896,1.8379791975021362,1.2852572202682495,0.0,2.176574945449829,0.0018800304969772696
26,0.01712244376540184,1.5588383674621582,1.1736741065979004,0.0,1.8693792819976807,0.0018512593815103173
27,0.01706516370177269,1.620038390159607,1.3669015169143677,0.0,1.9788289070129395,0.0018625959055498242
28,0.017061177641153336,1.4763809442520142,1.2998476028442383,0.0,1.8184040784835815,0.0018503699684515595
29,0.016999101266264915,1.4246315956115723,1.3757448196411133,0.0,1.7855669260025024,0.0018309587612748146
30,0.016942093148827553,1.2293308973312378,0.9880560040473938,0.0,1.4932870864868164,0.0018469069618731737
31,0.016904596239328384,1.094228982925415,0.9088525772094727,0.0,1.3383467197418213,0.0018170755356550217
32,0.016847874969244003,1.0401450395584106,0.9985517859458923,0.0,1.3066308498382568,0.0018123710760846734
33,0.016834553331136703,1.0229098796844482,0.7614366412162781,0.0,1.2301034927368164,0.0018288986757397652
34,0.016827644780278206,1.0628341436386108,0.9613070487976074,0.0,1.3199886083602905,0.0018095576670020819
35,0.016773197799921036,0.9256364107131958,0.8060493469238281,0.0,1.143921971321106,0.0017938356613740325
36,0.01681068167090416,1.1497312784194946,0.9358726739883423,0.0,1.4005100727081299,0.00179455173201859
37,0.016777632758021355,1.0348632335662842,0.7790482640266418,0.0,1.2464029788970947,0.0018131774850189686
38,0.016796959564089775,1.082222580909729,0.8873324394226074,0.0,1.3208526372909546,0.001803901745006442
39,0.016759740188717842,1.0290873050689697,0.7633792757987976,0.0,1.2366918325424194,0.0017848685383796692
40,0.01670510321855545,0.8995507955551147,0.7767325043678284,0.0,1.1104390621185303,0.0017900473903864622
41,0.01669706590473652,1.011926531791687,0.7154034972190857,0.0,1.2074744701385498,0.001803239225409925
42,0.01668928936123848,0.8227784037590027,0.7398859858512878,0.0,1.0244392156600952,0.0017944867722690105
43,0.01663978211581707,0.8314302563667297,0.6013431549072266,0.0,0.9984058141708374,0.0017832908779382706
44,0.01664057746529579,0.7415408492088318,0.6563679575920105,0.0,0.9222734570503235,0.0017797485925257206
45,0.016616595908999443,0.7292232513427734,0.6258084177970886,0.0,0.9022919535636902,0.0017839407082647085
46,0.016600066795945168,0.7320987582206726,0.5987345576286316,0.0,0.8983824849128723,0.0017765993252396584
47,0.01659599505364895,0.6889706254005432,0.6300348043441772,0.0,0.8630753755569458,0.0017820943612605333
48,0.016583848744630814,0.7327638864517212,0.6322579383850098,0.0,0.9074122309684753,0.0017825309187173843
