theta,theta_dot,tau_load,T,theta_TE
359.9229258785187,-1299.7979853341171,1396.2711568202001,28.399999999999999,0.057317305154881919
359.89885554545697,-1299.7979853341171,1393.62566395112,28.399999999999999,0.057255133156702484
359.87478729751842,-1299.6853886811575,1393.2961694355199,28.710000000000001,0.057350383655147608
359.85073050897529,-1299.0665813285962,1393.9573042341799,28.710000000000001,0.057379189468480862
359.82667750161727,-1298.862397334279,1393.9573042341799,28.370000000000001,0.057367836636402672
359.80261334632121,-1299.4643859861501,1395.73733755795,28.370000000000001,0.057344749152610772
359.77852802619799,-1300.6072866543898,1395.93975495574,28.489999999999998,0.057286164825404468
359.75443867759253,-1300.8248246939331,1395.93975495574,28.489999999999998,0.057021055581030794
359.73035135617272,-1300.7153566710897,1391.7214145328301,28.690000000000001,0.057143510000998737
359.70626567180238,-1300.6269559975922,1389.9459111625999,28.690000000000001,0.057244126991039243
359.68216752012347,-1301.3001906628756,1389.8748624175601,28.379999999999999,0.057214970390106389
359.65806911492592,-1301.3138806674972,1393.83952544207,28.379999999999999,0.056962857227620636
359.63398900503734,-1300.3259339828162,1393.83952544207,28.449999999999999,0.056549788766329226
359.60990864059283,-1300.3396800026546,1392.5179711005701,28.449999999999999,0.056219536600725928
359.58581475748127,-1301.0696880245591,1386.57038051729,28.710000000000001,0.056237827782410189
359.56171863402483,-1301.1906666467994,1387.56458611066,28.710000000000001,0.056254252168413711
359.53762694675316,-1300.9511126705545,1390.6723726597299,28.350000000000001,0.056137075240284273
359.51355289667924,-1299.998703991467,1393.3889142738501,28.350000000000001,0.056100748474635732
359.48948235561755,-1299.8092173303585,1393.3889142738501,28.559999999999999,0.056213044246104849
359.46539854217269,-1300.5259260251976,1392.15342904966,28.559999999999999,0.055869393461099363
359.44131436446884,-1300.545596005936,1386.8700727069499,28.300000000000001,0.055474306774690132
359.41723997808663,-1300.016864639116,1393.76084730158,28.66,0.055003630816873303
359.39316753918547,-1299.9117006645934,1390.7512892188199,28.440000000000001,0.054661345978427534
359.36908203695089,-1300.6171206664715,1390.7512892188199,28.440000000000001,0.054709561582566964
359.34499709970373,-1300.5866113456082,1392.13292504942,28.329999999999998,0.054889478620061924
359.3209275717162,-1299.7545113265448,1392.69392403292,28.68,0.054869835987005081
359.29685528907402,-1299.9032626800963,1395.7404369998501,28.52,0.055074481709519126
359.27277985649346,-1300.0733593486136,1395.7404369998501,28.52,0.054973152780047614
359.24871106941987,-1299.7145019744364,1397.7069136747,28.48,0.054812539993903377
359.22465405427187,-1299.0788179933616,1393.41323297182,28.48,0.054673515261436899
359.20060013109889,-1298.9118513399519,1399.7291803037101,28.710000000000001,0.05490372268443354
359.17654907227177,-1298.757176663036,1396.1831803540199,28.710000000000001,0.055088401881672196
359.15248714593821,-1299.3440220143971,1396.1831803540199,28.43,0.055308172275704288
359.12843061714818,-1299.0525546610911,1399.60710997666,28.43,0.055119291775190031
359.10438363233334,-1298.5371799995603,1396.7727895704299,28.57,0.054651724380174002
359.0803300278892,-1298.8946399831459,1396.7727895704299,28.57,0.054212569564277516
359.05626929571599,-1299.279537354199,1397.8616473509801,28.66,0.054150771147842523
359.03222613760494,-1298.3305379968626,1395.7664246280699,28.66,0.053841063968683642
359.0081869220989,-1298.1176373269566,1399.7647046762399,28.329999999999998,0.054038626454858109
358.9841523000743,-1297.8695893290142,1399.7647046762399,28.329999999999998,0.054173173589212913
358.96011177243196,-1298.1884926847961,1404.6532398048901,28.670000000000002,0.054130733221811646
358.93606422882721,-1298.5673546580838,1401.45127790586,28.670000000000002,0.053987768996303392
358.91202120109875,-1298.3234973370056,1404.27081635843,28.539999999999999,0.053706848994971773
358.8879877152965,-1297.8082333209163,1406.64832671265,28.539999999999999,0.053319576086863128
358.86393965843223,-1298.5950706706906,1403.5443548613,28.260000000000002,0.053318024921083208
358.83988089549359,-1299.1731986869434,1405.6946522825499,28.260000000000002,0.053239253659927863
358.81582071591367,-1299.2496973140478,1405.6946522825499,28.710000000000001,0.053070536289582519
358.791748278049,-1299.9116446933449,1400.0481844005801,28.710000000000001,0.052837131334561527
358.76766029330855,-1300.7511759838696,1402.2039654498101,28.420000000000002,0.052685238844850976
358.74356072602484,-1301.3766333187311,1399.9706983531401,28.350000000000001,0.052269415728457051
358.7194606258268,-1301.4054106965823,1402.88274322542,28.350000000000001,0.052121172966870577
358.69537853428392,-1300.4329433157757,1402.88274322542,28.350000000000001,0.052143933459922118
358.67129648724722,-1300.430539981588,1406.3743837326001,28.539999999999999,0.052320373556564631
358.64720593723479,-1300.8897006692239,1401.0154486913,28.539999999999999,0.052548483428887946
358.62312082408641,-1300.5961100138456,1403.1936410896401,28.27,0.052722960497358834
358.59904822997538,-1299.920081996338,1406.133580939,28.27,0.052359540837839641
358.5749708871482,-1300.1765126670489,1400.65972812888,28.300000000000001,0.052152414705662384
358.55088603475315,-1300.5820293316672,1403.6773924443,28.300000000000001,0.052030246920335657
358.5267995898148,-1300.668026670977,1403.6773924443,28.59,0.051959376358936132
358.50271005286436,-1300.8349953249301,1398.2743499606099,28.59,0.052014308878902481
358.47862694102474,-1300.4880393376261,1397.8084800015099,28.289999999999999,0.052433799328528534
358.45452354082687,-1301.5836106872569,1396.8002077102899,28.289999999999999,0.052680794357076871
358.43039931212348,-1302.7083499823757,1397.2796675300201,28.289999999999999,0.053101084710200419
358.40628492645664,-1302.1768260107872,1398.4724758234599,28.289999999999999,0.053219841796926709
