filtered_row_index,rpm,deg,tor,fft_y_Fw_filtered_ampl_0,fft_y_Fw_filtered_phase_0,fft_y_Fw_filtered_ampl_1,fft_y_Fw_filtered_phase_1,fft_y_Fw_filtered_ampl_3,fft_y_Fw_filtered_phase_3,fft_y_Fw_filtered_ampl_39,fft_y_Fw_filtered_phase_39,fft_y_Fw_filtered_ampl_40,fft_y_Fw_filtered_phase_40,fft_y_Fw_filtered_ampl_78,fft_y_Fw_filtered_phase_78,fft_y_Fw_filtered_ampl_81,fft_y_Fw_filtered_phase_81,fft_y_Fw_filtered_ampl_156,fft_y_Fw_filtered_phase_156,fft_y_Fw_filtered_ampl_162,fft_y_Fw_filtered_phase_162,fft_y_Fw_filtered_ampl_240,fft_y_Fw_filtered_phase_240
265,1100.0,30.0,700.0,0.05252363733232448,0.0,0.01720923602420591,-0.010017229802804426,0.0007097840336170625,1.7470946142514496,0.000929099547313445,-1.3087432814585074,0.0008425793564561326,0.22528090142346874,0.000681924563786133,-0.009615217093537975,0.000286968164479437,-1.4154331912577238,0.0002868477769548006,1.0613176759544851,0.00019139397912134036,2.326949650296338,0.0032006598238301285,-2.3396656918027174
266,1100.0,30.0,800.0,0.04815953486909812,0.0,0.0171869517670106,-0.01192981521509945,0.0007320185006930963,1.7923225319547889,0.0009963407150091219,-1.2537282397944656,0.0008401106432875969,0.23760444942351966,0.000762975919967974,-0.053132454262726496,0.000292339836664187,-1.5102235210020798,0.00025882158665508866,1.0902084506212872,0.00018901435872753223,2.3224187747781615,0.0032613872124627173,-2.3744458094675216
267,1100.0,30.0,900.0,0.05704964753595788,0.0,0.017177867447820173,-0.011655036666756205,0.0007734175812002663,1.806386999737649,0.0010645151905606617,-1.212079645260317,0.0008562554764751282,0.2525400080214452,0.0008360516107221415,-0.09888561460757885,0.0002837587427126712,-1.6601916419194567,0.00021758370779003836,1.131230716154028,0.0001651877250104267,2.3979777011108165,0.003091433411573047,-2.453379660871325
268,1300.0,30.0,0.0,0.024423282540951625,0.0,0.01707826830211689,-0.003548821652077187,0.0008015826019497679,1.6759085369714917,0.0007675427537414232,-1.6750001346305154,0.0008415205516317808,0.10916466593002438,0.00036341958782574275,1.0383221094191533,0.0002846772986261915,-0.3887429214285736,0.0002876382174725865,1.002757880213322,0.0002515992669585134,-2.9539146141489034,0.0001016209180534943,-2.669181658611675
269,1300.0,30.0,100.0,0.022814948292795446,0.0,0.017203254516516078,0.0017625152768806253,0.0006242537885859968,1.6256499578732477,0.0007611514400101977,-1.6466949348390876,0.0008593587487579031,-0.08014908990360375,0.00032096879377749505,0.6058050720580617,0.0002514478043137226,-1.0059739936396046,8.404052682844643e-05,0.8366739835013786,0.00019685748398213604,1.9006458881785981,8.925957425450581e-05,-1.101618661939752
270,1300.0,30.0,1100.0,0.05891225432689406,0.0,0.01718402883684282,-0.012070371443325095,0.0008095030130521131,1.8852694768667688,0.0011606136002968962,-1.1321838861518754,0.0008345912758051426,0.2150325650584691,0.0011563953200588878,-0.0022494471858010142,0.0002111503357733072,-1.4804226543507242,0.00026701273814929035,3.0992372091349067,0.0003325658671009448,1.7538120312849144,0.000643875796583229,-0.9060414482786421
271,1300.0,30.0,1200.0,0.06224677216253865,0.0,0.017164095141247792,-0.01137704609808696,0.0008710774925809774,1.9056508964646393,0.0012513881666479745,-1.0879401957084374,0.0008260416491618493,0.23498822589500715,0.001256831677269257,-0.02740962315224943,0.00020807575303711574,-1.6166658494720636,0.0002908413102319669,3.1389758873852625,0.00033599405328546143,1.7756508664418773,0.0007168073241898096,-0.9920951868619273
272,1300.0,30.0,1300.0,0.071994938662656,0.0,0.01718958618511462,-0.014927362646374358,0.0008520151633162436,1.934969893436068,0.0012307839305758734,-1.0744925182799405,0.0007973309869569683,0.203089546921764,0.0014269241794518034,0.03693120901506447,0.0002378888295518716,-1.4797335511004135,0.00029275553351678453,3.0613406973952944,0.00041803845426791557,1.7264393860878928,0.0007835045888144962,-0.9435621106021024
273,1300.0,30.0,1600.0,0.07605394751524437,0.0,0.017168501550420896,-0.016279073622002364,0.0009815569212330037,1.9841843135664516,0.0014934955934592022,-0.9848636136324979,0.0008171038098163835,0.16997599151557716,0.001760458886409761,-0.034800814124717354,0.0002344505848743114,-1.7713956795946115,0.0003758159646425217,-3.095615318852276,0.0004434680905359875,1.8531203740723043,0.0009631264952443491,-1.070748978483693
274,1300.0,30.0,1700.0,0.0808737248632872,0.0,0.017235893088339834,-0.011971017653251566,0.0010482031461348104,2.0526006854154337,0.001596384290127375,-0.9217675493251235,0.0008158155206823079,-0.0048408822402439934,0.0019253858970734936,-0.05035096726219444,0.00022450346300383582,-1.8805263644297585,0.0004230461335557891,-3.032472486227981,0.0004503015608114504,1.8891238290652077,0.0009890618223781747,-1.1036024955658923
275,1300.0,30.0,1800.0,0.08370002559534132,0.0,0.01713556704527963,-0.015051719398100114,0.0010665569906512969,2.0587957948425295,0.0017380982171522402,-0.9585554167668706,0.0008258460155642243,0.14160755925732177,0.0020291141206868024,-0.05578247616245353,0.00022999857384300662,-1.8826943205606688,0.00043981205635689716,-3.029187061632431,0.0004739861861054611,1.896189773226552,0.001049478829873461,-1.1241578485686718
276,1300.0,30.0,500.0,0.03660231574472082,0.0,0.017219639331510495,-0.00873084292963629,0.0006278006753688448,1.6994415864532586,0.0008241612671967309,-1.4061972030583112,0.000873261336640091,0.1350995891332803,0.0005917181952819099,0.10999693896302365,0.00023622736455260285,-1.0713748736694844,9.265978503087349e-05,2.66891190541306,0.0002594247799979851,1.7814632320229693,0.00032285671561067293,-0.6610184494017738
277,1300.0,30.0,700.0,0.045197737083834504,0.0,0.017164935093376653,-0.011060836159166575,0.0006921943185938091,1.7682979582383072,0.0009371910138422369,-1.2927916644072415,0.0008943181902993093,0.17703738661807233,0.0007579172512772007,0.025417299137757827,0.0002309138651548127,-1.2346401803471516,0.00016053109411708346,2.9986227480755208,0.00026189470196052794,1.8122924604850064,0.00040368981247765,-0.7264959958435755
278,1300.0,30.0,800.0,0.04746244639864521,0.0,0.01719456207923961,-0.010649790750016586,0.0007061237329492081,1.7723190656218397,0.0009694582245957309,-1.2521492859906074,0.000868893593568983,0.21866193855768346,0.0008473573809342931,0.03464026161994366,0.0002236867912225192,-1.269330799945098,0.00017940972389185223,2.94959088696644,0.00031459192125394913,1.779478514013592,0.0005016278378776643,-0.7703659426250284
279,1300.0,30.0,900.0,0.059165584917290445,0.0,0.017207317138320993,-0.00957875563226212,0.0007298668529086056,1.8349847639565413,0.0010397061618178107,-1.1939261646009494,0.0008601165532858954,0.22603204720489423,0.0009596135337593759,0.015649688512528827,0.00021575241079649485,-1.344657378485342,0.00021139168590917745,3.016449232212022,0.00031167853093165755,1.7530291438432102,0.0005482614181664437,-0.7870035496296267
280,1400.0,30.0,0.0,0.026578199955234992,0.0,0.017061332763436313,-0.005402942357236386,0.0007901168362688359,1.6763895748417377,0.0007471037127463834,-1.6888558323935103,0.0008435187258245349,0.0635800644017962,0.0004165790703543124,0.9851518419287525,0.00029617178290749715,-0.32796174566174396,0.0002689980412463058,0.5701919372486727,0.0003478494361281022,2.924317556138858,0.00013112476902880064,-2.7548615632472813
281,1400.0,30.0,100.0,0.023408644194850052,0.0,0.017208144832540656,-0.0013636445599513542,0.0006210508789383015,1.6466359887716282,0.000749388347445714,-1.6177799776256379,0.0008695982286383762,-0.059020154752133645,0.0002687805787978429,0.5001418852475796,0.00024471962077013203,-0.9757781979850375,0.00013177642138537446,-0.11368800520790515,0.00023184147134324527,1.875920414335981,0.00010923769405743815,-2.1718904262131375
282,1400.0,30.0,1100.0,0.05959908784291517,0.0,0.0171160884480791,-0.013367250101619292,0.0008271989352156405,1.9114826562729645,0.0011977630619615747,-1.133395218316276,0.0008692176791019972,0.1723990928048685,0.0011499089008768176,-0.049276332239094445,0.0002090318320151621,-1.5126029302371569,0.00031613210589729983,-2.9323188966875984,0.0004133999187211219,1.7464398703185586,0.0005581093080432235,-1.122714520992293
283,1400.0,30.0,1200.0,0.06642211148362885,0.0,0.01718440835470691,-0.011432052147902324,0.0008574152523266116,1.9374788982724607,0.001205036934302183,-1.0998884273397203,0.0008512261152378841,0.1753425542516518,0.001307147345885062,-0.0006581000602087626,0.00022986714718400844,-1.448276671957234,0.0003355542537381554,-3.015153050443951,0.0005157639704880648,1.6956170287118626,0.0006162458618147714,-1.1804433112711366
284,1400.0,30.0,1400.0,0.07627637375224777,0.0,0.017181452539682472,-0.013819941010672847,0.000915311467097193,1.9617734103940936,0.0013591513805145956,-1.0337874034787509,0.0008352464226229336,0.11919592364071314,0.0015238596588290376,-0.0004468841351668266,0.00021407876862354692,-1.5580259731758312,0.0004173016776951642,-3.03159937980112,0.0005782902750933813,1.7497992839527008,0.000767155016101108,-1.1852507978269382
285,1400.0,30.0,1500.0,0.07988180773270882,0.0,0.01707589486905031,-0.013053202605468089,0.0009441585852395482,2.0031777256778525,0.0014555065054012808,-0.9915106590409419,0.0008992436616974044,0.008529905830856395,0.0016797285778232132,-0.029172587491402637,0.00021682235498183798,-1.6510838604363347,0.00046946634393745066,-2.92543911245283,0.0005620496962980195,1.8188531746857388,0.0007911673712961267,-1.1603397384619198
286,1400.0,30.0,1600.0,0.07535402440922727,0.0,0.01716782894771221,-0.014999203166821556,0.000981406177204579,2.0176285754806598,0.0014947687001858024,-0.9703680647986629,0.0008359284435776129,0.03853956308040794,0.001760287889849233,-0.013117143076730795,0.00022463213519301027,-1.6547867173436686,0.0005088551203934328,-2.960904744768243,0.0006265219298959504,1.7962218296880497,0.000868495462633505,-1.2083231209177263
287,1400.0,30.0,1700.0,0.08771274593495669,0.0,0.01720268053193533,-0.013879374781632625,0.001035446519548842,1.981893842984317,0.0016218145180541647,-0.9515052539677127,0.000840092643823268,0.03570937182246522,0.0019014242133826148,-0.031153057646643532,0.00023192734308843973,-1.723108618213539,0.0005497274050852291,-2.9568677277746507,0.0006603122880867494,1.8361442900698564,0.0009324595088151327,-1.1893117227317678
288,1400.0,30.0,400.0,0.04078383691682594,0.0,0.01725539510623182,-0.0070527360490838095,0.0005912842492382675,1.6686793373325286,0.0007967722826044518,-1.4495981811349399,0.0008680064480349464,0.06483866718429682,0.0005275171691114655,0.15728039367699265,0.00025760479675544437,-1.055160381602306,1.5226980938010976e-05,-1.2077778941145878,0.0003775945479389382,1.7110187439994804,0.00026752006468997255,-1.2486813711104043
289,1400.0,30.0,700.0,0.04392789602476164,0.0,0.017180155465612128,-0.009683866911661032,0.0006701577503941823,1.7568680057488912,0.0009016585182438513,-1.3292119505345732,0.0008740473069065466,0.1588408852858774,0.000797972639463205,0.06705999607742633,0.00025852433992174347,-1.1344651049590864,0.00013621158620501038,-2.959934878155158,0.00043470724262652076,1.7380149975340942,0.00037961868336952744,-1.1120198750223063
290,1400.0,30.0,900.0,0.05949817785343578,0.0,0.017192003530134323,-0.007294892294853731,0.0007488187867236545,1.837127911745877,0.001030254398427358,-1.2219480259333084,0.0008894569877359184,0.1873498636346428,0.0009394012305516918,-0.006059780332444108,0.0002351933007516168,-1.3161496328506743,0.00023201166899858161,-2.9522445904394368,0.00041406717510849075,1.721508128817808,0.00047752132460146594,-1.0999135997907257
291,1500.0,30.0,100.0,0.02348100567836507,0.0,0.017215979285953618,0.0007754317787990628,0.0006162318013168516,1.6409235183226814,0.0007502477122797538,-1.6618690994516085,0.0008510579375734408,-0.08099027595840544,0.00035241938428936793,0.4937193538976313,0.0002724788634800027,-0.90798023705992,0.00037613516935961595,-0.6815989583175094,0.0005526782966682543,1.6509954966023201,0.00017018281446855993,-2.9179582313605477
292,1500.0,30.0,1000.0,0.061500147198423456,0.0,0.01719698796079866,-0.010376300743682195,0.0007978202780713255,1.8764221979690636,0.001092265038912632,-1.1711467881243707,0.0009129175958365646,0.17640687625470555,0.0010821898342825024,-0.010080708179885031,0.00023224518306343337,-1.32283638286229,0.0004607776340832227,-2.6972145374987453,0.0007551252043212851,1.6635258608211516,0.00037229175783392936,-1.2726639096608254
293,1500.0,30.0,1300.0,0.07180918404146278,0.0,0.017207667216907623,-0.006868101316506462,0.0008905492893533181,1.9403667734218055,0.001280992704811032,-1.066884039795543,0.0008792506722017938,0.10920147270489829,0.001479496517248505,0.007050116985765844,0.00023721116234997402,-1.3602078400878113,0.0006743218413228753,-2.8130333068481326,0.0009123723933754848,1.6439110441952345,0.000522476965543526,-1.2073168572405824
294,1500.0,30.0,1400.0,0.06838183281667666,0.0,0.017186059002081738,-0.013546527992467604,0.0008974140516934297,1.9342576671853235,0.0013120025144139282,-1.041442529491575,0.0008414198949485654,0.11286867051538284,0.0015690058833974898,0.021369381408872724,0.0002475964795966932,-1.3936090349673398,0.0007380507846183748,-2.8501938781737377,0.001019464263139224,1.6700532601468476,0.0005829821693355626,-1.184496095681772
295,1500.0,30.0,1600.0,0.08049840101663959,0.0,0.017263594962199574,-0.006466829719551299,0.0010217060453608319,1.9871472665174534,0.0015132796277513958,-0.9859236483895231,0.0008521167215816813,-0.011789586397113267,0.001871856411378661,-0.018269809013348633,0.00024138971884007644,-1.5715384578129314,0.0008825400541229779,-2.8499815382064138,0.001061204593101245,1.7671504695707299,0.0007263839635575405,-1.1738892982163942
296,1500.0,30.0,1700.0,0.08136715408844226,0.0,0.017287306336416706,-0.012611069961918624,0.001052171204904801,1.9985559798649177,0.0016151779673892418,-0.9250467502394132,0.0008424221138812107,-0.028383737410855047,0.0020417548910003627,-0.024096180086625632,0.00021628362665907606,-1.6047332994860026,0.0009830175985297309,-2.8803747772501676,0.0010872217028184085,1.776387363733423,0.0007548192126075237,-1.0799879140600852
297,1500.0,30.0,300.0,0.03244404557051688,0.0,0.017247106766910547,-0.005465179247552974,0.0005973831605465308,1.666754806758819,0.0007633533790573424,-1.487495837085141,0.000846657887344615,0.009541753274339317,0.00042743525281769233,0.15531136389973255,0.0002594464362448309,-1.0208662967654194,0.000248948623154523,-1.0990270880811552,0.0005287293204959574,1.6905803935877137,0.00013340295610421213,-2.160595321313025
298,1500.0,30.0,700.0,0.0507250377470113,0.0,0.017206208440015438,-0.009327338120975397,0.0006757356018474218,1.7558353314865678,0.000889288977885088,-1.3312298774944384,0.0008767618060498768,0.16089875656473118,0.0008353242949373847,0.09872534323428808,0.0002772536399162685,-1.096437721196575,0.00029764705433997106,-2.235748095134396,0.0008335839879578372,1.6307712538495178,0.0002686769157048577,-1.4725980001549486
299,1500.0,30.0,800.0,0.04921502463292523,0.0,0.017196255301709196,-0.01051979019004393,0.0007342358968851893,1.8052630110237005,0.0009630477507240234,-1.2707531054315355,0.0008902511731734612,0.1844088394996188,0.0008921201696102172,0.03213331193742709,0.0002710031990665479,-1.2041542821232665,0.0003629947593875966,-2.475352888243762,0.0007389687903535988,1.6165935924914454,0.00031917497588423446,-1.3782753145647373
300,1500.0,30.0,900.0,0.058856738494549025,0.0,0.01720249104948887,-0.010941607041205092,0.0007600119030431829,1.839140297591695,0.0010261715412372156,-1.2155609619398586,0.0008944552736943659,0.19531567548359735,0.0009830991485248444,0.009190497132457478,0.0002472111826119907,-1.2744337605771092,0.00041529808549000134,-2.6017198705856233,0.0007394530106269507,1.644976444436141,0.00034207170604729983,-1.3631695406923647
301,1600.0,30.0,0.0,0.02698255779405263,0.0,0.01707673768415177,-0.006442161516438157,0.0007833834910085987,1.5789738226789634,0.0007090030845496099,-1.7316508236528871,0.0008179718331816558,-0.014184478818415207,0.0005250401064967109,1.0065018860094779,0.00031442508323223394,-0.23378226112567113,0.0029485582077044084,-1.7531639432300345,0.0006922258900959986,-0.515407202485196,0.0002590218004758917,-1.7493480674653854
302,1600.0,30.0,100.0,0.019389333560907877,0.0,0.017210089638220957,4.784594159965498e-05,0.0006105304225574856,1.6624847988604234,0.0007494296879399641,-1.61113615789251,0.0008536150347773038,-0.0788705086798506,0.0003002053553004827,0.39927466345082313,0.00026288115568422627,-0.9063623926368799,0.0016815772173726512,-1.5252024229473928,0.005819776006306614,1.2304277958875238,0.00011304507705006831,2.4425024073964132
303,1600.0,30.0,1000.0,0.055241935616388634,0.0,0.017152466353415687,-0.009824865373328516,0.0007479949288790026,1.8934773049971785,0.0010904566307279417,-1.1760320549671213,0.0008930432541686988,0.1749028141673195,0.0011351518068086319,0.03849925598344842,0.0002647326151825754,-1.24062213076136,0.0018728461936094198,-2.62679302115883,0.010858906201882599,0.9525702265656858,0.0003643295130845126,-0.9978743272008562
304,1600.0,30.0,1100.0,0.06338278781684491,0.0,0.0171407417606193,-0.00808469930469345,0.0008099362634276052,1.938849280392059,0.001153188408937265,-1.1411318204259544,0.0008892317440800646,0.17479320408907748,0.001251045780613883,0.03246506476151181,0.0002657666024285942,-1.2866095819410024,0.0019767103691675177,-2.6985330340311156,0.011536644743822475,0.9219119506812053,0.0004350722481228433,-0.9895004116729619
305,1600.0,30.0,1200.0,0.06295477718920225,0.0,0.017158243822226242,-0.008899266196917024,0.0008309674801939318,1.9159023287753365,0.001199100096416606,-1.086929579339847,0.0008765261575439645,0.13062307445369079,0.0013623159193011673,0.019681104908006716,0.00025414215704125284,-1.3305662504081794,0.0021120364596530386,-2.7799995619491225,0.012145254111117266,0.914863549156915,0.0005008020169883863,-0.9564985978361908
306,1600.0,30.0,1500.0,0.06960978824327269,0.0,0.01720543573349462,-0.011309484887111794,0.0009036172827977532,2.0269618374117084,0.0013184361398598055,-1.024181731136821,0.0008489598629570172,0.1279986257970578,0.0017179553723398772,0.08686094397269606,0.00027608924691365324,-1.267069358092873,0.0025455247887438658,-2.9070902251604207,0.01633982695442599,0.8128710415333836,0.0007690299277171519,-0.9831223776567707
307,1600.0,30.0,1600.0,0.0834237288033015,0.0,0.017185359322921707,-0.011695576419957485,0.0009745969189555789,2.045579108834281,0.0014994792650243815,-0.9739978555475678,0.0008477689515771516,0.030713412274741864,0.0018878649881095908,0.0269974793754557,0.00025216285283166467,-1.3937846014349684,0.0026703038051949044,-2.965011840390467,0.016010118380806047,0.9007632289704116,0.0008115306341938412,-0.9881671933865283
308,1600.0,30.0,1800.0,0.08346578134509866,0.0,0.0171586365000152,-0.016870971371504832,0.0010192027032728966,2.1162042935037197,0.0016795690588762109,-0.8856323523115517,0.0009146082982838084,0.32564752202313557,0.0022502786273526725,-0.0136520138885635,0.00023977518581606893,-1.5452550427966076,0.0031233772640918466,-3.018575051767907,0.01718033053354889,0.9386727141424606,0.000963518252605071,-1.0035101206874628
309,1600.0,30.0,200.0,0.03391357870478652,0.0,0.017252852554968976,-0.0014165412453633305,0.0005831668499277806,1.650145461818369,0.000745141146093424,-1.515589907644344,0.0008452823215714704,-0.05764721294543538,0.0003609215785180503,0.22607268748220194,0.00029847575242345,-0.7908164013687665,0.0016311692062727795,-1.6400650795542806,0.0062113619153721196,1.1595665335077838,8.076404842107053e-05,2.6131203751184224
310,1600.0,30.0,300.0,0.03709390183373662,0.0,0.017271053426285234,-0.004109425724047489,0.0005889436146628294,1.641196407986316,0.0007380884135988193,-1.496563969786041,0.0008151600672162611,0.024588305975155145,0.00046983382854852613,0.18678434304103655,0.0002790676615808755,-0.9886198075439967,0.0014517162498735208,-1.826053218358787,0.007296839016649475,1.0150746743937897,3.447896757955403e-05,-1.8626150643766857
311,1600.0,30.0,400.0,0.03465702659250312,0.0,0.017215553330675027,-0.004731055784570136,0.0006114188981472297,1.699159728340075,0.000770934711749737,-1.4328632262706422,0.0008481429213066579,0.08767086976713674,0.0005500299535467024,0.13815282251160035,0.00028445005306978186,-1.0311946109247156,0.0014593891268195292,-1.9836021303799667,0.007781877577699302,1.0043296866940992,7.577827468974518e-05,-1.054078970418388
312,1600.0,30.0,500.0,0.03727957872589519,0.0,0.01724211865245654,-0.006616955896490331,0.000615131461601146,1.7225006781571786,0.0007945462895094501,-1.4158973520993696,0.000861592023524281,0.09864196147659564,0.0006866867104473861,0.18011942274319603,0.000291958433097238,-1.0296548014558027,0.0014948762128154944,-2.0629960799124913,0.00994156234263316,0.9128369617824755,0.0001292048865672803,-1.1237515695362383
313,1600.0,30.0,600.0,0.0484652612261867,0.0,0.017173172695704772,-0.006418667389262886,0.0006580048686479626,1.742381412094687,0.0008541206984172656,-1.3557370580226313,0.0008943245345996737,0.14160461800703739,0.0007382050888015925,0.10233801933299234,0.000282218510546346,-1.0888580671641919,0.0015156056667945794,-2.2313753740110944,0.00880026071745146,0.9917197952804436,0.00015200713495562871,-1.246237753613898
314,1600.0,30.0,700.0,0.04604835483776704,0.0,0.01723475583333467,-0.01025223097057601,0.0006689389169767928,1.789220492853187,0.0009073245015651721,-1.2987842491990114,0.0008835967231744039,0.211633460078429,0.000821106748709544,0.07368330064552978,0.00028034087497493725,-1.1350437041502026,0.001604145681151296,-2.32793625934473,0.009230174494410373,1.0187270261699009,0.00019261853976186254,-1.1601170070886713
315,1600.0,30.0,800.0,0.055730765890326675,0.0,0.01713066376584881,-0.00858925509725801,0.0006985240486429568,1.8295249143712695,0.0009673120556729108,-1.25567637663285,0.0009046255907796427,0.17937402340643394,0.0009104551606733908,0.05977088021990471,0.00027114754760306664,-1.1690130645527035,0.0016744427288071558,-2.4540031251324343,0.00973535879046953,1.013265495014827,0.00024740945340097543,-1.1027914327866364
316,1600.0,30.0,900.0,0.051984972595667804,0.0,0.01718861202874978,-0.010064181379304845,0.0007273402261197959,1.8289048239608825,0.0009919745536960153,-1.2219004744681299,0.000893281119568156,0.20223355943108784,0.0010304151905850725,0.05705675419122003,0.0002797426204929283,-1.2045257858273708,0.001801287180683706,-2.5354943425238297,0.010444301045954691,0.9220710923108492,0.0003176616863141476,-1.0242562114636946
317,1700.0,30.0,100.0,0.027221979965772938,0.0,0.017248668092870175,-0.001539896164306711,0.0006169882137837499,1.6494592989028543,0.0007338875760835391,-1.6309417258139276,0.0008529660529085854,-0.08068869285400668,0.00035005245234942707,0.401366736568448,0.0002837476304425346,-0.8378625061017283,0.0020710408609538474,-2.7080957646912074,0.0013753962822512797,-2.4476121530997434,8.317897729708936e-05,2.4307807365556253
318,1700.0,30.0,1000.0,0.056940682969331254,0.0,0.017194377381177125,-0.010782547022562832,0.0007961469889517303,1.8889031340786049,0.0010414098499459546,-1.1756049859194857,0.000878159238268797,0.18538947957472107,0.001222930506191147,0.08784597316795265,0.0003309402118343623,-1.1371242753378359,0.005554135821206544,-2.3447642860310567,0.0025022948365822145,-2.593929356465203,0.00038035937890523746,-1.005560836610813
319,1700.0,30.0,1100.0,0.057756238493939044,0.0,0.017200367818283227,-0.011935418425311968,0.0008202197212326861,1.924203069225114,0.0010996388669546112,-1.1304607321887858,0.0008802171833408859,0.1731268537999084,0.001337519633242249,0.09428881730022691,0.0003307610195077144,-1.1650282359334834,0.005506286214446977,-2.337591058119613,0.0025925651063422655,-2.617519411470966,0.00045404273582958676,-1.0123757790960235
320,1700.0,30.0,1200.0,0.06456896596277092,0.0,0.017179848954490082,-0.014707297363523277,0.0008721884642572326,1.9573295467974563,0.0011737110629097256,-1.0882187268544128,0.0008706183468081754,0.15313184701279134,0.0014443849508646463,0.07165383135381895,0.0003252319084044976,-1.195117499972951,0.006143621596055435,-2.364853274910172,0.0026142942729129397,-2.5937443515380125,0.0005217297980347465,-1.0081340635376241
321,1700.0,30.0,1300.0,0.07224370203782442,0.0,0.017220219595412232,-0.01304674519627376,0.0009256307866850494,1.9866868969315288,0.001247027134371386,-1.05887562359012,0.0008838607779036511,0.07455394092166365,0.001593176926634227,0.02582555750713835,0.00030688862164061415,-1.2388999156647638,0.006624890859396692,-2.3962310804504225,0.0024931174688915736,-2.5774680066194473,0.0005720955338595156,-0.9963973583278976
322,1700.0,30.0,1800.0,0.08915112860982316,0.0,0.01714405973178355,-0.01068139494910599,0.0011132286825805788,2.0687161630113353,0.0015401303611749584,-0.8948802050510997,0.0009674088939173027,0.03212377416238661,0.0023984792026944183,0.0009480300302612414,0.000321870035586195,-1.3408071149892944,0.00873737565848446,-2.3480577999917815,0.003012765607551638,-2.5128586109807727,0.0008909369348757948,-1.0556345386183914
323,1700.0,30.0,400.0,0.0404574781960015,0.0,0.017272435199932913,-0.0028404611239029962,0.0006171650884985409,1.6803445976085825,0.0007597021767964458,-1.4226827777505289,0.000846387318061436,0.08480260257157597,0.0006045685179062635,0.19886128433599118,0.00029955867234190785,-0.9554211756490943,0.0024529527914832145,-2.809878633264113,0.0018650062325218004,-2.4824496675961005,0.0001062867839107444,-1.2490913333621263
324,1700.0,30.0,500.0,0.04226310051369099,0.0,0.01724889371196907,-0.007119382767115584,0.000631432987288572,1.7291430184576042,0.0008026804725451592,-1.3879032856296156,0.0008797190013575003,0.10278821130620856,0.0006998959123592551,0.16202396716677,0.0003056757811718308,-0.9717118093319613,0.003288728640365048,-2.530104014696252,0.001875952354330564,-2.5622821325917937,0.00012487115266496368,-1.1844739799306963
325,1700.0,30.0,600.0,0.04029508236549933,0.0,0.017243976390022554,-0.010291379974422315,0.0006338665098285392,1.759587875122832,0.0008137255924191091,-1.3524913440511568,0.0008756735157630833,0.1266785981975081,0.0008281838922355109,0.17383960952101404,0.0003186936835529837,-0.9996787282220366,0.0034794480636997443,-2.5234544651277804,0.0022635761532370673,-2.5439357845088924,0.0001780119166295664,-1.1588761162492058
326,1700.0,30.0,700.0,0.04432492689039818,0.0,0.017227346020329794,-0.009698687196679993,0.0006938155646082131,1.7741889712905041,0.0008951275011799115,-1.2879684795231765,0.0008898701513564504,0.19277808631099944,0.0008891664589455728,0.10407942249792523,0.00030158818353003745,-1.0733477139120047,0.004123691896745345,-2.400444702404617,0.0020945003854905375,-2.547776890254968,0.0002137102732960916,-1.1113993596076075
327,1700.0,30.0,800.0,0.04848516631562944,0.0,0.01719319105437842,-0.010723715133083239,0.0007224030747532454,1.8441620912835854,0.0009717896115171946,-1.2504977217038398,0.0009188351412991045,0.16396774111810475,0.0009801489784124933,0.06741724704545884,0.0002960351798428123,-1.1479101071294706,0.005455171530528345,-2.391300201645988,0.0020472061676854616,-2.582494150493667,0.00025794526054511883,-1.0382154039736524
328,1700.0,30.0,900.0,0.05418564326741366,0.0,0.01720936861145618,-0.011521234452720276,0.0007344140041357691,1.8650899385904474,0.0009786942087729614,-1.2155935514429648,0.0008782952583884988,0.17196943616856006,0.0011260830586475,0.1161513968850352,0.00033664995374231636,-1.0979979758654668,0.004895444006520858,-2.3530061199217465,0.0024628426093732418,-2.581373348380775,0.0003389370568958112,-1.034538554492163
329,1800.0,30.0,100.0,0.022646196736995576,0.0,0.017220228107298112,0.0011176949641525321,0.0006086327482696209,1.6726758992277995,0.0007068609177619679,-1.7002702234338918,0.0008067900782922796,-0.12017635506561088,0.00046365119958347164,0.47440837635554123,0.00032405282924303553,-0.8969681610623533,0.003248167667910348,1.1729129544446197,0.000559537959018214,-2.3923041909725824,8.102615433482716e-05,-3.0947968829056096
330,1800.0,30.0,1000.0,0.05423630617383353,0.0,0.01720585198062114,-0.010636663781976568,0.0007930055885094232,1.8817058960449835,0.0010151670472363342,-1.1720817071209846,0.000889489814133966,0.1337933070686483,0.0012485698836842611,0.08914561383200595,0.00034182283330428276,-1.2150779737503943,0.003426869580910697,0.6146296749136613,0.0008299809431658842,-2.4958462996139117,0.00039515365447797483,-0.9764123845576901
331,1800.0,30.0,1200.0,0.06166040668818888,0.0,0.017085296753338548,-0.012120843264480156,0.0008619416282636285,1.9334316203013118,0.0011388591945852918,-1.1157963698291808,0.0009622044242462757,0.12353801376854913,0.0015005406013186438,0.060344598761878074,0.0003393130785842672,-1.263100448080152,0.0035801646940125604,0.5128871956811527,0.0008838463871943947,-2.4797504835728708,0.0005248156553241564,-1.0278942684413532
