epoch,curve_loss,spectral_loss,derivative_loss,weak_loss,active_spectral_weight,active_derivative_weight,active_weak_weight,total_loss,curve_gradient_norm,spectral_gradient_norm,derivative_gradient_norm,weak_gradient_norm,validation_curve_mae_deg
12,0.017642544582486153,0.4192759394645691,0.8896316289901733,0.0,0.5,0.1,0.0,0.3162436783313751,nan,nan,nan,nan,0.0018091831589117646
13,0.017640186473727226,0.4191203713417053,0.8895760774612427,0.0,0.5,0.1,0.0,0.3161579966545105,nan,nan,nan,nan,0.0018086234340444207
14,0.01763789914548397,0.41896501183509827,0.8895210027694702,0.0,0.5,0.1,0.0,0.3160724937915802,nan,nan,nan,nan,0.0018079968867823482
15,0.01763569377362728,0.4188093841075897,0.8894663453102112,0.0,0.5,0.1,0.0,0.3159870207309723,nan,nan,nan,nan,0.0018073668470606208
16,0.017633536830544472,0.41865354776382446,0.8894121646881104,0.0,0.5,0.1,0.0,0.315901517868042,0.0007299355347640812,0.023954598233103752,0.010404784232378006,nan,0.0018067981582134962
17,0.017631396651268005,0.41849756240844727,0.8893585205078125,0.0,0.5,0.1,0.0,0.3158160448074341,nan,nan,nan,nan,0.0018062791787087917
18,0.017629269510507584,0.4183412790298462,0.8893051743507385,0.0,0.5,0.1,0.0,0.31573042273521423,nan,nan,nan,nan,0.0018057525157928467
19,0.017627181485295296,0.4181850254535675,0.8892521262168884,0.0,0.5,0.1,0.0,0.31564491987228394,nan,nan,nan,nan,0.001805202686227858
20,0.017625153064727783,0.41802847385406494,0.8891988396644592,0.0,0.5,0.1,0.0,0.3155592679977417,nan,nan,nan,nan,0.0018046782352030277
21,0.017623167484998703,0.4178715944290161,0.8891456723213196,0.0,0.5,0.1,0.0,0.3154735267162323,nan,nan,nan,nan,0.0018042223528027534
22,0.017621193081140518,0.41771459579467773,0.8890925049781799,0.0,0.5,0.1,0.0,0.3153877258300781,nan,nan,nan,nan,0.0018038091948255897
23,0.017619231715798378,0.41755712032318115,0.8890394568443298,0.0,0.5,0.1,0.0,0.3153017461299896,nan,nan,nan,nan,0.0018033732194453478
24,0.017617298290133476,0.4173992872238159,0.888986349105835,0.0,0.5,0.1,0.0,0.3152155876159668,0.0006758468225598335,0.024025751277804375,0.010252485983073711,nan,0.0018028984777629375
25,0.01761540398001671,0.41724109649658203,0.888933002948761,0.0,0.5,0.1,0.0,0.31512925028800964,nan,nan,nan,nan,0.0018024413147941232
26,0.01761353388428688,0.4170825183391571,0.8888794183731079,0.0,0.5,0.1,0.0,0.31504273414611816,nan,nan,nan,nan,0.0018020544666796923
27,0.017611663788557053,0.41692352294921875,0.8888256549835205,0.0,0.5,0.1,0.0,0.31495600938796997,nan,nan,nan,nan,0.0018017160473391414
28,0.01760980300605297,0.41676393151283264,0.8887715935707092,0.0,0.5,0.1,0.0,0.3148689270019531,nan,nan,nan,nan,0.0018013583030551672
29,0.017607958987355232,0.41660386323928833,0.8887173533439636,0.0,0.5,0.1,0.0,0.31478163599967957,nan,nan,nan,nan,0.0018009603954851627
30,0.017606141045689583,0.4164433479309082,0.8886627554893494,0.0,0.5,0.1,0.0,0.3146941065788269,nan,nan,nan,nan,0.00180057343095541
31,0.01760433055460453,0.4162820279598236,0.8886078596115112,0.0,0.5,0.1,0.0,0.3146061301231384,nan,nan,nan,nan,0.0018002463039010763
32,0.01760251075029373,0.4161202013492584,0.8885526061058044,0.0,0.5,0.1,0.0,0.31451788544654846,0.0006678365170955658,0.02427978441119194,0.010331278666853905,nan,0.0017999617848545313
33,0.017600689083337784,0.41595765948295593,0.8884968161582947,0.0,0.5,0.1,0.0,0.3144291937351227,nan,nan,nan,nan,0.001799664692953229
34,0.017598871141672134,0.4157944321632385,0.888440728187561,0.0,0.5,0.1,0.0,0.31434017419815063,nan,nan,nan,nan,0.0017993375658988953
35,0.01759706623852253,0.4156302809715271,0.8883841633796692,0.0,0.5,0.1,0.0,0.3142506182193756,nan,nan,nan,nan,0.0017990150954574347
36,0.017595253884792328,0.4154655337333679,0.8883271813392639,0.0,0.5,0.1,0.0,0.3141607642173767,nan,nan,nan,nan,0.0017987292958423495
37,0.01759343221783638,0.41529983282089233,0.8882696628570557,0.0,0.5,0.1,0.0,0.31407031416893005,nan,nan,nan,nan,0.0017984656151384115
38,0.017591608688235283,0.4151332974433899,0.888211727142334,0.0,0.5,0.1,0.0,0.31397944688796997,nan,nan,nan,nan,0.0017981944838538766
39,0.017589790746569633,0.4149658977985382,0.8881531953811646,0.0,0.5,0.1,0.0,0.3138880729675293,nan,nan,nan,nan,0.0017979186959564686
40,0.017587978392839432,0.41479745507240295,0.8880940675735474,0.0,0.5,0.1,0.0,0.31379610300064087,0.0006637639016844332,0.024664996191859245,0.010663378983736038,nan,0.0017976622330024838
41,0.017586154863238335,0.4146280884742737,0.8880345821380615,0.0,0.5,0.1,0.0,0.31370365619659424,nan,nan,nan,nan,0.0017974305665120482
42,0.01758432388305664,0.4144577980041504,0.8879743814468384,0.0,0.5,0.1,0.0,0.31361067295074463,nan,nan,nan,nan,0.0017972018104046583
43,0.0175824873149395,0.41428646445274353,0.8879135847091675,0.0,0.5,0.1,0.0,0.31351709365844727,nan,nan,nan,nan,0.0017969657201319933
44,0.017580650746822357,0.4141139090061188,0.8878523707389832,0.0,0.5,0.1,0.0,0.313422828912735,nan,nan,nan,nan,0.0017967374296858907
45,0.017578810453414917,0.4139404296875,0.8877904415130615,0.0,0.5,0.1,0.0,0.3133280873298645,nan,nan,nan,nan,0.0017965316073969007
46,0.017576957121491432,0.4137657880783081,0.8877280354499817,0.0,0.5,0.1,0.0,0.3132326602935791,nan,nan,nan,nan,0.0017963374266400933
47,0.0175750982016325,0.41359007358551025,0.8876649141311646,0.0,0.5,0.1,0.0,0.31313663721084595,nan,nan,nan,nan,0.0017961382400244474
48,0.017573237419128418,0.41341322660446167,0.8876012563705444,0.0,0.5,0.1,0.0,0.31303998827934265,0.0006683653919026256,0.025122858583927155,0.011125992052257061,nan,0.001795938704162836
