ablation_id,random_seed,run_instance_id,status,test_Fw_mae_deg,test_Fw_rmse_deg,test_Fw_centered_mae_deg,test_Fw_centered_rmse_deg,test_Fw_offset_abs_error_deg,test_Fw_peak_to_peak_abs_error_deg,test_Fw_derivative_mae_deg_per_sample,test_Fw_periodic_closure_error_deg,test_Fw_retained_amplitude_mae_deg,test_Fw_retained_phase_mae_rad,test_Fw_sobolev_derivative_mae,test_Fw_sobolev_derivative_correlation,test_Fw_per_curve_mae_p95,test_Fw_per_curve_mae_worst,test_Fw_unsupported_high_frequency_energy_ratio,test_Fw_mean_mae_deg,test_Fw_centered_shape_mae_deg,test_Bw_mae_deg,test_Bw_rmse_deg,test_Bw_centered_mae_deg,test_Bw_centered_rmse_deg,test_Bw_offset_abs_error_deg,test_Bw_peak_to_peak_abs_error_deg,test_Bw_derivative_mae_deg_per_sample,test_Bw_periodic_closure_error_deg,test_Bw_retained_amplitude_mae_deg,test_Bw_retained_phase_mae_rad,test_Bw_sobolev_derivative_mae,test_Bw_sobolev_derivative_correlation,test_Bw_per_curve_mae_p95,test_Bw_per_curve_mae_worst,test_Bw_unsupported_high_frequency_energy_ratio,test_Bw_mean_mae_deg,test_Bw_centered_shape_mae_deg,test_global_mae_deg,test_global_rmse_deg,test_global_centered_mae_deg,test_global_centered_rmse_deg,test_global_offset_abs_error_deg,test_global_peak_to_peak_abs_error_deg,test_global_derivative_mae_deg_per_sample,test_global_periodic_closure_error_deg,test_global_retained_amplitude_mae_deg,test_global_retained_phase_mae_rad,test_global_sobolev_derivative_mae,test_global_sobolev_derivative_correlation,test_global_per_curve_mae_p95,test_global_per_curve_mae_worst,test_global_unsupported_high_frequency_energy_ratio,test_global_mean_mae_deg,test_global_centered_shape_mae_deg,best_epoch,best_validation_loss,checkpoint_path,parameter_count,runtime_target_derived_input_count,passed_branch_list,campaign_output_directory,validation_Fw_mae_deg,validation_Fw_rmse_deg,validation_Fw_centered_mae_deg,validation_Fw_centered_rmse_deg,validation_Fw_offset_abs_error_deg,validation_Fw_peak_to_peak_abs_error_deg,validation_Fw_derivative_mae_deg_per_sample,validation_Fw_periodic_closure_error_deg,validation_Fw_retained_amplitude_mae_deg,validation_Fw_retained_phase_mae_rad,validation_Fw_sobolev_derivative_mae,validation_Fw_sobolev_derivative_correlation,validation_Fw_per_curve_mae_p95,validation_Fw_per_curve_mae_worst,validation_Fw_unsupported_high_frequency_energy_ratio,validation_Fw_mean_mae_deg,validation_Fw_centered_shape_mae_deg,validation_Bw_mae_deg,validation_Bw_rmse_deg,validation_Bw_centered_mae_deg,validation_Bw_centered_rmse_deg,validation_Bw_offset_abs_error_deg,validation_Bw_peak_to_peak_abs_error_deg,validation_Bw_derivative_mae_deg_per_sample,validation_Bw_periodic_closure_error_deg,validation_Bw_retained_amplitude_mae_deg,validation_Bw_retained_phase_mae_rad,validation_Bw_sobolev_derivative_mae,validation_Bw_sobolev_derivative_correlation,validation_Bw_per_curve_mae_p95,validation_Bw_per_curve_mae_worst,validation_Bw_unsupported_high_frequency_energy_ratio,validation_Bw_mean_mae_deg,validation_Bw_centered_shape_mae_deg,validation_global_mae_deg,validation_global_rmse_deg,validation_global_centered_mae_deg,validation_global_centered_rmse_deg,validation_global_offset_abs_error_deg,validation_global_peak_to_peak_abs_error_deg,validation_global_derivative_mae_deg_per_sample,validation_global_periodic_closure_error_deg,validation_global_retained_amplitude_mae_deg,validation_global_retained_phase_mae_rad,validation_global_sobolev_derivative_mae,validation_global_sobolev_derivative_correlation,validation_global_per_curve_mae_p95,validation_global_per_curve_mae_worst,validation_global_unsupported_high_frequency_energy_ratio,validation_global_mean_mae_deg,validation_global_centered_shape_mae_deg,gate_ablation_id,gate_specialty_surface,gate_specialty_metric,gate_specialty_improved,gate_multi_index_non_regression_passed,gate_passed
A04,271828,2026-08-03-17-52-59__a04__seed_271828,completed,0.001397443620177771,0.001653965555798519,0.0011449501505426788,0.001383785569265165,0.0006093073707905022,0.002683505480807965,0.0008588617342568939,0.0006975525553271021,0.00015101679809035156,0.23404201469267322,0.2569072230807753,0.4735697750434396,0.0037889095097612875,0.00813093491406694,0.020907189418679934,0.0006093073707905022,0.0011449501505426788,0.0015158654129247661,0.001801119742911956,0.0012850220708989328,0.001558562034215304,0.0005449534892161445,0.0030803150028404377,0.0009136037998233794,0.0010060151515662978,0.0001832075098963011,0.22347644975827105,0.2741500722187566,0.5376149750558334,0.004640287718891911,0.017966270012745564,0.027847709271786876,0.0005449534892161445,0.0012850220708989328,0.0014566545165512687,0.0017275426493552374,0.0012149861107208057,0.0014711738017402346,0.0005771304300033233,0.0028819102418242005,0.0008862327670401367,0.0008517838534466999,0.0001671121539933263,0.22875923222547215,0.26552864764976597,0.5055923750496365,0.004183545166050579,0.017966270012745564,0.023536526019962277,0.0005771304300033233,0.0012149861107208057,39,0.0024831960909068584,output/training_runs/integrated_specialist_models/2026-08-03-17-52-59__a04__seed_271828/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.001521363220720321,0.0017882255428988993,0.0011637336975020899,0.0014096260099891978,0.0007860034930222903,0.002630300043420492,0.0008708723930459145,0.0007669581376380988,0.0001548422515387848,0.2195891259368136,0.2614849994613681,0.5072694131069213,0.004327188845597778,0.008420233414867511,0.019311224058215243,0.0007860034930222903,0.0011637336975020896,0.0015567778280942794,0.001863158849989557,0.0013538778156718073,0.0016418344759503878,0.0005679926736263164,0.003580499589203616,0.0009487354123792408,0.0011751500676030811,0.00021643502886644966,0.21018106232587605,0.2867107704287625,0.5870992177373949,0.005054982974752486,0.016655628447543043,0.028695033352245925,0.0005679926736263164,0.0013538778156718073,0.0015390705244073004,0.0018256921964442281,0.0012588057565869485,0.001525730242969793,0.0006769980833243033,0.003105399816312054,0.0009098039027125776,0.0009710541026205899,0.00018563864020261725,0.2148850941313448,0.27409788494506526,0.5471843154221582,0.004868952391981981,0.016655628447543043,0.022766169671225033,0.0006769980833243033,0.0012588057565869487,A04,global,centered_shape_mae_deg,False,False,False
A04,161803,2026-08-03-17-53-25__a04__seed_161803,completed,0.001394179519717878,0.0016502807211106001,0.001142017209050883,0.0013800179820603212,0.0006093070827525926,0.002694120484285632,0.0008577815974582533,0.0006909744979660074,0.00014874424608608846,0.23971451546414446,0.2565257186590415,0.4726770622101301,0.0037976232639624764,0.008102263775917759,0.020907191630479414,0.0006093070827525926,0.001142017209050883,0.0015118618561054085,0.0017962577029699519,0.0012804009170096083,0.0015532828880343804,0.0005449537292477359,0.0030795976348251286,0.0009113250785874244,0.0010386380755832208,0.00018435068079700735,0.2052526882498242,0.27331329416789446,0.5429677701477819,0.004632534655460699,0.01785100419350355,0.027847725591344394,0.0005449537292477359,0.0012804009170096083,0.0014530206879116434,0.0017232692120402761,0.0012112090630302457,0.0014666504350473507,0.0005771304060001642,0.0028868590595553796,0.0008845533380228389,0.0008648062867746141,0.0001665474634415479,0.22248360185698432,0.26491950641346795,0.507822416178956,0.0041844954368828804,0.01785100419350355,0.023536534263268162,0.0005771304060001642,0.001211209063030246,35,0.0024851576890796423,output/training_runs/integrated_specialist_models/2026-08-03-17-53-25__a04__seed_161803/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.0015215211264876952,0.001788561175063681,0.0011643191655733378,0.0014103583414965632,0.0007860034066109173,0.00264981580843089,0.0008710213787121706,0.0007496989216924328,0.00015297028354164166,0.21659846906399363,0.26152549017747234,0.5061302732144334,0.004341069116133812,0.008389309524062815,0.01931122598566239,0.0007860034066109173,0.0011643191655733376,0.0015590656720239893,0.0018657461408653,0.001355267346987142,0.0016438620978482458,0.0005679927204324767,0.0035900962048980986,0.0009487898546362253,0.0012003754436028834,0.00021741144710553655,0.20259701743733452,0.2867120211961146,0.5886764577654795,0.005042287102467324,0.016544771070535255,0.02869505319784535,0.0005679927204324767,0.001355267346987142,0.0015402933992558422,0.0018271536579644904,0.0012597932562802398,0.0015271102196724045,0.0006769980635216971,0.0031199560066644946,0.000909905616674198,0.0009750371826476581,0.00018519086532358913,0.20959774325066405,0.27411875568679345,0.5474033654899565,0.004861499977114985,0.016544771070535255,0.02276617454241258,0.0006769980635216971,0.0012597932562802398,A04,global,centered_shape_mae_deg,False,False,False
A05,314159,2026-08-03-17-53-54__a05__seed_314159,completed,0.0013993110587057806,0.0016573771916544237,0.0011485324246179286,0.0013884756493328047,0.000609307236372811,0.0027199466086613704,0.0008605501616707376,0.0006509136406167113,0.00015224778803671213,0.2165839633042972,0.257552448706881,0.46900591107247175,0.0037784041118188744,0.008045271773260077,0.02090717393608357,0.000609307236372811,0.0011485324246179286,0.0015202002341172661,0.0018067721836265147,0.001289607584126346,0.0015644298483916074,0.0005449536908426813,0.0031964846091278925,0.0009149402764928568,0.0009417324086900839,0.0001865532043747932,0.25337568717156456,0.2747001655449432,0.5331494771405353,0.0046869232582402035,0.01793762808766939,0.027847703831934367,0.0005449536908426813,0.001289607584126346,0.001459755646411523,0.0017320746876404692,0.0012190700043721373,0.001476452748862206,0.0005771304636077462,0.002958215608894631,0.0008877452190817973,0.0007963230246533975,0.00016940049620575267,0.23497982523793087,0.26612630712591206,0.5010776941065035,0.004174879960882509,0.01793762808766939,0.02353651502888776,0.0005771304636077462,0.0012190700043721373,34,0.0020799182821065187,output/training_runs/integrated_specialist_models/2026-08-03-17-53-54__a05__seed_314159/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.0015228414561931176,0.0017908098607685395,0.001166088201871444,0.0014132185408980502,0.0007860032433894352,0.002678177511593816,0.000872009141708697,0.0007065880081145881,0.00015632619694407358,0.21037185045218743,0.2619278187374946,0.5054120233641185,0.004333116047263243,0.008332701625777891,0.019311212493532345,0.0007860032433894352,0.0011660882018714438,0.0015653151318742366,0.0018740476330561236,0.0013647734011104553,0.0016546575796867866,0.0005679926508233153,0.0037010776159426303,0.0009529099370863183,0.0010819153046504278,0.00022353864768061765,0.2557119258705757,0.28824667340785226,0.5784987553991584,0.005130188983629248,0.01662902097723156,0.02869502012184631,0.0005679926508233153,0.001364773401110455,0.0015440782940336771,0.0018324287469123313,0.0012654308014909497,0.001533938060292418,0.0006769979471063752,0.003189627563768223,0.0009124595393975076,0.0008942516563825079,0.00018993242231234557,0.23304188816138155,0.27508724607267343,0.5419553893816385,0.004854573150595917,0.01662902097723156,0.02276615749325616,0.0006769979471063752,0.0012654308014909495,A05,global,periodic_closure_error_deg,True,False,False
A05,271828,2026-08-03-17-54-19__a05__seed_271828,completed,0.0014001346389842188,0.0016580615104940513,0.00114909862139902,0.001388924094439381,0.0006093068523222647,0.002788795087638071,0.0008600194581328581,0.0006514714500319559,0.0001548682789991439,0.2254203432700842,0.25740064782068695,0.46802753201097536,0.003785723923656501,0.008138688387295964,0.02090717835968253,0.0006093068523222647,0.0011490986213990198,0.0015190820013393938,0.0018051222782353045,0.0012882459707151237,0.0015625378049778486,0.0005449537316480518,0.00316731869690036,0.0009147258943303023,0.000961336909706906,0.00018428111534109733,0.24993838917532765,0.274544413534037,0.5372022366389345,0.004671438258094118,0.01800132248407553,0.027847707458502707,0.0005449537316480518,0.0012882459707151237,0.0014596083201618062,0.0017315918943646776,0.0012186722960570717,0.0014757309497086147,0.0005771302919851583,0.0029780568922692153,0.0008873726762315802,0.0008064041798694309,0.00016957469717012062,0.2376793662227059,0.265972530677362,0.5026148843249549,0.004168994505910388,0.01800132248407553,0.023536517776656392,0.0005771302919851583,0.0012186722960570717,39,0.002078946214169264,output/training_runs/integrated_specialist_models/2026-08-03-17-54-19__a05__seed_271828/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.00152337781606235,0.0017918263647188444,0.0011677760019055902,0.001414854216414696,0.0007860032337881715,0.0027292590506078156,0.0008717400445906302,0.0007093555657625122,0.00015913021465322396,0.21079944425094466,0.2618341910543374,0.5044875193923467,0.004316229833255595,0.008427204732009077,0.019311214420979494,0.0007860032337881715,0.0011677760019055902,0.0015608637348090365,0.0018685122965301842,0.00135916606917675,0.001648048493639279,0.0005679926496231573,0.0036702742639201013,0.0009510162864059615,0.001112729563022551,0.00021827362252571365,0.24695941494787113,0.287534352916764,0.5824496375699356,0.0051069707266359655,0.01669330845712209,0.028695026737046117,0.0005679926496231573,0.00135916606917675,0.0015421207754356934,0.001830169330624514,0.0012634710355411702,0.0015314513550269875,0.0006769979417056644,0.0031997666572639587,0.0009113781654982959,0.0009110425643925316,0.0001887019185894688,0.2288794295994079,0.2746842719855507,0.543468578481141,0.0048473879888092245,0.01669330845712209,0.022766162364443707,0.0006769979417056644,0.0012634710355411704,A05,global,periodic_closure_error_deg,True,False,False
A05,161803,2026-08-03-17-54-44__a05__seed_161803,completed,0.001396218063759627,0.0016531316329502616,0.001145566494582637,0.0013840381497530834,0.0006093071403601745,0.002638866177668628,0.000859212223221857,0.000649487062059727,0.00015234773487121244,0.22795117181377528,0.25709032052445047,0.467293735259757,0.003800307972811465,0.008110269352170948,0.02090718499508097,0.0006093071403601745,0.001145566494582637,0.0015157601635470055,0.001801279855729299,0.0012849113806789488,0.0015586990511517918,0.0005449535732272014,0.0032618684865114308,0.0009126523224436156,0.0009636648104900552,0.0001868134493123697,0.24669783761493377,0.27381942850952184,0.5363758306034732,0.004666308583199984,0.017872739110176214,0.027847721964776057,0.0005449535732272014,0.001284911380678949,0.0014559891136533166,0.0017272057443397802,0.0012152389376307929,0.0014713686004524376,0.0005771303567936879,0.0029503673320900293,0.0008859322728327363,0.0008065759362748911,0.00016958059209179106,0.2373245047143545,0.2654548745169862,0.5018347829316151,0.0041724207835678465,0.017872739110176214,0.023536528767730904,0.0005771303567936879,0.0012152389376307929,35,0.0020806211978197098,output/training_runs/integrated_specialist_models/2026-08-03-17-54-44__a05__seed_161803/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.0015229763409565014,0.0017911138107310665,0.0011672051265301854,0.001413914681428114,0.000786003195383117,0.0026032523932083733,0.0008719197273351365,0.0007164257971003421,0.00015693640920587002,0.21074400981310445,0.2618696780839926,0.5056642215969646,0.004346573751488218,0.008396918659542944,0.01931122598566239,0.000786003195383117,0.0011672051265301854,0.0015631816081512011,0.0018716189799337795,0.001361146747689272,0.0016512325246259732,0.0005679927588375314,0.0037657202720445416,0.0009513216661058699,0.0011151671978481806,0.00022123756289956078,0.24718456468925876,0.28763204467209147,0.5808708442006963,0.0050798483381946985,0.016568936212116962,0.02869504658264554,0.0005679927588375314,0.001361146747689272,0.001543078974553851,0.001831366395332423,0.0012641759371097288,0.0015325736030270436,0.0006769979771103241,0.0031844863326264575,0.000911620696720503,0.0009157964974742613,0.00018908698605271538,0.2289642872511816,0.274750861378042,0.5432675328988305,0.0048433984586108885,0.016568936212116962,0.022766176978006356,0.0006769979771103241,0.0012641759371097288,A05,global,periodic_closure_error_deg,True,False,False
A06,314159,2026-08-03-17-55-07__a06__seed_314159,completed,0.0013990317283780634,0.0016566330474488632,0.0011477496184772243,0.0013874141718599852,0.0006093071019551198,0.002807721802934997,0.0008587917001858864,0.0006923495597426885,0.00015086272641968166,0.24283809328833103,0.25689260441973627,0.4742200825399716,0.003792265750549263,0.008167566934241137,0.02090718499508097,0.0006093071019551198,0.0011477496184772245,0.0015163361486207878,0.0018017574459392046,0.0012854253570366181,0.0015594676549684331,0.0005449537100452085,0.0030330926516926597,0.0009122967014707216,0.001031648797299905,0.00019282759193371444,0.23422742395418508,0.27369930296329653,0.5405691245464237,0.004608917165169326,0.018007536959418625,0.027847721964776057,0.0005449537100452085,0.0012854253570366183,0.0014576839384994257,0.0017291952466940341,0.001216587487756921,0.0014734409134142094,0.0005771304060001642,0.002920407227313828,0.000885544200828304,0.0008619991785212967,0.00017184515917669806,0.23853275862125803,0.2652959536915164,0.5073946035431977,0.004202529864675714,0.018007536959418625,0.023536528767730904,0.0005771304060001642,0.0012165874877569213,16,0.001856722286902368,output/training_runs/integrated_specialist_models/2026-08-03-17-55-07__a06__seed_314159/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.0015242041574483754,0.0017919929811465395,0.0011667950229656166,0.0014138831082329939,0.0007860034066109173,0.002726901461022851,0.000871132876412972,0.0007542644245742061,0.00015841174283312478,0.22338922896432611,0.2615642668056239,0.5048108981653249,0.004328247852957482,0.00846170823522302,0.019311220203320944,0.0007860034066109173,0.0011667950229656166,0.001558459206829765,0.0018659173099427973,0.0013561295767667997,0.001645193286673856,0.0005679926832275801,0.0035033348975275934,0.0009476650329194896,0.0011931848388222843,0.00022796048155082656,0.22033693747713887,0.28636618645546447,0.5899079825833566,0.005023743134874897,0.016685622067204878,0.028695039967445733,0.0005679926832275801,0.0013561295767667997,0.0015413316821390704,0.001828955145544668,0.0012614622998662081,0.001529538197453425,0.0006769980449192487,0.0031151181792752228,0.0009093989546662307,0.0009737246316982453,0.00019318611219197568,0.22186308322073248,0.2739652266305442,0.5473594403743407,0.004857058339117778,0.016685622067204878,0.022766169671225033,0.0006769980449192487,0.0012614622998662081,A06,global,mae_deg,False,False,False
A06,271828,2026-08-03-17-55-30__a06__seed_271828,completed,0.0014000924171548015,0.0016578607182252325,0.001149507242541182,0.0013889785057867184,0.0006093073323854475,0.0026848074025185315,0.0008595626218382745,0.0006953523273474162,0.00015021050762459363,0.2379850467128987,0.25709892401102363,0.4734667911765931,0.003801121222393417,0.008082931261190213,0.020907198265877856,0.0006093073323854475,0.001149507242541182,0.00151806493590396,0.001803415112055767,0.0012881993373569916,0.0015620001210765787,0.0005449537628521587,0.0030230380591664717,0.0009135855770059564,0.001031500496181477,0.0001889193767955899,0.24759671392397256,0.2741626213289418,0.5429824134480019,0.004801451783926342,0.01773160555116611,0.027847720151491888,0.0005449537628521587,0.0012881993373569914,0.0014590786765293806,0.0017306379151404993,0.0012188532899490869,0.0014754893134316487,0.0005771305476188031,0.002853922730842501,0.0008865740994221154,0.0008634264117644466,0.0001695649422100918,0.24279088031843565,0.26563077266998275,0.5082246023122976,0.004250665390323432,0.01773160555116611,0.023536534263268162,0.0005771305476188031,0.0012188532899490869,2,0.001857561757788062,output/training_runs/integrated_specialist_models/2026-08-03-17-55-30__a06__seed_271828/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.001522358183383036,0.001790165441190703,0.0011657295750667862,0.0014127295482007996,0.0007860031281742714,0.0026141310469890797,0.0008707765942107462,0.000733994168935094,0.00015518903289252689,0.2208901938636456,0.26143122229784616,0.5066815211241326,0.0043372742127157195,0.008364060600488842,0.01931123369545099,0.0007860031281742714,0.0011657295750667864,0.0015612114763370992,0.0018690291693393148,0.0013602875925100048,0.0016495933712260351,0.0005679927156318449,0.0035412817127086858,0.0009503354296029526,0.0011936161119836506,0.00022177846171304378,0.22631149718477003,0.28733616596159595,0.5867492842295254,0.005194008683860049,0.016424436179190628,0.028695030044646023,0.0005679927156318449,0.0013602875925100048,0.0015417848298600674,0.0018295973052650087,0.0012630085837883956,0.0015311614597134176,0.000676997921903058,0.0030777063798488827,0.0009105560119068494,0.0009638051404593724,0.00018848374730278533,0.2236008455242078,0.274383694129721,0.5467154026768289,0.004845648058649405,0.016424436179190628,0.02276617454241258,0.000676997921903058,0.0012630085837883956,A06,global,mae_deg,False,False,False
A06,161803,2026-08-03-17-55-53__a06__seed_161803,completed,0.001412722956910762,0.0016743058639462295,0.0011650422914435542,0.0014073470097811353,0.0006093071211576472,0.0026852695323292927,0.0008636568262131894,0.0007024893450752361,0.00016077085090822674,0.26155099321754144,0.25851151347877216,0.4670470453589476,0.0038010707045294423,0.008076195505978326,0.020907198265877856,0.0006093071211576472,0.0011650422914435544,0.00152114409389699,0.0018088240665440967,0.0012934892737125124,0.001569250493787927,0.0005449537172461563,0.003101118736170822,0.000915108619325681,0.0010402277952117711,0.00019398085612534936,0.24543037089342618,0.2747679493064365,0.5374164748071937,0.00454656305302715,0.018182136378677813,0.02784773465776524,0.0005449537172461563,0.0012934892737125124,0.0014669335254038763,0.0017415649652451628,0.0012292657825780334,0.0014882987517845308,0.0005771304192019017,0.0028931941342500564,0.0008893827227694352,0.0008713585701435036,0.00017737585351678802,0.2534906820554838,0.2666397313926043,0.5022317600830707,0.004180882837079669,0.018182136378677813,0.023536539758805416,0.0005771304192019017,0.0012292657825780334,26,0.0018603102071210742,output/training_runs/integrated_specialist_models/2026-08-03-17-55-53__a06__seed_161803/best_model.pt,1022,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.0015273835394407746,0.0017967328363482494,0.0011740967033956112,0.001421378443873045,0.0007860032049843806,0.0025951926736888843,0.0008726308688041447,0.000767057331893401,0.000162309870852107,0.2463938678452024,0.26212200989086926,0.5012079031236124,0.004369326642955187,0.008374676193975587,0.01931122984055669,0.0007860032049843806,0.0011740967033956112,0.0015598639123790038,0.0018680147829899106,0.0013591623798246623,0.0016488986954337648,0.0005679926856278961,0.0035640134734934415,0.0009491748820007733,0.0011848527530073812,0.00022529480401125773,0.2420508008239764,0.2870429700511704,0.5876027582336414,0.004993048962759615,0.01685972917964698,0.028695049890245444,0.0005679926856278961,0.0013591623798246623,0.001543623725909889,0.0018323738096690803,0.0012666295416101367,0.0015351385696534047,0.0006769979453061383,0.003079603073591163,0.0009109028754024591,0.0009759550424503911,0.00019380233743168237,0.24422233433458934,0.27458248997101986,0.544405330678627,0.004823699936135664,0.01685972917964698,0.022766176978006356,0.0006769979453061383,0.0012666295416101367,A06,global,mae_deg,False,False,False
A07,314159,2026-08-03-17-56-16__a07__seed_314159,completed,0.0013997604203063773,0.001656483778948266,0.0011471844726448981,0.0013860265953530813,0.000609307293980393,0.002760725908555417,0.0008596804358768855,0.0006752285179826095,0.0001521656661677473,0.24812461091357293,0.25717722069999327,0.47316465122792073,0.0037925169235300663,0.008206213535319126,0.020907189418679934,0.000609307293980393,0.0011471844726448981,0.0015185597464861835,0.0018050863392683287,0.0012902597203128519,0.001564639616686751,0.0005449536860420494,0.0029503748334201094,0.0009144194262345167,0.0010368375338076316,0.00018880584997272665,0.22434117823718358,0.27446727045311003,0.5385713726079906,0.004648571566803396,0.017987628317762367,0.027847712898355213,0.0005449536860420494,0.0012902597203128514,0.0014591600833962803,0.0017307850591082971,0.0012187220964788748,0.0014753331060199165,0.0005771304900112212,0.0028555503709877627,0.0008870499310557011,0.0008560330258951205,0.00017048575807023696,0.23623289457537824,0.2658222455765516,0.5058680119179556,0.004164013882970076,0.017987628317762367,0.023536528767730904,0.0005771304900112212,0.001218722096478875,4,0.0018563482444733381,output/training_runs/integrated_specialist_models/2026-08-03-17-56-16__a07__seed_314159/best_model.pt,878,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.0015198493000419281,0.0017855196726402425,0.001160773702576031,0.001405955378508497,0.0007860033682058628,0.0026911406130532126,0.0008694942976908143,0.0007559313083586004,0.000153786000552561,0.23386443348453329,0.2610357800525685,0.5079958018273404,0.004332357232828107,0.008501167619648307,0.01931122598566239,0.0007860033682058628,0.0011607737025760307,0.001562508266624637,0.0018704597076222833,0.0013603930379071792,0.0016501955712786205,0.0005679926544237892,0.003438230275992128,0.0009503809324114162,0.0011939228711572965,0.0002226113061494605,0.22367218821538148,0.2872993713600626,0.585943976489303,0.005074344791475937,0.0166675050523687,0.02869503665984583,0.0005679926544237892,0.001360393037907179,0.0015411787833332824,0.0018279896901312633,0.0012605833702416052,0.0015280754748935588,0.0006769980113148259,0.00306468544452267,0.0009099376150511153,0.0009749270897579485,0.00018819865335101073,0.22876831084995736,0.27416757570631556,0.5469698891583217,0.004779303404098389,0.0166675050523687,0.022766169671225033,0.0006769980113148259,0.001260583370241605,A07,global,mae_deg,False,False,False
A07,271828,2026-08-03-17-56-38__a07__seed_271828,completed,0.0013999307036230274,0.0016579533586778712,0.001148218249055985,0.0013885182007977797,0.000609307236372811,0.002630600129098272,0.0008599085722121162,0.0006884286352961333,0.00015259834698330157,0.2452665467698926,0.2572319584870472,0.4719611120052793,0.0037861163852318754,0.008048891831765173,0.020907189418679934,0.000609307236372811,0.001148218249055985,0.001519160536546591,0.0018054601745625572,0.0012904646481781826,0.0015651947694355036,0.0005449535972303606,0.0031481708349775073,0.0009149621651130194,0.0010309795004114048,0.00018701512313834198,0.23848881673029323,0.27469376278635244,0.5328495630464692,0.004626068231827072,0.018072014503714155,0.027847721964776057,0.0005449535972303606,0.001290464648178183,0.001459545620084809,0.0017317067666202147,0.0012193414486170839,0.0014768564851166414,0.0005771304168015858,0.0028893854820378887,0.0008874353686625678,0.000859704067853769,0.00016980673506082175,0.2418776817500929,0.26596286063669977,0.5024053375258742,0.004166289326960831,0.018072014503714155,0.02353653151549953,0.0005771304168015858,0.0012193414486170839,8,0.0018567264778539538,output/training_runs/integrated_specialist_models/2026-08-03-17-56-38__a07__seed_271828/best_model.pt,878,0,,output/training_campaigns/2026-08-03-17-49-23_wave52r_integrated_specialist_model_2026_08_02,0.001522103553977505,0.0017898076073074522,0.001164710467412115,0.0014117901301708275,0.0007860032337881715,0.0025779634580950996,0.0008710277636947253,0.000756090584321466,0.00015703059411570735,0.2297480315616024,0.26156104241650535,0.5061870171140438,0.004332420383182609,0.00833838307749982,0.019311220203320944,0.0007860032337881715,0.001164710467412115,0.0015605636648869416,0.0018682047040271326,0.0013582601405785692,0.001647738294273097,0.0005679928044435337,0.0035681268726273072,0.0009493787811465803,0.00119641698061575,0.00021911811346514562,0.22142923458089328,0.2869940044717513,0.5853077572806656,0.005040938459561033,0.01675152801264179,0.028695049890245444,0.0005679928044435337,0.0013582601405785688,0.0015413336094322232,0.0018290061556672924,0.001261485303995342,0.001529764212221962,0.0006769980191158526,0.003073045165361203,0.0009102032724206526,0.0009762537824686079,0.00018807435379042647,0.22558863307124782,0.2742775234441283,0.5457473871973547,0.004831452429350437,0.01675152801264179,0.022766169671225033,0.0006769980191158526,0.001261485303995342,A07,global,mae_deg,False,True,False
