epoch,curve_loss,spectral_loss,derivative_loss,weak_loss,active_spectral_weight,active_derivative_weight,active_weak_weight,total_loss,curve_gradient_norm,spectral_gradient_norm,derivative_gradient_norm,weak_gradient_norm,validation_curve_mae_deg
1,0.01716289483010769,0.0,0.0,0.0,0.0,0.0,0.0,0.01716289483010769,0.0007571619935333729,nan,nan,nan,0.0018180503975600004
2,0.017159495502710342,0.0,0.0,0.0,0.0,0.0,0.0,0.017159495502710342,nan,nan,nan,nan,0.0018175422446802258
3,0.01715608686208725,0.0,0.0,0.0,0.0,0.0,0.0,0.01715608686208725,nan,nan,nan,nan,0.001816052827052772
4,0.017152758315205574,0.0,0.0,0.0,0.0,0.0,0.0,0.017152758315205574,nan,nan,nan,nan,0.0018150495598092675
5,0.017149535939097404,0.0,0.0,0.0,0.0,0.0,0.0,0.017149535939097404,nan,nan,nan,nan,0.0018147871596738696
6,0.017146224156022072,0.0,0.0,0.0,0.0,0.0,0.0,0.017146224156022072,nan,nan,nan,nan,0.0018147819209843874
7,0.01714293844997883,0.0,0.0,0.0,0.0,0.0,0.0,0.01714293844997883,nan,nan,nan,nan,0.0018144880887120962
8,0.017139723524451256,0.0,0.0,0.0,0.0,0.0,0.0,0.017139723524451256,0.0007261081482283771,nan,nan,nan,0.001813718001358211
9,0.017136484384536743,0.0,0.0,0.0,0.0,0.0,0.0,0.017136484384536743,nan,nan,nan,nan,0.001812690868973732
10,0.017133226618170738,0.0,0.0,0.0,0.0,0.0,0.0,0.017133226618170738,nan,nan,nan,nan,0.0018117402214556932
11,0.017129994928836823,0.0,0.0,0.0,0.0,0.0,0.0,0.017129994928836823,nan,nan,nan,nan,0.001811073045246303
12,0.0171267781406641,0.0,0.0,0.0,0.0,0.0,0.0,0.0171267781406641,nan,nan,nan,nan,0.0018106591887772083
13,0.017123553901910782,0.0,0.0,0.0,0.0,0.0,0.0,0.017123553901910782,nan,nan,nan,nan,0.001810327172279358
14,0.017120331525802612,0.0,0.0,0.0,0.0,0.0,0.0,0.017120331525802612,nan,nan,nan,nan,0.0018099164590239525
15,0.017117105424404144,0.0,0.0,0.0,0.0,0.0,0.0,0.017117105424404144,nan,nan,nan,nan,0.001809381414204836
16,0.01711389236152172,0.0,0.0,0.0,0.0,0.0,0.0,0.01711389236152172,0.0006955979042686522,nan,nan,nan,0.0018087776843458414
17,0.017110688611865044,0.0,0.0,0.0,0.0,0.0,0.0,0.017110688611865044,nan,nan,nan,nan,0.0018081750022247434
18,0.01710747368633747,0.0,0.0,0.0,0.0,0.0,0.0,0.01710747368633747,nan,nan,nan,nan,0.0018075959524139762
19,0.017104260623455048,0.0,0.0,0.0,0.0,0.0,0.0,0.017104260623455048,nan,nan,nan,nan,0.0018070186488330364
20,0.017101062461733818,0.0,0.0,0.0,0.0,0.0,0.0,0.017101062461733818,nan,nan,nan,nan,0.0018064317991957068
21,0.017097866162657738,0.0,0.0,0.0,0.0,0.0,0.0,0.017097866162657738,nan,nan,nan,nan,0.0018058717250823975
22,0.017094668000936508,0.0,0.0,0.0,0.0,0.0,0.0,0.017094668000936508,nan,nan,nan,nan,0.001805393025279045
23,0.017091477289795876,0.0,0.0,0.0,0.0,0.0,0.0,0.017091477289795876,nan,nan,nan,nan,0.0018050018697977066
24,0.01708829216659069,0.0,0.0,0.0,0.0,0.0,0.0,0.01708829216659069,0.0006636171019636095,nan,nan,nan,0.0018046267796307802
25,0.017085110768675804,0.0,0.0,0.0,0.0,0.0,0.0,0.017085110768675804,nan,nan,nan,nan,0.0018041677540168166
26,0.017081934958696365,0.0,0.0,0.0,0.0,0.0,0.0,0.017081934958696365,nan,nan,nan,nan,0.0018035902176052332
27,0.017078764736652374,0.0,0.0,0.0,0.0,0.0,0.0,0.017078764736652374,nan,nan,nan,nan,0.0018029677448794246
28,0.017075596377253532,0.0,0.0,0.0,0.0,0.0,0.0,0.017075596377253532,nan,nan,nan,nan,0.0018024210585281253
29,0.017072435468435287,0.0,0.0,0.0,0.0,0.0,0.0,0.017072435468435287,nan,nan,nan,nan,0.001802010228857398
30,0.017069276422262192,0.0,0.0,0.0,0.0,0.0,0.0,0.017069276422262192,nan,nan,nan,nan,0.0018016749527305365
31,0.017066121101379395,0.0,0.0,0.0,0.0,0.0,0.0,0.017066121101379395,nan,nan,nan,nan,0.0018012889195233583
32,0.017062973231077194,0.0,0.0,0.0,0.0,0.0,0.0,0.017062973231077194,0.0006301954272203147,nan,nan,nan,0.0018007750622928143
33,0.017059825360774994,0.0,0.0,0.0,0.0,0.0,0.0,0.017059825360774994,nan,nan,nan,nan,0.0018001754069700837
34,0.01705668494105339,0.0,0.0,0.0,0.0,0.0,0.0,0.01705668494105339,nan,nan,nan,nan,0.0017996076494455338
35,0.017053548246622086,0.0,0.0,0.0,0.0,0.0,0.0,0.017053548246622086,nan,nan,nan,nan,0.001799152116291225
36,0.01705041155219078,0.0,0.0,0.0,0.0,0.0,0.0,0.01705041155219078,nan,nan,nan,nan,0.0017987872706726193
37,0.017047276720404625,0.0,0.0,0.0,0.0,0.0,0.0,0.017047276720404625,nan,nan,nan,nan,0.0017984266160055995
38,0.017044147476553917,0.0,0.0,0.0,0.0,0.0,0.0,0.017044147476553917,nan,nan,nan,nan,0.001798005891032517
39,0.017041021957993507,0.0,0.0,0.0,0.0,0.0,0.0,0.017041021957993507,nan,nan,nan,nan,0.0017975306836888194
40,0.01703789085149765,0.0,0.0,0.0,0.0,0.0,0.0,0.01703789085149765,0.0006041054730303586,nan,nan,nan,0.0017970484914258122
41,0.01703476533293724,0.0,0.0,0.0,0.0,0.0,0.0,0.01703476533293724,nan,nan,nan,nan,0.001796593889594078
42,0.017031637951731682,0.0,0.0,0.0,0.0,0.0,0.0,0.017031637951731682,nan,nan,nan,nan,0.0017961685080081224
43,0.017028512433171272,0.0,0.0,0.0,0.0,0.0,0.0,0.017028512433171272,nan,nan,nan,nan,0.001795762567780912
44,0.017025383189320564,0.0,0.0,0.0,0.0,0.0,0.0,0.017025383189320564,nan,nan,nan,nan,0.00179537374060601
45,0.017022252082824707,0.0,0.0,0.0,0.0,0.0,0.0,0.017022252082824707,nan,nan,nan,nan,0.001794997020624578
46,0.0170191191136837,0.0,0.0,0.0,0.0,0.0,0.0,0.0170191191136837,nan,nan,nan,nan,0.001794613664969802
47,0.017015982419252396,0.0,0.0,0.0,0.0,0.0,0.0,0.017015982419252396,nan,nan,nan,nan,0.001794206677004695
48,0.017012840136885643,0.0,0.0,0.0,0.0,0.0,0.0,0.017012840136885643,0.0005831129965372384,nan,nan,nan,0.001793788163922727
