epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,0.02687900699675083,0.43583929538726807,0.0,0.0,0.46271830797195435,0.002034456469118595
2,0.02687653712928295,0.4357524812221527,0.0,0.0,0.4626290202140808,0.002033670898526907
3,0.02687360905110836,0.43566372990608215,0.0,0.0,0.46253734827041626,0.0020328492391854525
4,0.02687055803835392,0.43557125329971313,0.0,0.0,0.4624418020248413,0.0020323351491242647
5,0.026867257431149483,0.435474693775177,0.0,0.0,0.46234196424484253,0.0020322082564234734
6,0.02686357870697975,0.43537232279777527,0.0,0.0,0.4622358977794647,0.0020323339849710464
7,0.02685956098139286,0.4352623224258423,0.0,0.0,0.4621218740940094,0.002032536081969738
8,0.0268552266061306,0.4351445734500885,0.0,0.0,0.4619998037815094,0.0020326615776866674
9,0.026850469410419464,0.43501776456832886,0.0,0.0,0.4618682265281677,0.0020326455123722553
10,0.02684519998729229,0.4348800778388977,0.0,0.0,0.46172526478767395,0.002032526070252061
11,0.026839401572942734,0.4347302317619324,0.0,0.0,0.4615696370601654,0.002032391494140029
12,0.026833103969693184,0.43456780910491943,0.0,0.0,0.46140092611312866,0.002032335614785552
13,0.026826296001672745,0.43439221382141113,0.0,0.0,0.4612185060977936,0.0020324266515672207
