epoch,curve_loss,mean_loss,shape_loss,compliance_loss,total_loss,effective_compliance_weight,raw_compliance_gradient_cosine,mean_compliance_gradient_cosine,shape_compliance_gradient_cosine,compliance_gradient_norm,derivative_mean_deg_per_nm,derivative_negative_fraction,validation_curve_mae_deg
17,0.01711047627031803,0.009345844388008118,0.010329739190638065,1627.833740234375,162.80540466308594,0.1,-0.08301586657762527,-0.08356764912605286,-0.0061101182363927364,744.6141357421875,-1.009836481102866e-08,0.4785185158252716,0.0018112064572051167
18,0.017111290246248245,0.0093467328697443,0.01032990776002407,1625.0718994140625,162.5292205810547,0.1,-0.5145552754402161,-0.47315043210983276,-0.2562919557094574,743.7329711914062,2.067091919855102e-08,0.3955555558204651,0.0018149487441405654
19,0.017115518450737,0.009350564330816269,0.010331356897950172,1621.336669921875,162.15570068359375,0.1,-0.7339213490486145,-0.7494133710861206,-0.3090783953666687,742.9473266601562,6.232939142591931e-08,0.32592591643333435,0.0018198142061010003
20,0.01712491549551487,0.00935890432447195,0.01033470407128334,1616.957275390625,161.7177734375,0.1,-0.806407630443573,-0.8707506656646729,-0.31964775919914246,742.6307373046875,1.1123186283157338e-07,0.27703702449798584,0.00182577024679631
21,0.01714077964425087,0.009372991509735584,0.010340346954762936,1612.112548828125,161.2333221435547,0.1,-0.8338125944137573,-0.9217046499252319,-0.3218575716018677,743.0498657226562,1.6541102354494797e-07,0.2414814829826355,0.0018328080186620355
22,0.017164038494229317,0.009393801912665367,0.010348508134484291,1606.9193115234375,160.7140350341797,0.1,-0.8468228578567505,-0.9454257488250732,-0.32101649045944214,744.4028930664062,2.235858005406044e-07,0.2074074000120163,0.001840903190895915
23,0.01719534769654274,0.00942208431661129,0.010359296575188637,1601.4595947265625,160.16810607910156,0.1,-0.8543953895568848,-0.9579101800918579,-0.3183313012123108,746.836181640625,2.848486815310025e-07,0.17925925552845,0.001850024564191699
24,0.017235167324543,0.009458416141569614,0.01037275418639183,1595.7947998046875,159.60166931152344,0.1,-0.8595413565635681,-0.9653010368347168,-0.3141528069972992,750.4495239257812,3.485295678729017e-07,0.15555556118488312,0.0018601332558318973
25,0.017283814027905464,0.009503239765763283,0.010388881899416447,1589.971435546875,159.0194091796875,0.1,-0.8634176254272461,-0.9701777696609497,-0.30862608551979065,755.2953491210938,4.141184319905733e-07,0.13925926387310028,0.0018711538286879659
26,0.017341503873467445,0.00955688301473856,0.010407650843262672,1584.0257568359375,158.42491149902344,0.1,-0.8665363788604736,-0.9737253785133362,-0.301865816116333,761.383544921875,4.812141582988261e-07,0.1259259283542633,0.0018830890767276287
27,0.0174083448946476,0.009619585238397121,0.010428999550640583,1577.9874267578125,157.8211669921875,0.1,-0.8691681623458862,-0.9765368103981018,-0.2940056324005127,768.6888427734375,5.494925403581874e-07,0.1066666692495346,0.0018958814907819033
28,0.017484353855252266,0.009691504761576653,0.010452828370034695,1571.88037109375,157.21055603027344,0.1,-0.8714832663536072,-0.9789270758628845,-0.28520479798316956,777.1561279296875,6.186853624967625e-07,0.0918518528342247,0.0019094642484560609
