epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,0.01749066449701786,0.42433488368988037,0.0,0.0,0.4418255388736725,0.003165388712659478
2,0.03458830341696739,66.8243179321289,0.0,0.0,66.8589096069336,0.0032348374370485544
3,0.036414872854948044,58.50986099243164,0.0,0.0,58.5462760925293,0.0030559629667550325
4,0.033521994948387146,36.825740814208984,0.0,0.0,36.8592643737793,0.002765539800748229
5,0.0294105876237154,15.206574440002441,0.0,0.0,15.235984802246094,0.002476171590387821
6,0.024832837283611298,10.206735610961914,0.0,0.0,10.231568336486816,0.002441616030409932
7,0.02405518665909767,11.716869354248047,0.0,0.0,11.740924835205078,0.0023545806761831045
8,0.022891102358698845,13.72852897644043,0.0,0.0,13.751420021057129,0.0022717993706464767
9,0.021999461576342583,13.25819206237793,0.0,0.0,13.280191421508789,0.0021785348653793335
10,0.02109895832836628,8.884623527526855,0.0,0.0,8.905722618103027,0.002083925763145089
11,0.020109029486775398,5.2108683586120605,0.0,0.0,5.230977535247803,0.002053310861811042
12,0.019768601283431053,4.349731922149658,0.0,0.0,4.369500637054443,0.002089628716930747
13,0.020120691508054733,4.7023210525512695,0.0,0.0,4.722441673278809,0.0020598580595105886
14,0.019866764545440674,5.443483352661133,0.0,0.0,5.463350296020508,0.002051857067272067
15,0.019759973511099815,5.173808574676514,0.0,0.0,5.193568706512451,0.0020097342785447836
16,0.0193756353110075,3.8752291202545166,0.0,0.0,3.8946046829223633,0.001971574267372489
17,0.018966106697916985,2.9462759494781494,0.0,0.0,2.9652421474456787,0.0019984417594969273
18,0.019042879343032837,2.339719295501709,0.0,0.0,2.358762264251709,0.002011837437748909
19,0.018953513354063034,1.7846330404281616,0.0,0.0,1.8035866022109985,0.0020327346865087748
20,0.018968746066093445,2.346681594848633,0.0,0.0,2.3656504154205322,0.002059017773717642
21,0.019186681136488914,2.4013595581054688,0.0,0.0,2.420546293258667,0.002006284426897764
22,0.018791789188981056,2.1340885162353516,0.0,0.0,2.1528801918029785,0.0019763680174946785
23,0.01857084408402443,2.0938289165496826,0.0,0.0,2.1123998165130615,0.0019812730606645346
24,0.018559250980615616,1.6004475355148315,0.0,0.0,1.6190067529678345,0.0019497514003887773
25,0.018188858404755592,1.5114078521728516,0.0,0.0,1.5295966863632202,0.001949569210410118
26,0.018118998035788536,1.4268758296966553,0.0,0.0,1.4449948072433472,0.001939262612722814
27,0.018037131056189537,1.501260757446289,0.0,0.0,1.5192978382110596,0.0019123025704175234
28,0.017900435253977776,1.3774957656860352,0.0,0.0,1.3953962326049805,0.0018814365612342954
29,0.017748229205608368,1.39897620677948,0.0,0.0,1.416724443435669,0.0018841108540073037
30,0.01776081509888172,1.2614384889602661,0.0,0.0,1.2791993618011475,0.0018863910809159279
31,0.01767207868397236,0.9924809336662292,0.0,0.0,1.01015305519104,0.0018874836387112737
32,0.017614593729376793,1.0399236679077148,0.0,0.0,1.0575382709503174,0.001885034260340035
33,0.017646828666329384,0.884698212146759,0.0,0.0,0.9023450613021851,0.0018705955008044839
34,0.017591655254364014,0.9086700081825256,0.0,0.0,0.9262616634368896,0.0018611442064866424
35,0.017512544989585876,0.8656653761863708,0.0,0.0,0.8831779360771179,0.001865362050011754
36,0.017550859600305557,0.8113756775856018,0.0,0.0,0.8289265632629395,0.0018429771298542619
37,0.01738770678639412,0.7957566380500793,0.0,0.0,0.813144326210022,0.0018601478077471256
38,0.017501892521977425,0.7887991666793823,0.0,0.0,0.8063010573387146,0.0018443851731717587
39,0.01739308051764965,0.822348415851593,0.0,0.0,0.8397414684295654,0.0018395952647551894
40,0.017433293163776398,0.8394913077354431,0.0,0.0,0.8569245934486389,0.0018263478996232152
41,0.01740657351911068,0.7651584148406982,0.0,0.0,0.7825649976730347,0.001823512022383511
42,0.01737728714942932,0.7557605504989624,0.0,0.0,0.7731378078460693,0.0018256842158734798
43,0.01732448674738407,0.7030345797538757,0.0,0.0,0.7203590869903564,0.0018280405784025788
44,0.01732068508863449,0.6663578748703003,0.0,0.0,0.6836785674095154,0.0018152504926547408
45,0.017274532467126846,0.7010613679885864,0.0,0.0,0.7183359265327454,0.0018116496503353119
46,0.017272505909204483,0.6273921132087708,0.0,0.0,0.6446646451950073,0.0018170775147154927
47,0.017262013629078865,0.6692900657653809,0.0,0.0,0.686552107334137,0.001820713048800826
48,0.017237147316336632,0.6208857297897339,0.0,0.0,0.6381228566169739,0.001819459954276681
