group_domain,group,curve_count,curve_mae_deg,mean_uncertainty_score,spearman_correlation,marginal_90_coverage,marginal_90_mean_width_deg
torque,torque_high,37,0.0011438672814682123,0.18335088416783832,-0.21605307860818965,0.9232342694256757,0.006831089810522579
torque,torque_low,25,0.0019111515259758486,0.1829578740139118,0.26490133262013327,0.8591796875,0.006831089810522578
torque,torque_mid,35,0.001226822792546037,0.1850398486960012,-0.05213279989595751,0.9243303571428572,0.006831089810522578
speed,speed_high,24,0.002940904565743646,0.18313688716167564,-0.08148500451907043,0.73638916015625,0.006831089810522578
speed,speed_low,43,0.0006019070444378456,0.18490997607321918,-0.17155055682749523,0.9989893713662791,0.00683108981052258
speed,speed_mid,30,0.0012192320938052162,0.18293033352964047,0.17127028907158787,0.9120279947916666,0.006831089810522578
temperature,temperature_low,25,0.001007710740111184,0.1829578740139118,-0.416881380039654,0.95943359375,0.006831089810522578
temperature,temperature_mid,72,0.0014978875944451635,0.18417190859125082,0.05266745375618604,0.8889567057291666,0.006831089810522578
support,supported_core,97,0.0013715533536374368,0.18385901308162736,-0.030909838564448268,0.9071208521262887,0.006831089810522578
