theta,theta_dot,tau_load,T,theta_TE
359.98330175772861,-499.63781601403412,94.094526063743402,25.559999999999999,0.0083727493085818862
359.97404920558023,-499.63781601403412,93.957912201632496,25.609999999999999,0.0084725984667187414
359.96479406849397,-499.77740265820034,93.319665589292697,25.609999999999999,0.0084163631431086565
359.95553920976539,-499.76237134415533,94.110976947662493,25.469999999999999,0.0082871783516845973
359.94628691838273,-499.62373466134409,94.110976947662493,25.469999999999999,0.0083015227943619586
359.93703439935791,-499.63602734132564,94.212304855859898,25.789999999999999,0.0084158395291547804
359.9277797620739,-499.75041333750562,93.570958801622297,25.460000000000001,0.0084107369232450987
359.91851749106189,-500.16263464762551,92.476378974482898,25.850000000000001,0.0082276088850690363
359.90925666876558,-500.08440400056514,92.476378974482898,25.850000000000001,0.0081062316814157105
359.89999537356789,-500.10994067389902,93.617450430089306,25.469999999999999,0.0082035083291679984
359.89073347300007,-500.14263066406704,94.834577421495595,25.890000000000001,0.0083146337470965358
359.88146840904926,-500.31345334299294,93.046199446463504,25.82,0.0082653916178649992
359.87220344237073,-500.30820064136446,94.148408669043604,25.82,0.0081686944563872325
359.86294054737056,-500.19633000980519,94.148408669043604,25.559999999999999,0.0082210513464809811
359.85367904417313,-500.12117265914816,94.327222624686101,25.559999999999999,0.0083759520239434816
359.84441558416069,-500.22684067169217,94.208251739532002,25.620000000000001,0.0084054045864305517
359.83515313825933,-500.17207867464606,94.208251739532002,25.620000000000001,0.0083641056076400478
359.82589369329628,-500.01002800502135,95.035802726245294,25.539999999999999,0.0083954104506722884
359.81662979245692,-500.25064532506997,95.892440783076395,25.670000000000002,0.0086095380702827049
359.80736278618542,-500.41833865939998,96.850406748104902,25.460000000000001,0.0087623981115966879
359.79809466232098,-500.47868867993429,96.365463300402595,25.460000000000001,0.0086474842860319607
359.78882288043189,-500.67622201044747,96.365463300402595,25.75,0.008504712535072588
359.77954738980276,-500.876493975024,97.284090195189805,25.43,0.0086122451143645223
359.77027269804955,-500.83335467375969,98.432075790414302,25.789999999999999,0.0088235849675170844
359.76099566660497,-500.95969800607753,97.757589549730994,25.420000000000002,0.0089674432621111837
359.75172335902465,-500.70460933728594,96.572410651732795,25.91,0.0089304739022836865
359.74245524861726,-500.47796199901398,95.405351567906294,25.91,0.0089603859096853786
359.73318823509879,-500.41872999647637,96.472036417965498,25.890000000000001,0.0090381513481571432
359.72392138507433,-500.40990132343069,97.3961469407257,25.890000000000001,0.0089749373127351959
359.71465167588872,-500.56429602319133,97.3961469407257,25.510000000000002,0.008837636568331815
359.70538000472828,-500.67024266087475,97.892772900196704,25.870000000000001,0.0087960912987858873
359.69610806761739,-500.68460399071989,96.590768884512102,25.530000000000001,0.0090288163898372773
359.68683695524675,-500.64006801334347,96.590768884512102,25.530000000000001,0.0092568610602807369
359.67756655066688,-500.60184731195938,96.4224453476006,25.73,0.009243469690100559
359.66829653001247,-500.58111533943304,95.720302548444593,25.57,0.0091021218245169802
359.65903121253064,-500.32714401812638,96.358310742176897,25.59,0.0090381296163684482
359.64976690192594,-500.27277265466887,96.358310742176897,25.59,0.0090747192012754271
359.64050751593862,-500.00684331572069,97.101223123219398,25.539999999999999,0.0090238224286221819
359.63125162446937,-499.81813933975701,97.829591969202994,25.539999999999999,0.0089211513675666303
359.6219981637654,-499.68687801211877,96.694242560177202,25.449999999999999,0.0089924886017294613
359.61274809928426,-499.50348198356033,96.897852051002005,25.449999999999999,0.0092328453630034883
359.60350205707397,-499.2862793538128,96.897852051002005,25.77,0.0094224088329300515
359.59425524187657,-499.3280206599253,97.662698943936704,25.460000000000001,0.0093240725505623102
359.58500447682718,-499.54131266690752,99.127781287167196,25.890000000000001,0.0091508124099445379
359.57575309401233,-499.57467200373964,99.127781287167196,25.890000000000001,0.0091652541047222841
359.5665036928271,-499.46766400081185,99.939358227176498,25.48,0.0093167699497887935
359.55725168706175,-499.60831132871874,99.987518785896199,25.890000000000001,0.0094006500252965548
359.54799603670358,-499.80511934131914,99.457991058586998,25.82,0.0093620270534630658
359.53874124317281,-499.75885066248287,99.457991058586998,25.82,0.0094056957341872079
359.52949169298762,-499.47570999970463,100.735199539089,25.530000000000001,0.0094920655493245069
359.52024340216065,-499.40770465783413,100.735199539089,25.530000000000001,0.0094294868763652815
359.51099563182748,-499.3795979896546,99.511158408064702,25.550000000000001,0.0091829078495097253
359.50174824438267,-499.35892202135278,98.940384261653904,25.550000000000001,0.009034684754437845
359.49250682153104,-499.03683398726224,100.390923069826,25.609999999999999,0.0091110832261297285
359.4832669374444,-498.95374067859427,101.89915918101801,25.609999999999999,0.0092959973127767197
359.474023715074,-499.13400800009254,101.251614242985,25.550000000000001,0.0093123368529804476
359.46477698990105,-499.32315933934126,99.354278964314403,25.550000000000001,0.0092334403758808532
359.45553021402469,-499.32589732487679,99.354278964314403,25.66,0.0092170397824619041
359.44628337295046,-499.32941800654919,97.895157086271894,25.469999999999999,0.0092709447365568742
359.43703157413597,-499.59713598522995,101.275694522344,25.469999999999999,0.0091941882313002748
359.42778032169161,-499.56763199241038,101.275694522344,25.469999999999999,0.0089879716854481522
359.41852749014822,-499.65290334329575,101.248991638302,25.84,0.00889598702879261
359.40927410704921,-499.68268734624638,99.545252268940501,25.84,0.0090208908377869632
359.4000215031607,-499.64060998181026,99.547636455015706,25.890000000000001,0.0091538164364114039
359.39076953567906,-499.6062440088869,99.953663343627895,25.890000000000001,0.0090804137280544352
359.38151602943202,-499.68933733953884,99.953663343627895,25.510000000000002,0.0089219647250648772
359.37226298369143,-499.66446999088492,99.253904730547106,25.850000000000001,0.0089876063955369855
359.36301107518511,-499.60305934157009,99.998009204627195,25.539999999999999,0.0091545376919669637
359.35375313791366,-499.92861265766828,99.998009204627195,25.539999999999999,0.0091634639035156062
359.34449239323453,-500.08021267517296,100.911867727264,25.670000000000002,0.0089990937425853228
359.33522907085165,-500.21940867475871,99.451315337576304,25.559999999999999,0.0088836532153333467
359.3259642987162,-500.29769531505156,98.067056902296201,25.559999999999999,0.0089439222010339967
359.31669583750636,-500.49690533180791,98.067056902296201,25.68,0.0089638752708837525
359.30742307462936,-500.72919535676914,98.934423796465893,25.440000000000001,0.0088907322877416275
359.2981508384571,-500.70075330077771,98.183166764160006,25.440000000000001,0.0088444714301183225
359.288881856741,-500.52501267049945,99.747908085335297,25.469999999999999,0.0089321678760883646
359.27961520746925,-500.399060675258,99.747908085335297,25.469999999999999,0.0090400791876895491
359.27034779865414,-500.44007601492996,99.915039529209096,25.530000000000001,0.0089210975529885311
359.26108353977776,-500.26997932442856,99.915039529209096,25.530000000000001,0.0086891630493100905
359.25182247121006,-500.0977026571183,99.930059901483105,25.699999999999999,0.0086214248471634929
359.24256549527178,-499.87670066559895,99.744808643437494,25.699999999999999,0.0087576328453925177
359.23330707682732,-499.95459600179146,100.35277609262199,25.57,0.0088367776697687497
359.22405019816051,-499.87144800793845,100.63005693317101,25.489999999999998,0.0087462417365346216
359.21479550914836,-499.75320665675406,100.120079531679,25.469999999999999,0.0086674301186694825
359.20553762982712,-499.92548334604828,100.48867469891,25.469999999999999,0.0087265897999736636
359.19628106988893,-499.85423666212449,100.48867469891,25.870000000000001,0.0087348930580063971
359.18702336649397,-499.91598332579508,101.233494428813,25.870000000000001,0.0085806411931398097
359.17776568896323,-499.91458666067496,99.411499430119903,25.82,0.0084132038837928958
359.16850923250615,-499.84864868260422,98.100673925956997,25.82,0.0085186337410840425
359.15925577799987,-499.68654333878669,98.100673925956997,25.539999999999999,0.0087744504672381922
359.15000292057988,-499.65430067892777,98.064911134828506,25.57,0.0088652171672711222
359.14075340248138,-499.47397732022887,98.869812353827101,25.640000000000001,0.0087096531757153619
359.13150277402485,-499.53393665221466,98.328125277534198,25.640000000000001,0.0085806805223014454
359.12225271679046,-499.50309065747587,98.328125277534198,25.420000000000002,0.0086712454265720565
359.11299941750627,-499.67816134752223,97.728502479613098,25.870000000000001,0.0087550779209817839
359.10374650214806,-499.6574293420199,98.453295046483902,25.48,0.0087231914991244865
359.09449326806185,-499.6746406548578,99.599373292848298,25.920000000000002,0.0086536537851426582
359.08523904676531,-499.7279500155351,99.298250591546406,25.539999999999999,0.0087513164117799802
359.07598450055565,-499.74549532020131,98.940384261653904,25.539999999999999,0.0088990086514110864
359.0667277191605,-499.86619533928609,98.719131793872293,25.600000000000001,0.00882547452660579
359.05747100297532,-499.86267399809384,98.719131793872293,25.600000000000001,0.0086104724918036821
359.04821554095059,-499.79494933686618,99.106085193882606,25.48,0.0085005826465978009
359.03895861676551,-499.87390599433496,100.120079531679,25.789999999999999,0.0085864474716845513
359.02970383046926,-499.75845999591832,99.926960459585302,25.469999999999999,0.0086571824677675584
359.0204469714692,-499.87038600515842,99.926960459585302,25.469999999999999,0.0085821333880772739
359.01119165225919,-499.78723734079358,99.470150407570699,25.890000000000001,0.0085078914580531666
359.00193549485198,-499.83249998809833,100.78479060945401,25.510000000000002,0.008585613434983097
358.9926781029385,-499.89916332804967,102.23795202230799,25.59,0.0086209001985370123
358.98341663077781,-500.11949667639283,102.23795202230799,25.59,0.0084930482492382112
358.9741532566668,-500.22220199400692,102.884066448696,25.530000000000001,0.0082923316703936763
358.96488685988913,-500.38542599335716,101.324808755494,25.530000000000001,0.0083205300478574259
358.95561939208653,-500.44326134176652,102.384817884543,25.460000000000001,0.0085116540005026851
358.94635082637069,-500.50254865603307,102.952254170448,25.460000000000001,0.0085597071364129865
358.93708060495067,-500.59195668010159,102.952254170448,25.789999999999999,0.0084198173164820346
358.92781138937028,-500.53764134285268,101.559651083905,25.460000000000001,0.0083159696767516125
358.91854616296285,-500.32222600082196,102.419865419849,25.890000000000001,0.0084459274541045706
358.90928047502445,-500.34714867219657,102.419865419849,25.890000000000001,0.0085661208424814578
358.90001237702478,-500.47729198183822,100.770962330218,25.52,0.0085191583923567449
358.89074639003712,-500.36329733372662,100.770962330218,25.760000000000002,0.008385511530034525
358.8814791633456,-500.43024134332882,101.242077498684,25.59,0.0083531842814663759
358.87220784918509,-500.65096466574073,101.242077498684,25.59,0.0084055784220129996
358.86293458028405,-500.75652065884344,101.32218615081101,25.649999999999999,0.0083103103331158227
358.85365988128382,-500.83374601083619,101.615441038065,25.649999999999999,0.0081151351332203869
358.84438277946913,-500.96349799439321,103.338730733243,25.75,0.0080563055480992653
358.83510810737039,-500.83229333049934,103.338730733243,25.75,0.0082033365566205382
358.82583369501236,-500.81826733350601,103.08886803255901,25.469999999999999,0.00829118303459646
358.81655938612346,-500.81268000251362,104.29645827966399,25.800000000000001,0.0081893274036412538
358.807288683531,-500.61793999124876,105.53551978296299,25.460000000000001,0.0080577977460900632
358.79802128713607,-500.4394053272423,105.53551978296299,25.460000000000001,0.0080841458909805229
358.78875789853066,-500.22298469014385,106.26365021033899,25.870000000000001,0.0082001121163911353
358.77949489383974,-500.20225331118536,106.674922308316,25.449999999999999,0.008153839867191405
358.77023230513601,-500.17979000020676,106.693518959703,25.550000000000001,0.0079779026810764594
358.76097022245682,-500.15246467614844,106.693518959703,25.550000000000001,0.0079420239901394438
358.75171095339505,-500.00052933678387,106.397641467767,25.829999999999998,0.0080044174420464617
358.74244889140726,-500.1513473396555,106.795323705116,25.829999999999998,0.0079979385397976853
358.73318642585161,-500.17314000691437,107.34869329317701,25.640000000000001,0.0078018454556371712
358.7239246877532,-500.13385731374217,107.34869329317701,25.640000000000001,0.007659842573900272
358.71466913467907,-499.79986600215494,108.008397580194,25.629999999999999,0.0077340265480096409
358.70541857659293,-499.53013665290695,108.255160838981,25.469999999999999,0.0078800775941486757
358.69616905848159,-499.47397801272473,108.371985956667,25.710000000000001,0.0079017070455190547
358.68692106153071,-499.39183534691546,108.29593042086699,25.710000000000001,0.0078256749063496042
358.67767823445718,-499.11266197064691,108.29593042086699,25.420000000000002,0.0078092649998594372
358.66843665535799,-499.04527135620742,108.76323089161301,25.890000000000001,0.007843910199021668
358.65919136028396,-499.2459339983406,107.85366390391199,25.82,0.0077712111630962024
358.64994464234576,-499.32276866178461,107.85366390391199,25.82,0.0075675847313118093
358.64069769676553,-499.33506133077429,108.14548827951999,25.550000000000001,0.0075205084315783845
358.63144925071612,-499.41608667108261,109.283698711836,25.550000000000001,0.0075921116110014616
358.6221971859506,-499.61149733705912,110.57902700651,25.649999999999999,0.0076411819766419812
358.61294180775326,-499.79042265663821,110.57950384372501,25.600000000000001,0.0074443717839621009
358.60368752851866,-499.7310786676353,110.57950384372501,25.559999999999999,0.0072353146984639582
358.5944322993335,-499.78237599822558,109.96676802239,25.68,0.0072505014635693846
358.58517609639523,-499.83495866699064,109.741462438281,25.460000000000001,0.0073961623919294103
358.57592531169132,-499.5423740101678,110.745681613169,25.460000000000001,0.0074324694757966934
358.56667500196301,-499.51672532838472,111.85337446372201,25.829999999999998,0.0073021722739227959
358.55742322902466,-499.59573867158196,111.59850497228,25.460000000000001,0.0072654553925308009
358.5481721131726,-499.56025601069342,111.79615399791599,25.539999999999999,0.0073391416445387336
358.53891897014796,-499.66972333004918,111.79615399791599,25.539999999999999,0.0073164515291727393
358.52966259129624,-499.84445799474793,111.406816411831,25.780000000000001,0.0071413452908045405
358.5204018093703,-500.08222400177232,111.406816411831,25.780000000000001,0.0070413015767638205
358.51113829140763,-500.22996998331212,111.31144896882201,25.539999999999999,0.0071889969193949625
358.50187398079026,-500.27277333617275,111.31144896882201,25.579999999999998,0.0074139278868541412
358.49260712353083,-500.41029201197938,110.65460570509499,25.629999999999999,0.0074238112764108393
358.48333932459246,-500.46114267178035,110.992444871955,25.5,0.0073075667047318334
358.474074247185,-500.31418000192917,112.21767809601801,25.760000000000002,0.0072470224621246082
358.46481257428422,-500.1303366430617,112.357391400026,25.760000000000002,0.0073158430629052936
358.4555524929134,-500.04439402191281,112.357391400026,25.420000000000002,0.0073387318537313541
358.44629326317283,-499.99840599074344,110.58975584384901,25.890000000000001,0.0072462722341076775
358.43703185622201,-500.11597534619261,111.28379241034899,25.77,0.0072657927450603104
358.42777035819717,-500.12089334151295,111.28379241034899,25.77,0.0074125577997720066
358.41850756874089,-500.19063063738753,111.876501068652,25.609999999999999,0.0075077244862757162
358.40924134788895,-500.37592600607991,111.539615576221,25.609999999999999,0.0073693661582820962
358.39997141828388,-500.57619867414422,110.220207002188,25.710000000000001,0.0072057152033070471
358.39069914900006,-500.7025413249583,110.220207002188,25.710000000000001,0.0072722240468732803
358.38142986202479,-500.54149666488115,110.47412281920001,25.460000000000001,0.0074999520722846495
358.37216385640755,-500.36430333228213,110.57306654132201,25.82,0.0075793079995913094
358.36289750618528,-500.38291200273602,111.180080316076,25.469999999999999,0.0075008420118400729
358.35363251364214,-500.30959732846873,111.180080316076,25.469999999999999,0.0074646880650142593
358.34437474504938,-499.91950400746748,112.533582750986,25.539999999999999,0.0075645568876301552
358.33511848313583,-499.8381433343074,112.533582750986,25.539999999999999,0.0076215962511890483
358.32586366476534,-499.76019200488224,112.15402032780899,25.559999999999999,0.0074944665817370821
358.31660954075301,-499.72269666537892,111.91822432496799,25.559999999999999,0.0074219631139969804
