term_name,output_index,coefficient,selected,selection_probability,sign_agreement
one,0,-0.0026906553268101025,True,1.0,0.8854166666666666
one,1,0.06499516676060432,True,1.0,0.8645833333333334
one,2,-0.0053595820571802535,True,1.0,0.7708333333333334
one,3,-0.02688847781931062,True,1.0,0.8854166666666666
one,4,0.006110413095186852,True,1.0,0.5625
one,5,0.012374050783802774,True,1.0,0.71875
one,6,0.00203831958297477,True,1.0,0.71875
one,7,0.0031156624136671573,True,1.0,0.8958333333333334
one,8,0.025330626570330833,True,1.0,0.6145833333333334
one,9,-0.019085046373029848,True,1.0,0.9270833333333334
one,10,-0.0005478231557871566,True,1.0,0.5208333333333334
one,11,-0.016120620427277473,True,1.0,0.8333333333333334
one,12,-0.009233287282415976,True,1.0,0.5833333333333334
one,13,-0.028093894740338174,True,1.0,0.6979166666666666
one,14,-0.006358691146347065,True,1.0,0.6145833333333334
one,15,0.031238002046674436,True,1.0,0.9791666666666666
one,16,-0.08329285878731495,True,1.0,0.9895833333333334
one,17,-0.033662649768280525,True,1.0,0.65625
one,18,0.027322257921128107,True,1.0,0.6041666666666666
torque,0,12.140042758034092,True,0.9895833333333334,0.8631578947368421
torque,1,0.0,False,1.0,0.5833333333333334
torque,2,0.0,False,1.0,0.59375
torque,3,64.56479777457375,True,1.0,0.9270833333333334
torque,4,0.0,False,1.0,0.78125
torque,5,0.0,False,1.0,0.71875
torque,6,0.0,False,1.0,0.5
torque,7,0.0,False,1.0,0.7708333333333334
torque,8,150.07459426850872,True,1.0,0.9375
torque,9,0.0,False,1.0,0.6770833333333334
torque,10,-18.913995363624828,True,1.0,0.9895833333333334
torque,11,0.0,False,1.0,0.7708333333333334
torque,12,-17.748883991722387,True,1.0,0.9166666666666666
torque,13,177.04273556003344,True,1.0,0.875
torque,14,-60.85885299979406,True,1.0,0.875
torque,15,0.0,False,1.0,0.7708333333333334
torque,16,225.4887013326396,True,1.0,0.8854166666666666
torque,17,65.90434403352783,True,1.0,0.90625
torque,18,0.0,False,1.0,0.6979166666666666
speed,0,0.0,False,1.0,0.6979166666666666
