filtered_row_index,rpm,deg,tor,fft_y_Fw_filtered_ampl_0,fft_y_Fw_filtered_ampl_1,fft_y_Fw_filtered_ampl_3,fft_y_Fw_filtered_ampl_39,fft_y_Fw_filtered_ampl_40,fft_y_Fw_filtered_ampl_78,fft_y_Fw_filtered_ampl_81,fft_y_Fw_filtered_ampl_156,fft_y_Fw_filtered_ampl_162,fft_y_Fw_filtered_ampl_240,fft_y_Fw_filtered_phase_0,fft_y_Fw_filtered_phase_1,fft_y_Fw_filtered_phase_3,fft_y_Fw_filtered_phase_39,fft_y_Fw_filtered_phase_40,fft_y_Fw_filtered_phase_78,fft_y_Fw_filtered_phase_81,fft_y_Fw_filtered_phase_156,fft_y_Fw_filtered_phase_162,fft_y_Fw_filtered_phase_240
150,1600.0,25.0,1200.0,-0.0662381639451852,0.0171908990433248,0.0009909411370993,0.0009975803605496,0.0008672787026786,0.0015942998526308,0.0003334381481549,0.0031564173698116,0.0007670182851629,0.0005638407763083,0,-0.0173527875211396,1.938708947045366,-1.019027693727624,0.2879005538645587,0.581033749841672,-0.7372053909025694,2.391306126504177,-0.4303743750241164,-0.7948399119939697
151,1300.0,30.0,1700.0,-0.0808735799552416,0.0172359397406737,0.0010481986428219,0.0015917208792674,0.0008234743909636,0.0019260645918924,0.0002221951934574,0.0004232573299283,0.0004519846301998,0.0009890480786004,0,-0.0119615619412149,2.052105713373966,-0.919267266856065,0.0031166254288694,-0.0504867094847569,-1.882420211664263,-3.0379818465843247,1.884675158046631,-1.1062689494166045
152,1700.0,25.0,1600.0,-0.0779863678809218,0.0172081127333891,0.0011327371592691,0.0010943143191429,0.0008488601531246,0.0020939005764386,0.0004340181339698,0.0015207271289443,0.0004426822353609,0.0006928061768474,0,-0.0251753009808465,2.0770811955819664,-0.8671228205097994,0.2484319225703549,0.6359713951576413,-0.7029331458170317,1.3029362852776425,-1.0976923202806357,-0.4449966724542915
153,600.0,30.0,300.0,-0.0326976431047275,0.0172205193732521,0.0006046780828122,0.0008108275144796,0.0008981277963876,0.0002470215555223,0.0002640487631836,0.0001645096545425,8.76123675218994e-05,9.916859105927524e-05,0,-0.0090872449816622,1.6242477640195705,-1.4882327869462246,0.1609632662222631,-0.4415513050216393,-1.229071650189721,1.5469918398792155,2.3854743375581315,-1.9621331213584463
154,1700.0,35.0,1800.0,-0.0855383507070713,0.0171591603649844,0.0010855904094396,0.0017346763050744,0.0008827918536039,0.0024216217890864,0.0002876361294125,0.0116233956546675,0.002896076270567,0.0009443348026321,0,-0.0127691883750286,2.0765888025672243,-0.9187971488638896,-0.0478550012106712,-0.073041842962725,-1.558509198925906,-2.6278605104085635,-2.5900045780787133,-1.1071192338793885
155,500.0,25.0,100.0,-0.0256418284986938,0.0172403927935601,0.0006478836228965,0.0008128837532031,0.0008751217744376,7.182185043942739e-05,0.0002982845142763,8.874396701889965e-05,5.7076091098384845e-05,0.0001554624160371,0,-0.003001395807566,1.6672912091048169,-1.613077401982264,0.1168207574954421,0.4706282484157337,-0.8293657704611664,1.034301494431613,2.9179652297573098,2.8551745594333826
156,100.0,35.0,700.0,-0.049239813835663,0.0171349880052659,0.0006298542606067,0.0012074013587744,0.0008719545426359,0.0008311258789188,0.0002622303447197,1.848451925418996e-05,0.0001195089363865,0.0003388151362164,0,-0.0139047425318589,1.7995914145079408,-1.197789087906523,-0.0049673967516126,-0.9948615104272412,-1.7484546485166736,-0.6694277549530359,3.0169136354237067,-1.3913003003410902
157,1500.0,35.0,1000.0,-0.056242372953913,0.0171259860951028,0.0007685796977449,0.0010968133035573,0.0008745656922186,0.0010698541758011,0.0002313161917932,0.0004919769936962,0.0008217692148021,0.0003661302833756,0,-0.0120780263597972,1.9145235628549744,-1.1843433581216656,0.1834058483612868,-0.0241645026878285,-1.368904397387671,-2.6772460606878745,1.6528959367951646,-1.2769951744963588
158,1300.0,35.0,100.0,-0.0265947503579429,0.0172637852328541,0.0006073197872168,0.0007866587863061,0.0009327309392314,0.0001601871367895,0.0002329653441279,1.821357913740397e-05,0.000125155691078,5.844565802673104e-05,0,-0.0025934722967487,1.7425174917609958,-1.613146767884515,-0.0490497162516796,0.3850337142419799,-0.8683588124956345,0.5603818286226165,1.9986500505055305,-0.1141116418055478
159,1700.0,25.0,700.0,-0.0493794635829676,0.0171948803711379,0.0007324363030524,0.000795162235453,0.0008096260398053,0.0011050149879403,0.0003094458700517,0.0014268957859383,0.0003695487711927,0.0003958165126491,0,-0.0173876444671358,1.8076237280475855,-1.2530688847563862,0.2643894553146645,0.6642328510880413,-0.5914122187646954,1.9361592341498797,-1.3183829430264846,-1.268006028242916
160,1400.0,35.0,1400.0,-0.070596377698819,0.0171508504849673,0.000939598307124,0.0014202619660672,0.0008729700443124,0.0014824426263212,0.0002073057819477,0.000421295329435,0.0005529855533367,0.0007513555195406,0,-0.0129296350107843,1.9811793171418104,-1.053151032087278,0.0863244058446261,-0.0866805519402258,-1.7171907211766897,-2.9425415494764136,1.7491989960791954,-1.2192907936325987
161,1100.0,30.0,400.0,-0.0343115066374955,0.0172350952166365,0.0006053585270153,0.0007859031595419,0.0008584833193206,0.0004014615320972,0.0002792302855013,0.0003908828081916,0.0001750799548129,0.003258042356742,0,-0.0088130658110682,1.6708105944750014,-1.4772451195794658,0.0936561962975263,0.0598372195286129,-1.2953714567327437,0.8906762366156846,2.3070365739289023,-2.389347986075596
162,100.0,35.0,1600.0,-0.0813061760569235,0.0170699115016191,0.0008818068020541,0.0017302590878611,0.0008322277263023,0.0021127908233829,0.0005210137745834,9.899299127754004e-05,0.0002264709006192,0.0008626646888867,0,-0.0271163670184891,1.9635354260328,-0.8699605356233135,0.1167199721803646,-0.538221879089972,-1.903483119779524,-2.4000137106309136,2.5349453234685915,-1.1891417554362018
163,1800.0,35.0,1200.0,-0.0620012110024616,0.0171651344412684,0.0008457960661185,0.0011996123376201,0.0009124836718404,0.0014692655214694,0.0003144164290416,0.0034437416849553,0.0008654809979551,0.0005580497934246,0,-0.0101775813864261,1.966749567536602,-1.0826434728173109,0.0894406749775021,-0.0127787440113259,-1.3457616454492964,0.541370099800053,-2.529680806545901,-0.9297461661699224
164,300.0,30.0,200.0,-0.0362304161787907,0.0172854627487459,0.0006070861063622,0.0008012314017923,0.0009232085849382,0.0001953998224483,0.0002364385219267,9.190851479090449e-05,7.102822427690344e-05,0.000252393596509,0,-0.0095823408000852,1.6632282796465407,-1.4930444402957346,0.213932015487851,-1.4212305520721145,-1.158954380746949,1.0978590198645064,-3.1120770687563413,-3.06916996951711
165,400.0,25.0,800.0,-0.0495653484669189,0.0171561481277484,0.0007264037505122,0.0009896663953106,0.0007566041780931,0.000771584311215,0.0003087626717315,8.333949388592408e-05,0.0001322905130309,0.0001819350986333,0,-0.0138707387541113,1.6903449799093635,-1.277514506013883,0.28507414718841,-0.1490757207193187,-1.4139521382892646,1.9688963445728944,2.2166620580137133,-2.450807280577624
166,600.0,30.0,600.0,-0.0428491340545456,0.0171704288969441,0.0006617463070422,0.0009324877388101,0.0008183500167384,0.0005387830089334,0.0002849249044312,0.0001649215474501,0.00012283026931,0.0001739737510326,0,-0.0125378032334005,1.716717611474755,-1.3305264781635928,0.2659048051704653,-0.3642571537643908,-1.4099008745450212,1.888876163233441,2.267050940242766,-1.4083753520266078
167,1700.0,25.0,1300.0,-0.0688830319735505,0.017154246638578,0.0009722572013115,0.001031770109377,0.0008644955171549,0.0017289696895359,0.000378621407975,0.0014505142285848,0.0004102774500746,0.0005363029325608,0,-0.0230690276984307,2.044494616927828,-1.0020334537276887,0.3399889381930667,0.5824991840379787,-0.727808691982658,1.4201032414576948,-1.296225698830996,-0.7685897410547738
168,1300.0,30.0,1200.0,-0.0622477922923604,0.0171634960121592,0.0008712469354979,0.0012455108763819,0.0008342178559046,0.0012566779237907,0.0002058046318145,0.0002911090972334,0.0003373679965646,0.0007163742516327,0,-0.0116792494477373,1.9042537067109608,-1.1001350864459951,0.2218739295393457,-0.0510896134721405,-1.6204565810416909,3.087099965401844,1.723054704736445,-1.0673210731676022
169,1300.0,35.0,0.0,-0.0256675333423569,0.0170445959753444,0.000763258054149,0.0007754739367431,0.0009368317828637,0.0003327418931103,0.0002799984512631,0.0003119360545898,0.0002611963181911,0.0001382822459301,0,-0.0071195639193885,1.7098136119310832,-1.6786537422973582,0.077054075542446,0.9767619803358748,-0.5066279308725239,1.0502392896675266,-3.0397725898683814,-2.5896914577379317
170,1600.0,25.0,1700.0,-0.0829695847649732,0.0171087773448775,0.0011879850886362,0.0012791185107085,0.000936813947664,0.0022392857176202,0.0003774670293105,0.0037008370499809,0.0008935564965861,0.0007024883879296,0,-0.0189872941809865,2.0559179448492726,-0.8846282780569643,0.2054005637269965,0.5266245537050572,-0.8107876132626567,1.8276447596324648,-0.4487801525805491,-0.4672287555358492
171,800.0,30.0,600.0,-0.0495739336534693,0.0171629904026137,0.0006721436103797,0.0008870690255167,0.0008223003736307,0.0005432352860622,0.0002832754868443,0.0001160680580411,0.0001160473427461,0.0002260573243427,0,-0.0091714392836842,1.7114175815121393,-1.3463976116036505,0.243323346531901,-0.1685420381658269,-1.3618028314972173,1.8716293786766167,2.0443145514138563,-1.9332064219552865
172,400.0,30.0,1800.0,-0.0879789716528896,0.0170093343503332,0.0011001885289435,0.0017041608855383,0.0006643402732345,0.0021122944111433,0.0004244647574322,0.0001240971151896,0.0002426799632174,0.0007492748366377,0,-0.0159618904727241,2.0009289125982987,-0.8021070991365735,0.1724297727809529,-0.3191079438510167,-1.8584156069711384,-2.8639091315093466,2.192876138171829,-1.1675683944028117
173,1600.0,35.0,500.0,-0.0373337069845394,0.0172251158880623,0.0006110863610217,0.0008074774878507,0.0008683117989133,0.000639265506336,0.00026747923339,0.0015396301938775,0.0094847156400902,5.629289980190123e-05,0,-0.0103755400127302,1.766284442921335,-1.4220984953721407,0.1012844693136913,0.105993831033874,-1.0959754911232875,-2.1794541177580995,0.7554368903414912,-1.320977328914787
174,1500.0,30.0,900.0,-0.0588567599696162,0.0172025128210388,0.0007601889055159,0.0010207306226723,0.0009005459341379,0.0009830718086189,0.0002456044228471,0.000415220654056,0.0007401997202365,0.0003406359372854,0,-0.0110621316683785,1.8387544254229315,-1.219584876680384,0.1913978062557469,-0.0010419696880487,-1.2776439578371552,-2.6231788021538978,1.6224148141774386,-1.400107620184769
175,1800.0,35.0,500.0,-0.037768684164786,0.0171841392373005,0.0006252105927313,0.0007845999590884,0.000889627848407,0.0006777534313016,0.0003191113367418,0.0031198452550043,0.000619663053076,0.0001145606022584,0,-0.00620957091865,1.790601039666626,-1.4039839570311974,0.1196586236445407,0.0620167742924597,-1.0807255941065783,0.910932925209898,-2.570499699256221,-0.6317969546199816
176,200.0,25.0,1100.0,-0.0625861393665748,0.0170153934606796,0.0008570400238361,0.0012370296071214,0.0006644164530425,0.0011407630013731,0.000323693130957,3.71891476052071e-05,0.0001380501699299,0.000446737631145,0,-0.0121399530973129,1.7717268466802043,-1.0964368032707297,0.0367799453338531,-0.3590226178433228,-1.6363562601844874,3.060454124724081,2.389670215946694,-1.5276864035868287
177,600.0,30.0,1000.0,-0.0571109003816979,0.0171652146939485,0.0007994328250319,0.0011709568933727,0.0007436027709576,0.0009211482708416,0.0003128283224469,0.0001451332562686,0.0001375236014933,0.00037056756881,0,-0.0136467668049779,1.8344124105976325,-1.172732334939572,0.1952949835712631,-0.3760193137562725,-1.6892933117337738,2.217863778080826,2.303848707209577,-1.1259634039264357
178,400.0,35.0,300.0,-0.0316318086055351,0.0172700306572088,0.0006080286008008,0.0008466788628895,0.0008918533895424,0.0002115409165424,0.0002547303110518,7.258543454707188e-05,9.42277187972612e-05,0.0001844958702619,0,-0.0128326692785362,1.6803837876385443,-1.443969048151317,0.1752562149056444,-0.8652966181616645,-1.2773390133454008,1.4118223369985692,2.6326419886172983,2.861841244294296
179,300.0,25.0,1500.0,-0.0781710698535683,0.0170753934097334,0.0010161373414241,0.0014113616248103,0.000627760507932,0.0016729421186457,0.0003912224386904,8.170511875703467e-05,0.0001979410015212,0.0005768308001782,0,-0.01594120982533,1.9234381993568412,-0.9214027450159842,0.1350401177510209,-0.2496705465272273,-1.7380521499479746,-3.070326318883128,2.236609217470182,-1.3604496305970293
180,700.0,30.0,1400.0,-0.0714138619129373,0.0170925118044775,0.0009431900997745,0.001455375909421,0.0007797228213763,0.0014058940684297,0.0003640359694108,8.41463991050539e-05,0.0001921698042868,0.00061319262996,0,-0.0166260501116707,1.9458311131384,-1.0370901623485596,0.1145221844327217,-0.3017415511904302,-1.918476493521194,2.9938468857145577,2.063352588182104,-1.272827691214908
181,900.0,30.0,1500.0,-0.0801350664608374,0.0171539748979796,0.0009634840233268,0.001448862209286,0.0007823514639768,0.0015200839436225,0.0003425150710462,0.0001304995512692,0.0002041508339137,0.0006040524755062,0,-0.0146906890513057,1.9168388565140884,-1.0124048149666456,0.1570794887621309,-0.1258689879772305,-1.905662417343169,2.6919609499213464,1.9812575084389,-1.3278278357499491
182,600.0,30.0,900.0,-0.0544497320176201,0.0171154080616888,0.0007657382852935,0.0011066679219663,0.0007505329363093,0.0008169145571855,0.0003054578201408,0.0001508997485198,0.0001294530385172,0.0003174613591793,0,-0.0118137594720814,1.8193621612556,-1.2103250101899885,0.2264304689553452,-0.3765732920891408,-1.6435338171529033,2.0857069563319826,2.2311668204525565,-1.219935710802485
183,500.0,35.0,500.0,-0.0404664920810695,0.017216313225803,0.0006323905461245,0.0009231167662183,0.0008515866278102,0.0004178459523977,0.0002578129192158,6.618589170536489e-05,0.0001188290117322,4.263680260570521e-05,0,-0.0122331477208305,1.7290074912716469,-1.3579084456230723,0.2324787021364907,-0.5677561624835078,-1.4025341528582664,1.975176248281084,2.503721610956303,-2.141573101175312
184,100.0,25.0,300.0,-0.0334418566990239,0.0171775546662693,0.000651955860373,0.0008884016160763,0.0006140876204552,0.0002071624889231,0.0002383157077803,8.337826896475737e-05,6.014408856102899e-05,0.0002334371781834,0,-0.0088501826481376,1.6067547090816068,-1.4271724032755553,0.3382045377983173,-1.0372450908830544,-1.2741522629621962,1.3392751848737303,3.1085064674746548,-2.202436146051588
185,800.0,30.0,1100.0,-0.0677812837728087,0.0171392626883977,0.0008318404148657,0.0012420721669275,0.0008153666684733,0.0009967221869138,0.000311415573641,9.485599402158045e-05,0.0001381794054373,0.0004242708803693,0,-0.0142066024457708,1.854630515384536,-1.1543524712043336,0.2045668415803411,-0.2970949779870869,-1.807945936490672,2.553727127748292,2.021567844407373,-1.3539905036007915
186,1600.0,25.0,1800.0,-0.0877213516019033,0.0171921189035516,0.0011945730949299,0.0014701879247016,0.0007538500841724,0.002410835342441,0.00034374435508,0.0038425931318458,0.0008707673571996,0.0007931076946782,0,-0.0237612632986757,2.0746759950381,-0.7929514622557884,0.1905610993316717,0.4926971818097408,-0.9805668168968876,1.707958252502469,-0.4377427643696137,-0.4043147719769254
187,1300.0,25.0,500.0,-0.0155630968823959,0.0170751208250533,0.001002738182879,0.0005953072674304,0.0010206826876014,0.0006712634636767,0.0003586841249088,0.0001296067144589,0.0004108318858738,0.0003739165464701,0,-0.019173549190457,1.7209450116358784,-1.496701187679245,0.1999564710373488,-0.0364411193041621,-1.125494944369266,2.245127237567218,1.6518200027618082,-0.4395752190330451
188,1700.0,35.0,300.0,-0.0312326779920142,0.0172410771887513,0.000578593468893,0.0007458402090243,0.0008726073298921,0.0004459662212653,0.0002706890731772,0.0044188044757416,0.0014229748250657,2.527526212816182e-05,0,-0.0062198915776063,1.7195774323699653,-1.4845910206404822,0.0552249105198435,0.1112615472594459,-0.9816818004924932,-2.5752457404295157,-2.4592802886378218,0.5864718675197255
189,1500.0,25.0,0.0,-0.0254210970730476,0.0170840460423638,0.0007995993759966,0.0007112164514352,0.0007999235436168,0.0004506345653975,0.0002798411701089,0.0006348761193446,0.000791243339861,0.0002026526108679,0,-0.0057384402730001,1.617383593136815,-1.64727516163455,0.0019536689600414,0.9846754376816128,-0.3048700749360566,-0.0542423860320767,2.439134645660046,-1.3374105370357263
190,1500.0,25.0,1400.0,-0.0737640994814012,0.0171831872852258,0.0010421667761792,0.0011060768058016,0.0008312729011033,0.0018130447105397,0.0003203834090529,0.0007761557938866,0.0019777624937809,0.0008227643924079,0,-0.023164040338376,1.9847823483125735,-0.9313630877354182,0.3612697726079059,0.5085865251329901,-0.7746987598907105,-2.615544533921801,2.136673548873444,-0.6214647797453113
191,800.0,30.0,900.0,-0.0601478649313862,0.0171393337678206,0.0007592485325909,0.0010828189218079,0.0008038468440662,0.0008108560433336,0.0002912540197975,9.721043667815384e-05,0.0001353653762373,0.0003161334885221,0,-0.0104120589939551,1.8092240234579609,-1.215144700257229,0.260783014012248,-0.2333518523439315,-1.6079300039393634,2.249619984501442,1.982208885630266,-1.4787673387175773
192,1100.0,30.0,1500.0,-0.0727523195889876,0.0171662072018579,0.0009596688267436,0.0014138352970645,0.0007894000159228,0.0014922139900897,0.0003371560962949,0.0001699669053715,0.0003161516949338,0.0027877190673238,0,-0.0164487735347494,1.9284834457134716,-1.0234780959115382,0.1249246312627478,-0.0802191578079579,-1.908299445413108,0.5674512518487065,1.928505292515457,-2.690276386909842
193,1400.0,25.0,1000.0,-0.0535980237043851,0.0171985261171326,0.0007877506367336,0.0010224782755129,0.0008788407813854,0.0011284957244639,0.000265617608965,0.0002164571451905,0.0005729663428064,0.0005686249019885,0,-0.0110063356299759,1.827015822564324,-1.1850212665337767,0.1937012753394015,0.0944329370360132,-1.234682432104771,3.13670627333258,1.624472343553762,-1.2107048189090073
194,1000.0,30.0,1100.0,-0.0593313886813028,0.0171962869059717,0.000809409298288,0.0011921058441752,0.0008047003120204,0.0009997888538103,0.000302390484846,0.000105324891519,0.0001939926555072,0.000454672794904,0,-0.0164547630679177,1.8584713096757888,-1.1534627992629891,0.2011069429615969,-0.146585824933991,-1.7738004058131454,2.134062775825013,2.0406597128491017,-1.9645367737099453
195,400.0,30.0,1700.0,-0.0852046562965055,0.0171379141940764,0.0011232143764898,0.0016168991291273,0.0006389229511571,0.0019839747782178,0.000417096026647,0.0001045835618483,0.000231059298616,0.0006768099655418,0,-0.0126212899380398,1.953960145689906,-0.854853308529675,0.0389165940518533,-0.3172372002756682,-1.8428192160558736,-2.8600045565648973,2.2494009246532736,-1.159838067309024
196,100.0,25.0,1200.0,-0.0665847093099341,0.0170208438769796,0.0008533579443309,0.0012698907915659,0.0007188976584833,0.0013281699323587,0.0003960633911905,1.6696423710141738e-06,0.0001436651374362,0.0004807055209456,0,-0.0190923557166007,1.7922619357937,-1.045212361788378,0.0432603103907975,-0.4160100330550811,-1.7479576636306282,-2.5064012358950887,2.487561292945289,-1.2672047651866427
197,1500.0,30.0,600.0,-0.0407413016125869,0.0172081421483362,0.0006524236185506,0.0008356344008247,0.0008876479186431,0.0007667862083158,0.0002761452510363,0.000221193570074,0.0008140437965422,0.0002156850813488,0,-0.0095442806512588,1.7387450868458614,-1.3686269388809944,0.1306182489103601,0.1399261825609717,-1.0190356721534546,-1.892087029590502,1.6121492126606138,-1.618054050443311
198,500.0,30.0,1300.0,-0.0751535250113834,0.0170766807576245,0.0009154221719862,0.0013527444061138,0.0007023709781369,0.0013274433196541,0.0003351786943592,7.737339545437699e-05,0.0001891478333654,0.0004661483442962,0,-0.0156486007754929,1.924307202650369,-1.0279007501208914,0.1419711876666346,-0.4252819868867935,-1.829840245930649,-3.074350324302233,2.3474075729261834,-1.0742454770040968
199,1800.0,25.0,1600.0,-0.0791371918220512,0.017188997008455,0.0010799462499104,0.0011646953757117,0.0007871234621484,0.002126853307425,0.0004117208219516,0.0010517833066009,0.000352306323662,0.0006124389449703,0,-0.0249472371978457,2.106265081578499,-0.8865025156942001,0.2102102907965376,0.5943498309663399,-0.7973838476573037,0.9810219385482596,-1.838945568446711,-0.6538160657738127
200,200.0,30.0,400.0,-0.0371038633971865,0.0171907243210793,0.0006275849450449,0.0009529054857176,0.0009126221830702,0.0003480063826214,0.000231633090895,4.602902312818925e-05,7.500596186039747e-05,0.0002449124685191,0,-0.0099818206006809,1.6239455603614528,-1.35741007380656,0.1887624577261022,-0.9557285892777636,-1.4167731858572568,0.9983975048455204,2.99855756361737,-2.2374674450880043
201,1700.0,35.0,1700.0,-0.0824767747206765,0.0171864360392405,0.001041868812959,0.001674259249425,0.0008783806176345,0.0022409537840538,0.0002782110647625,0.0110391943349688,0.0027698632841871,0.000885897282475,0,-0.0126001316758104,2.0283704327077765,-0.9430918786002842,-0.0708826650502419,-0.069357057022342,-1.542486562149407,-2.631197670697833,-2.5581435367537617,-1.0622464222038954
202,100.0,35.0,800.0,-0.0543129489005624,0.0170596330060194,0.0006877143619139,0.0012037975823579,0.0008760465600869,0.0009776285391816,0.0002791726066306,4.2156181667962304e-05,0.0001220585948529,0.0003504654334572,0,-0.0105281730333162,1.806915165276276,-1.137993150691574,-0.0317668443410922,-0.91079442897868,-1.805478979091135,-1.2069187883520622,-3.124730649571624,-1.3578839156968814
203,1600.0,35.0,1300.0,-0.0660876925090563,0.0172078185398486,0.0008905497931204,0.0012639839732834,0.0008809393686503,0.0014794003148794,0.0002491842648126,0.002221690411313,0.0133374230297551,0.0005480148125974,0,-0.0141868654673759,1.925710303648425,-1.0823294341517704,0.0811898505866787,-0.0056901632233003,-1.421379276947953,-2.8986917557988257,0.7183658609479944,-1.1306787272694656
204,1700.0,25.0,800.0,-0.0521688583875678,0.0171761356718837,0.0007597047764913,0.0008371457596565,0.0008012955007372,0.0011828902062768,0.0003157860897799,0.0014350530163498,0.0003656493228643,0.0003755233873385,0,-0.0194382635218168,1.8281103010337592,-1.202279253123107,0.2648615199729026,0.6305057668541038,-0.6207386233106653,1.839407674861398,-1.324247259771006,-1.1574271483680334
205,1000.0,30.0,200.0,-0.0280001155671925,0.0173234242760649,0.0005887548053982,0.0007699095659201,0.0008798077688217,0.0001745567967038,0.0002674581695838,0.0001746713432274,9.762046983713226e-05,0.0003587843961546,0,-0.0123938554031618,1.6467499478748224,-1.559860029931178,0.0164117753777613,-0.1718777790689343,-1.2011664650761311,1.0891644166311554,2.3037102031384986,-2.5992848316028883
206,1600.0,25.0,100.0,-0.0294279352086923,0.0171752582313438,0.0007811761373738,0.0006636468420353,0.0007646219964321,0.0008177969008331,0.0003040128838869,0.0031705840256797,0.0008466706899542,0.0004273385113546,0,-0.006598070765548,1.4869661292212646,-1.6554099384827703,-0.0644417728530154,0.9353326299888476,-0.3049341208359351,-2.329596496696701,-0.4190240457469934,-1.638563105141018
207,1100.0,30.0,0.0,-0.0261698729509805,0.0170655541219321,0.0008054258239136,0.0007814608067521,0.0008887143000109,0.0002399045412601,0.0004099967402376,0.0014638727534348,0.0002591098981363,0.0001107048666218,0,-0.0036167474679853,1.6978495256625157,-1.6495450737430584,0.1588931587562276,1.1631421896009215,-0.7871269113985371,1.5648198133037423,-2.157320018873327,2.64687547373833
208,200.0,35.0,1500.0,-0.0850168326411946,0.0171168493083528,0.0009040276719608,0.0015588702686852,0.0007662202935725,0.0017764226740441,0.0004176737631149,7.611362965046722e-05,0.0002151633538468,0.0006933293600251,0,-0.0155644687486402,1.904430725538997,-0.9387566127325752,0.0387362621031773,-0.5254932313690774,-1.990371837513904,-2.4907658354118007,2.4986421570153965,-1.3130572871769124
209,1800.0,25.0,100.0,-0.0224483946971253,0.0171664074797006,0.0007820846851041,0.0006649685447081,0.0007719318927691,0.0006945146173137,0.0003250346474429,0.0010848155424892,0.0001989312934245,0.0003152517551819,0,0.0148227885877868,1.6589990316076486,-1.94027830013024,-0.3832324239697481,0.240208145070785,-1.044800051838961,0.6965064628587481,3.003900009608228,2.3510114843486254
210,400.0,25.0,700.0,-0.0465799778816253,0.0171458628012441,0.0007141713489906,0.0009425783217165,0.0007704334440244,0.000661655716359,0.0003051550643858,7.722435495171565e-05,0.000110693164096,0.0001470353651339,0,-0.0103151647667745,1.719449929282424,-1.2961543468874897,0.304240043670608,-0.2296974374479937,-1.4359439644530918,1.9321832716688845,2.3518854691984097,-2.593111704599193
211,300.0,35.0,1100.0,-0.0653573448127941,0.0170715677824145,0.0007751185680553,0.0012599931269355,0.0007966349852793,0.0010881381455981,0.0003227771979069,4.943468075050601e-05,0.0001578044165531,0.0004002094949564,0,-0.0149895857551964,1.8550429336844436,-1.0605006033063935,-0.0074805077065337,-0.4728074843315467,-1.6608692192454864,-2.984825323197654,2.5218322464627843,-1.610763405766017
212,400.0,35.0,900.0,-0.0612091536631649,0.0171352109968052,0.0007648782458285,0.0012138434868188,0.0008254382430053,0.0008269821122418,0.0002856479834861,5.654835475437907e-05,0.000137694747348,0.0002006666229835,0,-0.0133478346322251,1.8953520664721468,-1.140958683612983,0.0995681170382223,-0.4911845041568176,-1.5645622681324751,2.58532770985098,2.472106277634388,-1.945335260752836
213,1800.0,25.0,1300.0,-0.0682260450524297,0.0172614394523356,0.0009333626828033,0.0009321882883687,0.0008313911225854,0.0018139390014004,0.0004145084419274,0.0010009192814445,0.000341552805625,0.0006031808938198,0,-0.0238266890944192,2.012798886231487,-1.0235680898164818,0.3042401565708806,0.6872508775151766,-0.6527689674215408,1.242280088034908,-1.8161222143339484,-0.844769640383412
214,700.0,30.0,500.0,-0.0385558668563205,0.0172322540129572,0.0006285429579681,0.00085101404872,0.0008647210046125,0.0004531292547337,0.000282448949078,0.0001180185148814,0.0001121616324352,0.0002580305920535,0,-0.0123422735143587,1.6645338864775427,-1.3835560708700492,0.2391918028984863,-0.184117900658065,-1.303555105752521,1.7842017823674683,2.159003879557267,-2.047963615365724
215,500.0,30.0,1600.0,-0.0871099753997344,0.0170225162902611,0.001015471183786,0.0015528555354125,0.000736547730648,0.0017631149129974,0.0003826981536511,0.0001097525700187,0.0002300308647767,0.0006643290668696,0,-0.0120277235913367,1.9862726512850637,-0.870028170163885,0.2037550851658908,-0.3743478420931891,-1.8642243762368131,-2.8132438105940687,2.191629183839746,-1.0862139201310737
216,300.0,25.0,0.0,-0.0248853722307576,0.0170999119775457,0.0008519875433338,0.0008296624626781,0.0009169939066195,3.4865304134698775e-05,0.0003722313342907,0.0001844539102898,3.697383177305636e-05,0.0002445247740425,0,-0.0060764069073565,1.781339250118246,-1.5839222763017244,0.3605447630959889,2.2991830022447486,-0.2734991220683921,1.4129270469576147,-2.508554817379633,-2.1543360957854283
217,100.0,25.0,1700.0,-0.0856623244475105,0.0170019970857902,0.0010022173238721,0.0016207459324229,0.000581953721709,0.0021235114457481,0.000500834363978,6.112734712253365e-05,0.0002196294015488,0.000731527694419,0,-0.0200556650502694,1.8559750892965627,-0.8246741207295925,0.1187151646107191,-0.3555917947594331,-1.8742327266898224,-2.424200066813309,2.390952573063953,-0.996561996973186
218,1500.0,30.0,300.0,-0.0324440606766023,0.0172471376780407,0.0005974654415862,0.000758150107579,0.0008511751308814,0.0004277517572772,0.0002589988540494,0.0002478176101838,0.000527966478743,0.0001335396774903,0,-0.0056913765147672,1.666012267872806,-1.4959505963086703,0.0005525092771665,0.1363184942080075,-1.03751430037501,-1.1335749256923775,1.6484714382055712,-2.2284654275148483
219,400.0,30.0,1200.0,-0.0707927219722695,0.0170997765214029,0.0008671196688181,0.0012874952473574,0.0007315633599515,0.0012314017829769,0.0003238243371151,5.1912788196379455e-05,0.0001665083144342,0.0003306477613949,0,-0.015117242792079,1.890775260325868,-1.059062979299827,0.1556815290707899,-0.4067542180814498,-1.7547214814874594,3.040469479832475,2.407980765256885,-1.3733775417110452
