epoch,curve_loss,spectral_loss,derivative_loss,weak_loss,active_spectral_weight,active_derivative_weight,active_weak_weight,total_loss,curve_gradient_norm,spectral_gradient_norm,derivative_gradient_norm,weak_gradient_norm,validation_curve_mae_deg
22,0.017114482820034027,0.4177035391330719,0.8890877962112427,0.0,0.5,0.1,0.0,0.3148750364780426,nan,nan,nan,nan,0.0018048102501779795
23,0.017112595960497856,0.41754570603370667,0.889034628868103,0.0,0.5,0.1,0.0,0.31478890776634216,nan,nan,nan,nan,0.0018043216550722718
24,0.017110737040638924,0.4173872768878937,0.888981282711029,0.0,0.5,0.1,0.0,0.31470251083374023,0.0005520033882930875,0.024036535993218422,0.010149928741157055,nan,0.0018038650741800666
25,0.017108900472521782,0.417228639125824,0.8889277577400208,0.0,0.5,0.1,0.0,0.31461599469184875,nan,nan,nan,nan,0.001803473336622119
26,0.017107082530856133,0.4170697331428528,0.8888739943504333,0.0,0.5,0.1,0.0,0.3145293593406677,nan,nan,nan,nan,0.001803118851967156
27,0.017105281352996826,0.4169103503227234,0.8888199925422668,0.0,0.5,0.1,0.0,0.3144424557685852,nan,nan,nan,nan,0.0018027537735179067
28,0.017103489488363266,0.4167501628398895,0.8887657523155212,0.0,0.5,0.1,0.0,0.31435513496398926,nan,nan,nan,nan,0.001802370068617165
29,0.0171017087996006,0.41658973693847656,0.8887114524841309,0.0,0.5,0.1,0.0,0.31426772475242615,nan,nan,nan,nan,0.0018019957933574915
30,0.017099937424063683,0.41642871499061584,0.8886566758155823,0.0,0.5,0.1,0.0,0.3141799569129944,nan,nan,nan,nan,0.0018016494577750564
31,0.01709817349910736,0.4162670373916626,0.888601541519165,0.0,0.5,0.1,0.0,0.31409186124801636,nan,nan,nan,nan,0.0018013259395956993
32,0.017096413299441338,0.416104793548584,0.8885459899902344,0.0,0.5,0.1,0.0,0.3140034079551697,0.0005349169368855655,0.0242872666567564,0.010277686640620232,nan,0.0018010197672992945
33,0.017094654962420464,0.41594192385673523,0.8884900212287903,0.0,0.5,0.1,0.0,0.31391462683677673,nan,nan,nan,nan,0.0018007277976721525
34,0.017092902213335037,0.4157779812812805,0.8884336948394775,0.0,0.5,0.1,0.0,0.31382524967193604,nan,nan,nan,nan,0.001800438156351447
35,0.01709114946424961,0.41561368107795715,0.8883768916130066,0.0,0.5,0.1,0.0,0.313735693693161,nan,nan,nan,nan,0.0018001410644501448
36,0.017089398577809334,0.415448397397995,0.8883197903633118,0.0,0.5,0.1,0.0,0.3136455714702606,nan,nan,nan,nan,0.0017998465336859226
37,0.017087645828723907,0.4152822494506836,0.8882620930671692,0.0,0.5,0.1,0.0,0.313554972410202,nan,nan,nan,nan,0.0017995743546634912
38,0.01708589307963848,0.4151153862476349,0.8882038593292236,0.0,0.5,0.1,0.0,0.3134639859199524,nan,nan,nan,nan,0.0017993231303989887
39,0.017084136605262756,0.4149474799633026,0.8881449699401855,0.0,0.5,0.1,0.0,0.3133723735809326,nan,nan,nan,nan,0.0017990722553804517
40,0.01708238013088703,0.41477856040000916,0.888085663318634,0.0,0.5,0.1,0.0,0.31328022480010986,0.0005311606219038367,0.02467433735728264,0.010592690669000149,nan,0.001798816490918398
41,0.017080623656511307,0.41460877656936646,0.8880258798599243,0.0,0.5,0.1,0.0,0.3131875991821289,nan,nan,nan,nan,0.0017985726008191705
42,0.017078863456845284,0.4144379496574402,0.8879655003547668,0.0,0.5,0.1,0.0,0.3130943775177002,nan,nan,nan,nan,0.001798352925106883
43,0.017077097669243813,0.4142661392688751,0.8879045248031616,0.0,0.5,0.1,0.0,0.3130006194114685,nan,nan,nan,nan,0.001798145822249353
44,0.017075326293706894,0.4140932857990265,0.8878430724143982,0.0,0.5,0.1,0.0,0.31290626525878906,nan,nan,nan,nan,0.0017979374388232827
45,0.017073553055524826,0.4139193296432495,0.8877808451652527,0.0,0.5,0.1,0.0,0.31281131505966187,nan,nan,nan,nan,0.001797730685211718
46,0.017071779817342758,0.4137442708015442,0.8877180814743042,0.0,0.5,0.1,0.0,0.3127157390117645,nan,nan,nan,nan,0.0017975344089791179
47,0.017070000991225243,0.4135681092739105,0.8876549005508423,0.0,0.5,0.1,0.0,0.31261953711509705,nan,nan,nan,nan,0.0017973475623875856
48,0.01706821657717228,0.4133906364440918,0.8875908851623535,0.0,0.5,0.1,0.0,0.31252261996269226,0.0005374119500629604,0.02513810433447361,0.011062964797019958,nan,0.00179716432467103
