epoch,curve_loss,complex_loss,band_loss,surface_loss,total_loss,validation_curve_mae_deg
1,0.01749066449701786,2.691524028778076,3.248500108718872,0.0,3.521139621734619,0.004938863683491945
2,0.07867999374866486,319.1968688964844,364.7133483886719,0.38329777121543884,410.4922180175781,0.003823817241936922
3,0.04713500291109085,169.394287109375,217.09129333496094,0.06528706848621368,223.7207794189453,0.0033957394771277905
4,0.03867745399475098,106.42951202392578,124.03694152832031,0.17412471771240234,137.49484252929688,0.0031716029625386
5,0.0324876643717289,55.04930877685547,60.958892822265625,0.09744929522275925,70.33126068115234,0.0026308130472898483
6,0.02506149932742119,44.18083572387695,54.890193939208984,0.05642624944448471,57.93408966064453,0.002917727455496788
7,0.03052612952888012,78.36038208007812,92.45320129394531,0.1009419858455658,101.5143051147461,0.0030937178526073694
8,0.033801693469285965,82.39437866210938,94.27458953857422,0.10863156616687775,106.0076904296875,0.0028495918959379196
9,0.029725056141614914,49.145999908447266,56.93442916870117,0.07225336879491806,63.41655731201172,0.002364502754062414
10,0.022333422675728798,16.799081802368164,19.14377784729004,0.036700744181871414,21.61102867126465,0.002247449243441224
11,0.020542828366160393,20.630191802978516,24.038806915283203,0.024666402488946915,26.662900924682617,0.0027345921844244003
12,0.026480577886104584,42.16489791870117,49.33140182495117,0.04615940526127815,54.528846740722656,0.0028266781009733677
13,0.02797876112163067,40.8493766784668,47.63822937011719,0.05760566517710686,52.79267120361328,0.0024739510845392942
14,0.023439442738890648,21.093894958496094,24.95915412902832,0.039434611797332764,27.361066818237305,0.002118378411978483
15,0.01954451948404312,10.042610168457031,11.427206993103027,0.01558634452521801,12.920515060424805,0.002214946551248431
16,0.020474864169955254,14.095284461975098,15.434523582458496,0.016865549609065056,17.976076126098633,0.002342785010114312
17,0.021828483790159225,16.947298049926758,20.008974075317383,0.026465915143489838,21.974016189575195,0.0022180841770023108
18,0.02061089314520359,13.903196334838867,16.7734375,0.024265794083476067,18.119592666625977,0.0020529876928776503
19,0.01920030452311039,9.60488224029541,11.210090637207031,0.011867708526551723,12.427791595458984,0.00204091495834291
20,0.01917882263660431,6.846493244171143,7.571238994598389,0.007427508011460304,8.759224891662598,0.00201963703148067
21,0.018619054928421974,5.450692653656006,5.695509910583496,0.011789624579250813,6.8943681716918945,0.002006744034588337
22,0.01839320734143257,6.613994121551514,8.249300003051758,0.009993231855332851,8.695711135864258,0.0020843951497226954
23,0.01895846612751484,7.320833206176758,8.490966796875,0.009401046670973301,9.46347427368164,0.0019870982505381107
24,0.01839262619614601,4.063445568084717,3.818011999130249,0.008715953677892685,5.03721284866333,0.0018764844862744212
25,0.01771508902311325,2.4829838275909424,2.8157081604003906,0.007184979971498251,3.2053444385528564,0.002048236085101962
26,0.018705369904637337,6.348133563995361,7.078618049621582,0.00923302210867405,8.13741683959961,0.0020798486657440662
27,0.019119324162602425,5.771236896514893,6.562527656555176,0.01161137968301773,7.432149410247803,0.001955110114067793
28,0.018162326887249947,3.0889763832092285,2.933203935623169,0.005127330310642719,3.8409523963928223,0.0019720345735549927
29,0.01834762841463089,5.379611015319824,5.212716579437256,0.005166942719370127,6.70165491104126,0.0020185511093586683
30,0.018971340730786324,6.449161529541016,6.962928771972656,0.00986379012465477,8.209851264953613,0.0019973795861005783
31,0.018574710935354233,5.908938407897949,5.925856590270996,0.008546132594347,7.409832000732422,0.0019976506009697914
32,0.018229639157652855,3.1131794452667236,2.8084867000579834,0.00738519849255681,3.8342695236206055,0.001906993449665606
