Poisition_Output_Reducer_Fw,Transmission_Error_Fw,Position_Output_Reducer_Bw,Transmission_Error_Bw
1.40681385062635,-0.043258112337071,358.58745242469,0.0422764403920155
1.41231413930655,-0.0433030372694247,358.581980634481,0.0423626167003022
1.4177804812789,-0.0433819875541985,358.576537761837,0.042481978109663
1.42329552210867,-0.0434162343537992,358.571116682142,0.0426278697923408
1.42881500534713,-0.0434489092888839,358.565645394847,0.0427253782306707
1.43434680998325,-0.0434681007429845,358.560162791982,0.0428102982866676
1.43991717137396,-0.0434502555678478,358.554662503302,0.0428786884090187
1.44543556496501,-0.0434897891768173,358.549150144681,0.0429358995545499
1.45095638930798,-0.0435311999177657,358.543611383066,0.0429675262410001
1.4564276766032,-0.0436215040576258,358.538078237325,0.0430071002047043
1.4618708845228,-0.0437402580348589,358.532563699409,0.0430621382602112
1.46732876077294,-0.0438469741503127,358.527066344395,0.043132520385825
1.47284531034529,-0.0438975967044826,358.521516853943,0.0431507339480959
1.47843243554235,-0.0438737134556391,358.51595361717,0.0431556699581961
1.48396725766361,-0.0438983583197796,358.510360205546,0.0431343157702031
1.48947643116117,-0.043952238435395,358.504745922983,0.0430950336176465
1.49496993049979,-0.0440262744418192,358.499126611277,0.0430507678581762
1.50042328052223,-0.0441397271225696,358.49350579083,0.0430062537418507
1.50589750148356,-0.044233522688728,358.487860159948,0.0429350054914721
1.51140960864723,-0.044292946241967,358.482247721404,0.0428891937413027
1.51697259396315,-0.0443031421543765,358.476637210697,0.0428433343770394
1.52257212437689,-0.0442752407660691,358.470986802131,0.0427590320909985
1.52816000394523,-0.0442533308846578,358.465335471556,0.0426718013236496
1.53371720574796,-0.0442615410111102,358.45971272327,0.0426094947988531
1.53925906866789,-0.0442840893651919,358.454089052975,0.042546694681505
1.54481300152838,-0.0442913319498643,358.44845498912,0.0424718701553957
1.55040859244764,-0.0442555132839288,358.44281706959,0.0423895660819653
1.55603553168476,-0.0441878526987693,358.437126176432,0.0422536633416257
1.56165819615126,-0.0441261505083617,358.43146763742,0.0421512851221451
1.56731455586851,-0.0440294140333322,358.42586601153,0.0421039159850807
1.57294283621013,-0.0439609256048925,358.420308055356,0.0421005166667783
1.57851814292371,-0.0439463328153806,358.414769629017,0.0421175619442238
1.58412714488804,-0.0438990847526384,358.40924302116,0.0421428721826942
1.58974771387875,-0.0438392565899335,358.403692189604,0.0421388136819587
1.59543223679066,-0.0437138498656395,358.398087965325,0.0420795236243521
1.6011094674468,-0.0435960861960325,358.392480807379,0.0420179828595337
1.60674688406289,-0.0435191051417974,358.386866021901,0.0419493857746147
1.61233744584024,-0.0434844827070151,358.381349137053,0.0419786044778903
1.61790722049773,-0.0434645937969549,358.375893356279,0.0420687854634707
1.62346517667174,-0.0434575354056506,358.370468420908,0.0421922602167797
1.62903914228082,-0.0434375926855637,358.365030493587,0.0423043924893136
1.63464210927486,-0.0433857449236257,358.359518386424,0.0423424432303818
1.64025136269629,-0.0433253434794096,358.353968895972,0.0423436829184993
1.64583404548466,-0.0432926819975705,358.348420662805,0.0423481863883808
1.65134615264833,-0.0433333963150062,358.342909393832,0.0423904663466601
1.65682246908545,-0.0434110054953294,358.337479932234,0.0425153008429788
1.66226559318602,-0.0435209822743445,358.332094391808,0.0426831789684456
1.66772615164518,-0.0436122963822072,358.326703906059,0.0428410257247833
1.67322903871536,-0.0436602305209135,358.321234462783,0.0429163024673471
1.67873142287135,-0.0437090887377281,358.315680781379,0.0429064449335783
1.68424671515822,-0.043740914098862,358.310086531565,0.0428570900128307
1.68970509432256,-0.0438280993447506,358.304519858211,0.0428392106898627
1.69511745683849,-0.0439641076238217,358.29901881516,0.0428893323926332
1.70052110217512,-0.0441131668362118,358.293587006629,0.0430110593688369
1.70594394207001,-0.044242752095272,358.288159640506,0.0431401013477171
1.71141481027007,-0.0443237699152519,358.282677037641,0.0432126058481117
1.71696346253157,-0.0443314595357833,358.277107011527,0.0431931929476832
1.7225153837353,-0.0443389804823369,358.271460039541,0.0430937597727734
1.72799170017242,-0.0444209875749948,358.265820527449,0.04300274264574
1.73345083370805,-0.0445188592291288,358.260224182159,0.0429536443555207
1.7389169242233,-0.0446099032536722,358.254704950377,0.0429790425635019
1.74442324787378,-0.0446575114295911,358.249218575656,0.0430377324482834
1.74998246133327,-0.0446494244448559,358.243702780455,0.0430690869766295
1.75558098591864,-0.0445981923907084,358.238161168993,0.0430756186424333
1.76118604838848,-0.0445377071281996,358.232541941106,0.043005925712805
1.7667870875448,-0.0444826287116484,358.226896310225,0.0429119656109833
1.77237295545638,-0.0444455744910215,358.221313124523,0.0428803803181381
1.77788690663874,-0.0444837235324371,358.215765226632,0.0428868623196195
1.78341619670391,-0.0445082028292063,358.210250688717,0.0429296483227972
1.78899569436908,-0.0444834234397717,358.204741515219,0.0429759981686857
1.79461651481688,-0.0444169383915209,358.199201161042,0.0429889590750463
1.80023892782629,-0.0443463068864389,358.19362828508,0.0429708086337541
1.80583292618394,-0.0443034867454912,358.188076363876,0.0429750865080223
1.81139012798667,-0.0442988653153407,358.182570040226,0.0430235463270492
1.8169127125293,-0.0443260288895431,358.177088191733,0.0430938953431905
1.82245122268796,-0.0443296538044251,358.171636350453,0.043195797544513
1.82800096459687,-0.0443214354003771,358.166194567457,0.0433118713840486
1.8335959687829,-0.0442700926217867,358.160688746721,0.0433669332367117
1.8392410967499,-0.0441665347251501,358.155128695071,0.0433696102779777
1.84485060162842,-0.0440988192955842,358.149572666734,0.043381481540564
1.85037377290428,-0.0441247152368192,358.14407187514,0.0434499803109247
1.85585327446461,-0.0441997622447161,358.138596061617,0.0435430670379446
1.86137041077018,-0.0442394624560052,358.133155535907,0.0436711880436178
1.86693406663835,-0.0442327600385966,358.127648709342,0.0437332482765669
1.87251339666545,-0.0442085373733221,358.122105756775,0.0437539008767089
1.87806892208755,-0.0442069448118332,358.116526007652,0.0437353541049106
1.88361288048327,-0.0442134299207737,358.110893536359,0.0436641813948881
1.88913580030203,-0.0442352559830397,358.105270620435,0.0436043253021126
1.89457976259291,-0.0443356701488256,358.099716855213,0.043616380748972
1.89999547787011,-0.0444647918140504,358.094203155488,0.0436680670807164
1.90546073019505,-0.0445432195234048,358.088731113821,0.0437644061885294
1.91097526811063,-0.0445713878925176,358.083184976131,0.0437907222640206
1.91655426286161,-0.0445383021403245,358.077544374391,0.0437201176598592
1.92213216796517,-0.0445125686622418,358.071823725477,0.0435631132434082
1.9276690017432,-0.0445350011187884,358.06609285064,0.0433955910700661
1.93313903175294,-0.0446270820172003,358.060416709632,0.0432839192826577
1.93861903622746,-0.0447127233360334,358.054798236117,0.0432278360810869
1.94411748088896,-0.0447788462046788,358.049240866676,0.0432280958139017
1.94966378621757,-0.044793884994192,358.043697159737,0.0432427382691003
1.95525015704334,-0.0447659805003013,358.038072315976,0.043178239015333
1.96088053286076,-0.044692012791927,358.032372202724,0.0430356576666782
1.9664819072932,-0.0446447916330612,358.026616349816,0.042835938645112
1.97203240357339,-0.0446489225653295,358.020885391161,0.0426636998374761
1.97758038528264,-0.0446587252538961,358.015248226002,0.0425859499239323
1.98313666507602,-0.0446613929756836,358.009654814377,0.0425546367980587
1.98874491266906,-0.0446145484841622,358.004055032507,0.0425173890635051
1.9944104924798,-0.0445148410901766,357.998436475173,0.042453958758415
2.00007640756667,-0.0444177941736257,357.992794364691,0.0423646573301539
2.00569991022348,-0.0443664068981207,357.987130880356,0.0422546039878853
2.01131444424391,-0.0443280622781117,357.981473682448,0.0421465829788303
2.01689419336617,-0.0443272437476594,357.975929137319,0.042146725787461
2.02245030552149,-0.0443424160284849,357.970462879166,0.042222882106671
2.02802008017898,-0.0443369160516909,357.96500810422,0.0423135939590793
2.03362220898271,-0.0442979898724047,357.959551569074,0.0424044424114527
2.03921142965555,-0.0442710953450955,357.953995959833,0.0423953009617435
2.04476435668766,-0.044277284501959,357.948415707797,0.0423625815262767
2.05025307834148,-0.0443476335035484,357.942891446874,0.0423877189648465
