epoch,chunk_length,training_total_loss,training_raw_mae_deg,training_mean_mae_deg,training_shape_mae_deg,validation_score,validation_curve_mae_deg
37,33,0.002819229820255883,0.0019138476535201419,0.0011296504235360771,0.0013381516301008158,0.002484712516888976,0.0017146114259958267
38,33,0.002686847358682128,0.0018335511274419206,0.0010269627186231488,0.0013353881794352864,0.002497483743354678,0.0017235289560630918
39,33,0.002804909911288252,0.0019112036558041393,0.001091974535632099,0.0013669530392711072,0.0033413798082619905,0.002252578269690275
40,33,0.0028729826823786593,0.001959241507033449,0.001121716814787062,0.0013875293973183564,0.002434428548440337,0.0016770681831985712
41,33,0.002859713731680152,0.0019390321726542572,0.0011605876091824367,0.0013375299885262583,0.002925242530182004,0.0019811212550848722
42,33,0.0029261583180794884,0.0019766611837630354,0.0012060132481396025,0.0013618928821605826,0.002510119928047061,0.0017300656763836741
43,33,0.002694120338229939,0.0018360409290031638,0.0010364098598920676,0.0013353865509744473,0.002455258509144187,0.0016939218621701002
44,33,0.002804313044518579,0.0019001655231858062,0.0011280720233159184,0.001336504473773286,0.002572468016296625,0.0017764358781278133
45,33,0.002708034863327305,0.0018477848795957345,0.0010298448966729434,0.0013572922637036374,0.0026998247485607862,0.0018491779919713736
46,33,0.002920557062553112,0.0019627640370366187,0.0012338946243141626,0.001339321521511518,0.0023951930925250053,0.0016633226769044995
47,33,0.0026122289195353557,0.0017937354277819395,0.0009631798954593927,0.001323638073720991,0.0028961808420717716,0.001921974471770227
48,33,0.002725714663325181,0.0018615865278555903,0.001039086629874831,0.0013543444206439998,0.002660176483914256,0.0018065131735056639
