epoch,chunk_length,training_total_loss,training_raw_mae_deg,training_mean_mae_deg,training_shape_mae_deg,validation_score,validation_curve_mae_deg
1,33,0.0027990479830323775,0.0019565113970790716,0.0009124091038863887,0.0015452190480359338,0.0027044222224503756,0.0018996583530679345
2,33,0.002765267775120104,0.0019358202869839529,0.0008958953826496487,0.0015258346478838254,0.0027034704107791185,0.001895443769171834
3,33,0.002755664331455003,0.001927786908002899,0.0008967916022383553,0.001517758660210187,0.0026886682026088238,0.0018848762847483158
4,33,0.0027414692360359957,0.0019174720078487606,0.0008925057886004009,0.001510799047537148,0.0026791542768478394,0.0018820028053596616
5,33,0.0027523843708502894,0.0019267646568443845,0.0008924767628366894,0.0015173454043071936,0.0026854274328798056,0.001885859528556466
6,33,0.0027391180176945295,0.0019153113120838124,0.0008943339758415652,0.0015063826076905516,0.002677344251424074,0.0018788919551298022
7,33,0.0027416602174258407,0.0019183806088917395,0.0008912371481796179,0.0015104586005156094,0.0026839603669941425,0.0018828987376764417
8,33,0.002790544864118976,0.001948489250122186,0.0009262635769760784,0.0015155064277624821,0.002691545756533742,0.0018883576849475503
9,33,0.00274007796885117,0.0019149919656817527,0.0008977043466395973,0.001504739623188096,0.0026718073058873415,0.001873576664365828
10,33,0.002745618819094756,0.0019195370376110076,0.0008990767925484654,0.0015059601296396816,0.0026678459253162146,0.001870631822384894
11,33,0.0027271875919883744,0.0019056772251668222,0.000895384797032046,0.001495041948167936,0.0026379942428320646,0.0018498102435842156
12,33,0.002711027946925777,0.0018936680554521874,0.0008938049801680095,0.0014815916053896002,0.0026315159630030394,0.0018468855414539576
13,33,0.002706845440244412,0.0018924486165975824,0.0008874535238753785,0.0014824198586318423,0.0026215093676000834,0.0018375826766714454
14,33,0.0026977957144160482,0.001885650769862182,0.0008894525742267861,0.0014693870873409597,0.002626235131174326,0.0018412722274661064
15,33,0.0026868135846384307,0.0018775172428885365,0.0008861016389667331,0.0014646986773347154,0.0026041276287287474,0.0018289067083969712
16,33,0.002729905869209153,0.0019060344229835798,0.0009140677808318287,0.0014670658151290435,0.0026484443806111813,0.0018498654244467616
17,33,0.0026722953997223692,0.0018684804809334524,0.0008793583129505243,0.0014562543967793532,0.002563323127105832,0.001802858547307551
18,33,0.0026640093392309022,0.0018649571102715152,0.0008716289946973762,0.001452641565051368,0.002594806021079421,0.0018226009560748935
