term_name,output_index,coefficient,selected,selection_probability,sign_agreement
temperature_signed_magnitude,7,0.0,False,1.0,0.59375
temperature_signed_magnitude,8,0.0,False,1.0,0.5104166666666666
temperature_signed_magnitude,9,0.0,False,0.9895833333333334,0.6526315789473685
temperature_signed_magnitude,10,0.0,False,0.9791666666666666,0.0
temperature_signed_magnitude,11,0.0,False,1.0,0.59375
temperature_signed_magnitude,12,0.0,False,1.0,0.6145833333333334
temperature_signed_magnitude,13,0.0,False,1.0,0.53125
temperature_signed_magnitude,14,0.0,False,1.0,0.59375
temperature_signed_magnitude,15,0.0,False,1.0,0.5729166666666666
temperature_signed_magnitude,16,0.0,False,1.0,0.5416666666666666
temperature_signed_magnitude,17,0.0,False,1.0,0.5520833333333334
temperature_signed_magnitude,18,0.0,False,1.0,0.5208333333333334
torque_signed_log,0,13.02953470518609,True,1.0,1.0
torque_signed_log,1,120.54728230763838,True,1.0,1.0
torque_signed_log,2,-195.25600475898807,True,1.0,1.0
torque_signed_log,3,-82.40442232732157,True,1.0,1.0
torque_signed_log,4,-27.211477379273507,True,1.0,1.0
torque_signed_log,5,-0.33394032754719144,True,1.0,0.8541666666666666
torque_signed_log,6,-20.769174785518597,True,1.0,1.0
torque_signed_log,7,-54.790503176040204,True,1.0,0.9791666666666666
torque_signed_log,8,68.64081098631736,True,1.0,1.0
torque_signed_log,9,-12.125723682158416,True,1.0,0.96875
torque_signed_log,10,13.08694519238842,True,1.0,1.0
torque_signed_log,11,1.785222878097696,True,1.0,0.875
torque_signed_log,12,39.78329794883053,True,1.0,1.0
torque_signed_log,13,0.0,False,1.0,0.6458333333333334
torque_signed_log,14,0.0,False,1.0,0.5520833333333334
torque_signed_log,15,26.820813409174363,True,1.0,0.9895833333333334
torque_signed_log,16,-22.659393275142023,True,1.0,0.9270833333333334
torque_signed_log,17,-35.66190476059503,True,1.0,1.0
torque_signed_log,18,0.0,False,1.0,0.8229166666666666
speed_signed_log,0,3.3800893835321992,True,1.0,0.8958333333333334
speed_signed_log,1,-90.7582487398049,True,1.0,1.0
speed_signed_log,2,0.0,False,1.0,0.65625
speed_signed_log,3,0.0,False,1.0,0.5104166666666666
speed_signed_log,4,-13.067274362303086,True,1.0,0.9583333333333334
speed_signed_log,5,9.94865588243496,True,1.0,0.8958333333333334
speed_signed_log,6,6.425068160713772,True,1.0,0.9583333333333334
speed_signed_log,7,0.0,False,1.0,0.5208333333333334
speed_signed_log,8,-28.083452610474318,True,1.0,0.8541666666666666
speed_signed_log,9,0.0,False,1.0,0.7708333333333334
speed_signed_log,10,0.0,False,1.0,0.7083333333333334
speed_signed_log,11,-65.35460734166642,True,1.0,1.0
speed_signed_log,12,0.0,False,1.0,0.5104166666666666
speed_signed_log,13,-155.12178712183814,True,1.0,0.9895833333333334
speed_signed_log,14,289.2715635533616,True,1.0,1.0
speed_signed_log,15,198.7138614939706,True,1.0,1.0
speed_signed_log,16,-197.82932277034126,True,1.0,1.0
speed_signed_log,17,0.0,False,1.0,0.78125
speed_signed_log,18,145.44641245894252,True,1.0,1.0
temperature_signed_log,0,0.0,False,0.8958333333333334,0.5813953488372093
temperature_signed_log,1,0.0,False,0.9895833333333334,0.6105263157894737
temperature_signed_log,2,0.0,False,1.0,0.6354166666666666
temperature_signed_log,3,0.0,False,0.9791666666666666,0.8085106382978723
temperature_signed_log,4,0.0,False,0.9895833333333334,0.6947368421052632
temperature_signed_log,5,0.0,False,0.9895833333333334,0.6105263157894737
temperature_signed_log,6,0.0,False,1.0,0.6458333333333334
temperature_signed_log,7,0.0,False,1.0,0.59375
temperature_signed_log,8,0.0,False,1.0,0.5104166666666666
temperature_signed_log,9,0.0,False,0.9791666666666666,0.6595744680851063
temperature_signed_log,10,0.0,False,0.96875,0.0
temperature_signed_log,11,0.0,False,1.0,0.59375
temperature_signed_log,12,0.0,False,0.9895833333333334,0.6105263157894737
temperature_signed_log,13,0.0,False,0.9791666666666666,0.5212765957446809
temperature_signed_log,14,0.0,False,1.0,0.59375
temperature_signed_log,15,0.0,False,0.9895833333333334,0.5789473684210527
temperature_signed_log,16,0.0,False,1.0,0.5416666666666666
temperature_signed_log,17,0.0,False,1.0,0.5520833333333334
temperature_signed_log,18,0.0,False,1.0,0.5208333333333334
torque_bounded,0,-4.5360500594678035,True,1.0,1.0
torque_bounded,1,-41.99814178749587,True,1.0,1.0
torque_bounded,2,65.64502852049705,True,1.0,1.0
torque_bounded,3,27.350885995445807,True,1.0,1.0
torque_bounded,4,8.951858978939972,True,1.0,1.0
torque_bounded,5,0.0,False,1.0,0.84375
torque_bounded,6,6.932592613139948,True,1.0,1.0
torque_bounded,7,19.810917297923677,True,1.0,0.9791666666666666
torque_bounded,8,-24.436256325430566,True,1.0,1.0
torque_bounded,9,3.677780613383723,True,1.0,0.9375
torque_bounded,10,-4.2924830773254685,True,1.0,0.9895833333333334
torque_bounded,11,0.0,False,1.0,0.7916666666666666
torque_bounded,12,-12.916496798685307,True,1.0,1.0
torque_bounded,13,0.0,False,1.0,0.65625
torque_bounded,14,0.0,False,1.0,0.53125
torque_bounded,15,-9.441201906555072,True,1.0,0.9791666666666666
torque_bounded,16,7.770544529240098,True,1.0,0.9270833333333334
torque_bounded,17,12.606787283717322,True,1.0,1.0
torque_bounded,18,0.0,False,1.0,0.8125
