angular_position_deg,measured_te_deg,predicted_te_deg,residual_te_deg,speed_rpm,torque_nm,oil_temperature_deg,direction_label,direction_flag
0.3086544871330261,-0.04357152059674263,-0.043987542390823364,-0.00041602179408073425,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.32715436816215515,-0.043205324560403824,-0.04394753277301788,-0.0007422082126140594,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.3456607460975647,-0.0429854579269886,-0.04389394074678421,-0.0009084828197956085,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.36417973041534424,-0.042905647307634354,-0.04387056455016136,-0.0009649172425270081,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.382700651884079,-0.04288514703512192,-0.04385426640510559,-0.0009691193699836731,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.40121614933013916,-0.04279784485697746,-0.04384057968854904,-0.001042734831571579,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.41972941160202026,-0.0428096279501915,-0.04381813108921051,-0.0010085031390190125,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.43823134899139404,-0.042892102152109146,-0.04380546882748604,-0.0009133666753768921,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.45671921968460083,-0.04298855736851692,-0.04378857463598251,-0.0008000172674655914,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.4752035140991211,-0.042984314262866974,-0.043779775500297546,-0.0007954612374305725,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.49368444085121155,-0.042759016156196594,-0.04378235712647438,-0.0010233409702777863,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.5121744871139526,-0.04270761087536812,-0.04379521310329437,-0.0010876022279262543,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.5306714773178101,-0.0428338423371315,-0.04380979761481285,-0.0009759552776813507,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.5491712093353271,-0.04287659749388695,-0.043824970722198486,-0.0009483732283115387,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.5676769614219666,-0.04289282113313675,-0.04386325180530548,-0.0009704306721687317,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.5861921310424805,-0.04285963997244835,-0.04388381540775299,-0.0010241754353046417,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.6047151684761047,-0.042889926582574844,-0.04392635077238083,-0.0010364241898059845,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.6232464909553528,-0.04299649968743324,-0.043948180973529816,-0.0009516812860965729,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.6417843103408813,-0.043054770678281784,-0.0439811535179615,-0.000926382839679718,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.6603187322616577,-0.04314988851547241,-0.044032156467437744,-0.000882267951965332,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.6788420081138611,-0.04344473034143448,-0.04406709969043732,-0.0006223693490028381,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.6973454356193542,-0.043793532997369766,-0.04411435127258301,-0.0003208182752132416,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.715844988822937,-0.044063881039619446,-0.04417581483721733,-0.00011193379759788513,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.734342634677887,-0.04417859762907028,-0.04423455893993378,-5.596131086349487e-05,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.752846360206604,-0.04422902688384056,-0.04430876672267914,-7.973983883857727e-05,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.7713624238967896,-0.044256791472435,-0.04439271241426468,-0.0001359209418296814,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
0.7898920774459839,-0.04430798068642616,-0.04444856196641922,-0.00014058127999305725,1000.0140778668417,-1199.6536254882799,26.75,forward,1.0
