angular_position_deg,measured_te_deg,predicted_te_deg,residual_te_deg,speed_rpm,torque_nm,oil_temperature_deg,direction_label,direction_flag
0.30827710032463074,-0.05549894645810127,-0.05392903834581375,0.0015699081122875214,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.3267821669578552,-0.05531376600265503,-0.05390644818544388,0.0014073178172111511,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.3452857732772827,-0.05512114241719246,-0.05384156107902527,0.0012795813381671906,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.36378973722457886,-0.05501526594161987,-0.05378866195678711,0.0012266039848327637,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.382289856672287,-0.05498291552066803,-0.05375264585018158,0.0012302696704864502,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.4007855951786041,-0.05488792434334755,-0.05371905863285065,0.0011688657104969025,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.41929391026496887,-0.05478373169898987,-0.0537431463599205,0.0010405853390693665,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.4378051161766052,-0.05490151792764664,-0.0537075474858284,0.0011939704418182373,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.4563186764717102,-0.054980240762233734,-0.053713858127593994,0.00126638263463974,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.4748268723487854,-0.05499151349067688,-0.053704336285591125,0.0012871772050857544,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.49332401156425476,-0.05482029169797897,-0.053720153868198395,0.0011001378297805786,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.5118176341056824,-0.05467745661735535,-0.053726717829704285,0.000950738787651062,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.5303106307983398,-0.054644763469696045,-0.053717777132987976,0.0009269863367080688,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.5488036274909973,-0.05465689301490784,-0.05372699350118637,0.0009298995137214661,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.5673052668571472,-0.05459420382976532,-0.05375012755393982,0.0008440762758255005,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.5858203768730164,-0.05455600097775459,-0.053771890699863434,0.0007841102778911591,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.6043334007263184,-0.0545404851436615,-0.053809113800525665,0.0007313713431358337,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.6228548884391785,-0.054555539041757584,-0.053859077394008636,0.0006964616477489471,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
0.6413795948028564,-0.05456437170505524,-0.05390352010726929,0.0006608515977859497,1000.0105575011892,-1499.557971954345,24.82,forward,1.0
