angular_position_deg,measured_te_deg,predicted_te_deg,residual_te_deg,speed_rpm,torque_nm,oil_temperature_deg,direction_label,direction_flag
0.30869463086128235,-0.040923431515693665,-0.040589768439531326,0.00033366307616233826,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.3271857500076294,-0.040200963616371155,-0.04055119305849075,-0.0003502294421195984,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.34568652510643005,-0.039699532091617584,-0.04050716757774353,-0.000807635486125946,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.36419063806533813,-0.039805442094802856,-0.04048064723610878,-0.0006752051413059235,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.38269174098968506,-0.04033458232879639,-0.040460459887981415,-0.00012587755918502808,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.4011869728565216,-0.04055508226156235,-0.04043244570493698,0.0001226365566253662,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.4196851849555969,-0.04042677953839302,-0.040408678352832794,1.810118556022644e-05,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.4381851851940155,-0.04009047895669937,-0.0404132679104805,-0.00032278895378112793,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.4566859006881714,-0.039747584611177444,-0.040415018796920776,-0.0006674341857433319,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.47519341111183167,-0.03958171233534813,-0.040435779839754105,-0.0008540675044059753,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.49370190501213074,-0.0395069345831871,-0.04045702517032623,-0.0009500905871391296,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.512214720249176,-0.03968343511223793,-0.04046475887298584,-0.0007813237607479095,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.5307191014289856,-0.039799805730581284,-0.04049660265445709,-0.0006967969238758087,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.5492156744003296,-0.03982898220419884,-0.04049336165189743,-0.0006643794476985931,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.5677101612091064,-0.03952058404684067,-0.04050993174314499,-0.0009893476963043213,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.5862171649932861,-0.038971420377492905,-0.04052192345261574,-0.0015505030751228333,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.6047260165214539,-0.03867822512984276,-0.040538206696510315,-0.0018599815666675568,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.6232466697692871,-0.03875066712498665,-0.040573954582214355,-0.001823287457227707,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.641771674156189,-0.03911042958498001,-0.04060981422662735,-0.0014993846416473389,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.6602973937988281,-0.039539843797683716,-0.04064982756972313,-0.0011099837720394135,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.678821325302124,-0.0396253764629364,-0.040702831000089645,-0.001077454537153244,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.6973373293876648,-0.039658837020397186,-0.04075099155306816,-0.0010921545326709747,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.7158598899841309,-0.03960808366537094,-0.04082363843917847,-0.0012155547738075256,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.7343865633010864,-0.03956542909145355,-0.04088994860649109,-0.0013245195150375366,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.7529151439666748,-0.03963737562298775,-0.040933772921562195,-0.0012963972985744476,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.7714481353759766,-0.039857711642980576,-0.040991537272930145,-0.0011338256299495697,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.7899773120880127,-0.04020695015788078,-0.041040852665901184,-0.000833902508020401,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.8085020780563354,-0.04038427770137787,-0.041099242866039276,-0.0007149651646614075,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.827022910118103,-0.04025072604417801,-0.0411498099565506,-0.0008990839123725891,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.8455485701560974,-0.04021943360567093,-0.04119638353586197,-0.00097694993019104,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.8640830516815186,-0.04032249003648758,-0.04126525670289993,-0.0009427666664123535,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.882631778717041,-0.0407281294465065,-0.041327010840177536,-0.0005988813936710358,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.9011825323104858,-0.04105604439973831,-0.041388265788555145,-0.0003322213888168335,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.9197390079498291,-0.041235070675611496,-0.04144750162959099,-0.0002124309539794922,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.9382908940315247,-0.04148012027144432,-0.04149717837572098,-1.7058104276657104e-05,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.9568381905555725,-0.04155857115983963,-0.04155770689249039,8.642673492431641e-07,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.9753860831260681,-0.04158898815512657,-0.04162760078907013,-3.861263394355774e-05,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
0.9939356446266174,-0.04162346199154854,-0.04169751703739166,-7.405504584312439e-05,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.012479305267334,-0.041835274547338486,-0.04176231473684311,7.295981049537659e-05,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.0310193300247192,-0.04227488115429878,-0.04182177037000656,0.00045311078429222107,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.0495567321777344,-0.04265093803405762,-0.04188195616006851,0.0007689818739891052,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.068088173866272,-0.04285315424203873,-0.04195474833250046,0.000898405909538269,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.0866204500198364,-0.0429227314889431,-0.0420057475566864,0.0009169839322566986,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.1051511764526367,-0.042986296117305756,-0.0420747771859169,0.000911518931388855,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.1236895322799683,-0.04318664222955704,-0.04213900864124298,0.0010476335883140564,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.1422313451766968,-0.04337579011917114,-0.04220765829086304,0.0011681318283081055,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.1607706546783447,-0.04370497539639473,-0.04225970432162285,0.001445271074771881,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.1793049573898315,-0.04398208484053612,-0.04230055958032608,0.0016815252602100372,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.1978254318237305,-0.04398722946643829,-0.04234848916530609,0.0016387403011322021,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.2163389921188354,-0.0438208170235157,-0.042389869689941406,0.001430947333574295,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.234851360321045,-0.04348327964544296,-0.04243449121713638,0.0010487884283065796,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
1.2533737421035767,-0.04342683032155037,-0.04248593747615814,0.0009408928453922272,1000.0021196664582,-1099.64323043823,27.68,forward,1.0
