angular_position_deg,measured_te_deg,predicted_te_deg,residual_te_deg,speed_rpm,torque_nm,oil_temperature_deg,direction_label,direction_flag
0.3084132969379425,-0.04769142344594002,-0.047293297946453094,0.0003981254994869232,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.3269062042236328,-0.047398075461387634,-0.047241516411304474,0.0001565590500831604,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.34540918469429016,-0.04722480848431587,-0.04720837250351906,1.6435980796813965e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.36392518877983093,-0.04720887169241905,-0.047155335545539856,5.353614687919617e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.3824516534805298,-0.04715466499328613,-0.04712784290313721,2.682209014892578e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.40098196268081665,-0.04711402580142021,-0.047097790986299515,1.623481512069702e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.4195121228694916,-0.047179948538541794,-0.04708186537027359,9.808316826820374e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.4380328953266144,-0.04744618758559227,-0.04705186188220978,0.00039432570338249207,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.4565384089946747,-0.04771200194954872,-0.047024164348840714,0.0006878376007080078,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.4750228822231293,-0.04780801758170128,-0.04701178893446922,0.0007962286472320557,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.49349257349967957,-0.047648824751377106,-0.04700428992509842,0.0006445348262786865,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.5119673013687134,-0.04747184365987778,-0.04701056331396103,0.00046128034591674805,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.530451774597168,-0.04733588546514511,-0.04700883477926254,0.00032705068588256836,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.5489482879638672,-0.04727988690137863,-0.04701291024684906,0.00026697665452957153,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.5674605965614319,-0.04713176563382149,-0.04703865945339203,9.310618042945862e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.5859885811805725,-0.047066401690244675,-0.047055162489414215,1.1239200830459595e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.6045205593109131,-0.047250472009181976,-0.047085952013731,0.0001645199954509735,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.623059868812561,-0.04739687964320183,-0.04712670296430588,0.0002701766788959503,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.6415960192680359,-0.04738630726933479,-0.04714176803827286,0.0002445392310619354,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
0.6601266264915466,-0.04723883792757988,-0.04718500375747681,5.383417010307312e-05,1000.0121220992912,-1299.6040582656851,25.37,forward,1.0
