angular_position_deg,measured_te_deg,predicted_te_deg,residual_te_deg,speed_rpm,torque_nm,oil_temperature_deg,direction_label,direction_flag
0.30850154161453247,-0.04985872283577919,-0.05060867220163345,-0.0007499493658542633,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.3270083963871002,-0.0499228797852993,-0.05056542903184891,-0.0006425492465496063,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.34551647305488586,-0.04995689168572426,-0.05053018778562546,-0.0005732960999011993,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.3640238344669342,-0.049828287214040756,-0.05049004405736923,-0.000661756843328476,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.382525771856308,-0.049443431198596954,-0.050483547151088715,-0.0010401159524917603,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.40102386474609375,-0.048846397548913956,-0.050467170774936676,-0.0016207732260227203,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.419525682926178,-0.04854348301887512,-0.050494514405727386,-0.0019510313868522644,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.4380298852920532,-0.04879215732216835,-0.05049441009759903,-0.0017022527754306793,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.4565314054489136,-0.04931199178099632,-0.050508178770542145,-0.0011961869895458221,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.4750281870365143,-0.049763597548007965,-0.05048799514770508,-0.000724397599697113,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.493520051240921,-0.04980616644024849,-0.05049455910921097,-0.0006883926689624786,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.5120211243629456,-0.049523040652275085,-0.050519704818725586,-0.0009966641664505005,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.5305284261703491,-0.04909771308302879,-0.050534188747406006,-0.0014364756643772125,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.5490426421165466,-0.04871668294072151,-0.05056675523519516,-0.001850072294473648,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.5675638914108276,-0.048656199127435684,-0.05061587691307068,-0.0019596777856349945,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.5860914587974548,-0.048911385238170624,-0.050646260380744934,-0.0017348751425743103,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.6046136617660522,-0.049366313964128494,-0.05067804455757141,-0.0013117305934429169,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.6231375336647034,-0.049760185182094574,-0.050724759697914124,-0.0009645745158195496,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.6416568756103516,-0.049714453518390656,-0.05075667053461075,-0.0010422170162200928,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.6601716876029968,-0.04934870824217796,-0.05079202353954315,-0.0014433152973651886,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.67868971824646,-0.04902892932295799,-0.05083152651786804,-0.0018025971949100494,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.6972029209136963,-0.04907756298780441,-0.05089407414197922,-0.0018165111541748047,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.715717613697052,-0.04953785985708237,-0.050948984920978546,-0.0014111250638961792,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.7342293858528137,-0.05003183335065842,-0.05101802200078964,-0.0009861886501312256,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.7527473568916321,-0.05045880377292633,-0.0511048287153244,-0.0006460249423980713,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.7712757587432861,-0.05062107369303703,-0.05116812884807587,-0.0005470551550388336,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.7898110747337341,-0.050539713352918625,-0.05125831067562103,-0.0007185973227024078,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
0.8083509802818298,-0.0503191277384758,-0.051327332854270935,-0.0010082051157951355,1000.0098590010011,-1399.80268478394,27.32,forward,1.0
